,population
5852,41816.63283136156
5853,41816.63283136156
5854,41816.63283136156
5855,41816.63283136156
5856,41816.63283136156
5857,41816.63283136156
5858,41816.63283136156
5859,41816.63283136156
5860,41816.63283136156
5861,41816.63283136156
5862,41816.63283136156
5863,41816.63283136156
5864,41816.63283136156
5865,41816.63283136156
5866,41816.63283136156
5867,41816.63283136156
5868,41816.63283136156
5869,41816.63283136156
5870,41816.63283136156
5871,41816.63283136156
5872,41816.63283136156
5873,41816.63283136156
5874,41816.63283136156
5875,41816.63283136156
5876,41816.63283136156
5877,41816.63283136156
5878,41816.63283136156
5879,41816.63283136156
5880,41816.63283136156
5881,41816.63283136156
5882,41816.63283136156
5883,41816.63283136156
5884,41816.63283136156
5885,41816.63283136156
5886,41816.63283136156
5887,41816.63283136156
5888,41816.63283136156
5889,41816.63283136156
5890,41816.63283136156
5891,41816.63283136156
5892,41816.63283136156
5893,41816.63283136156
5894,41816.63283136156
5895,41816.63283136156
5896,41816.63283136156
5897,41816.63283136156
5898,41816.63283136156
5899,41816.63283136156
5900,41816.63283136156
5901,41816.63283136156
5902,41816.63283136156
5903,41816.63283136156
5904,41816.63283136156
5905,41816.63283136156
5906,41816.63283136156
5907,41816.63283136156
5908,41816.63283136156
5909,41816.63283136156
5910,41816.63283136156
5911,41816.63283136156
5912,41816.63283136156
5913,41816.63283136156
5914,41816.63283136156
5915,41816.63283136156
5916,41816.63283136156
5917,41816.63283136156
5918,41816.63283136156
5919,41816.63283136156
5920,41816.63283136156
5921,41816.63283136156
5922,41816.63283136156
5923,41816.63283136156
5924,41816.63283136156
5925,41816.63283136156
5926,41816.63283136156
5927,41816.63283136156
5928,41816.63283136156
5929,41816.63283136156
5930,41816.63283136156
5931,41816.63283136156
5932,41816.63283136156
5933,41816.63283136156
5934,41816.63283136156
5935,41816.63283136156
5936,41816.63283136156
5937,41816.63283136156
5938,41816.63283136156
5939,41816.63283136156
5940,41816.63283136156
5941,41816.63283136156
5942,41816.63283136156
5943,41816.63283136156
5944,41816.63283136156
5945,41816.63283136156
5946,41816.63283136156
5947,41816.63283136156
5948,41816.63283136156
5949,41816.63283136156
5950,41816.63283136156
5951,41816.63283136156
5952,41816.63283136156
5953,41816.63283136156
5954,41816.63283136156
5955,41816.63283136156
5956,41816.63283136156
5957,41816.63283136156
5958,41816.63283136156
5959,41816.63283136156
5960,41816.63283136156
5961,41816.63283136156
5962,41816.63283136156
5963,41816.63283136156
5964,41816.63283136156
5965,41816.63283136156
5966,41816.63283136156
5967,41816.63283136156
5968,41816.63283136156
5969,41816.63283136156
5970,41816.63283136156
5971,41816.63283136156
5972,41816.63283136156
5973,41816.63283136156
5974,41816.63283136156
5975,41816.63283136156
5976,41816.63283136156
5977,41816.63283136156
5978,41816.63283136156
5979,41816.63283136156
5980,41816.63283136156
5981,41816.63283136156
5982,41816.63283136156
5983,41816.63283136156
5984,41816.63283136156
5985,41816.63283136156
5986,41816.63283136156
5987,41816.63283136156
5988,41816.63283136156
5989,41816.63283136156
5990,41816.63283136156
5991,41816.63283136156
5992,41816.63283136156
5993,41816.63283136156
5994,41816.63283136156
5995,44340.11022673713
5996,44340.11022673713
5997,44340.11022673713
5998,44340.11022673713
5999,44340.11022673713
6000,44340.11022673713
6001,44340.11022673713
6002,44340.11022673713
6003,44340.11022673713
6004,44340.11022673713
6005,44340.11022673713
6006,44340.11022673713
6007,44340.11022673713
6008,44340.11022673713
6009,44340.11022673713
6010,44340.11022673713
6011,44340.11022673713
6012,44340.11022673713
6013,44340.11022673713
6014,44340.11022673713
6015,44340.11022673713
6016,44340.11022673713
6017,44340.11022673713
6018,44340.11022673713
6019,44340.11022673713
6020,44340.11022673713
6021,44340.11022673713
6022,44340.11022673713
6023,12962.695509963563
6024,12962.695509963563
6025,12962.695509963563
6026,12962.695509963563
6027,12962.695509963563
6028,12962.695509963563
6029,12962.695509963563
6030,12962.695509963563
6031,12962.695509963563
6032,12962.695509963563
6033,12962.695509963563
6034,12962.695509963563
6035,12962.695509963563
6036,12962.695509963563
6037,12962.695509963563
6038,12962.695509963563
6039,12962.695509963563
6040,12962.695509963563
6041,12962.695509963563
6042,12962.695509963563
6043,12962.695509963563
6044,12962.695509963563
6045,12962.695509963563
6046,12962.695509963563
6047,12962.695509963563
6048,12962.695509963563
6049,12962.695509963563
6050,12962.695509963563
6051,12962.695509963563
6052,12962.695509963563
6053,12962.695509963563
6054,12962.695509963563
6055,12962.695509963563
6056,12962.695509963563
6057,12962.695509963563
6058,12962.695509963563
6059,12962.695509963563
6060,12962.695509963563
6061,12962.695509963563
6062,12962.695509963563
6063,12962.695509963563
6064,12962.695509963563
6065,12962.695509963563
6066,12962.695509963563
6067,12962.695509963563
6068,12962.695509963563
6069,12962.695509963563
6070,12962.695509963563
6071,12962.695509963563
6072,12962.695509963563
6073,12962.695509963563
6074,12962.695509963563
6075,12962.695509963563
6076,12962.695509963563
6077,12962.695509963563
6078,12962.695509963563
6079,12962.695509963563
6080,12962.695509963563
6081,12962.695509963563
6082,12962.695509963563
6083,12962.695509963563
6084,12962.695509963563
6085,12962.695509963563
6086,12962.695509963563
6087,12962.695509963563
6088,12962.695509963563
6089,27082.66017595927
6090,27082.66017595927
6091,27082.66017595927
6092,27082.66017595927
6093,27082.66017595927
6094,27082.66017595927
6095,27082.66017595927
6096,27082.66017595927
6097,27082.66017595927
6098,27082.66017595927
6099,27082.66017595927
6100,27082.66017595927
6101,27082.66017595927
6102,27082.66017595927
6103,27082.66017595927
6104,27082.66017595927
6105,27082.66017595927
6106,27082.66017595927
6107,27082.66017595927
6108,27082.66017595927
6109,27082.66017595927
6110,27082.66017595927
6111,27082.66017595927
6112,27082.66017595927
6113,27082.66017595927
6114,27082.66017595927
6115,27082.66017595927
6116,27082.66017595927
6117,27082.66017595927
6118,27082.66017595927
6119,27082.66017595927
6120,27082.66017595927
6121,27082.66017595927
6122,27082.66017595927
6123,27082.66017595927
6124,27082.66017595927
6125,27082.66017595927
6126,27082.66017595927
6127,27082.66017595927
6128,27082.66017595927
6129,27082.66017595927
6130,27082.66017595927
6131,27082.66017595927
6132,27082.66017595927
6133,27082.66017595927
6134,27082.66017595927
6135,27082.66017595927
6136,27082.66017595927
6137,27082.66017595927
6138,27082.66017595927
6139,27082.66017595927
6140,27082.66017595927
6141,27082.66017595927
6142,27082.66017595927
6143,27082.66017595927
6144,27082.66017595927
6145,27082.66017595927
6146,27082.66017595927
6147,27082.66017595927
6148,27082.66017595927
6149,27082.66017595927
6150,27082.66017595927
6151,27082.66017595927
6152,27082.66017595927
6153,27082.66017595927
6154,27082.66017595927
6155,27082.66017595927
6156,27082.66017595927
6157,27082.66017595927
6158,27082.66017595927
6159,27082.66017595927
6160,27082.66017595927
6161,27082.66017595927
6162,27082.66017595927
6163,27082.66017595927
6164,27082.66017595927
6165,27082.66017595927
6166,27082.66017595927
6167,27082.66017595927
6168,27082.66017595927
6169,27082.66017595927
6170,27082.66017595927
6171,27082.66017595927
6172,27082.66017595927
6173,27082.66017595927
6174,27082.66017595927
6175,27082.66017595927
6176,27082.66017595927
6177,27082.66017595927
6178,27082.66017595927
6179,27082.66017595927
6180,27082.66017595927
6181,27082.66017595927
6182,27082.66017595927
6183,27082.66017595927
6184,27082.66017595927
6185,27082.66017595927
6186,27082.66017595927
6187,27082.66017595927
6188,27082.66017595927
6189,27082.66017595927
6190,27082.66017595927
6191,27082.66017595927
6192,27082.66017595927
6193,27082.66017595927
6194,27082.66017595927
6195,27082.66017595927
6196,27082.66017595927
6197,27082.66017595927
6198,27082.66017595927
6199,27082.66017595927
6200,27082.66017595927
6201,27082.66017595927
6202,27082.66017595927
6203,27082.66017595927
6204,27082.66017595927
6205,27082.66017595927
6206,27082.66017595927
6207,27082.66017595927
6208,27082.66017595927
6209,27082.66017595927
6210,27082.66017595927
6211,27082.66017595927
6212,27082.66017595927
6213,27082.66017595927
6214,27082.66017595927
6215,27082.66017595927
6216,27082.66017595927
6217,27082.66017595927
6218,27082.66017595927
6219,27082.66017595927
6220,27082.66017595927
6221,27082.66017595927
6222,27082.66017595927
6223,27082.66017595927
6224,27082.66017595927
6225,27082.66017595927
6226,27082.66017595927
6227,27082.66017595927
6228,27082.66017595927
6229,27082.66017595927
6230,27082.66017595927
6231,27082.66017595927
6232,27082.66017595927
6233,27082.66017595927
6234,27082.66017595927
6235,27082.66017595927
6236,27082.66017595927
6237,27082.66017595927
6238,27082.66017595927
6239,26370.224669668412
6240,26370.224669668412
6241,26370.224669668412
6242,26370.224669668412
6243,26370.224669668412
6244,26370.224669668412
6245,26370.224669668412
6246,26370.224669668412
6247,26370.224669668412
6248,26370.224669668412
6249,26370.224669668412
6250,26370.224669668412
6251,26370.224669668412
6252,26370.224669668412
6253,26370.224669668412
6254,26370.224669668412
6255,26370.224669668412
6256,26370.224669668412
6257,26370.224669668412
6258,26370.224669668412
6259,26370.224669668412
6260,26370.224669668412
6261,26370.224669668412
6262,26370.224669668412
6263,26370.224669668412
6264,26370.224669668412
6265,26370.224669668412
6266,26370.224669668412
6267,26370.224669668412
6268,26370.224669668412
6269,26370.224669668412
6270,26370.224669668412
6271,26370.224669668412
6272,26370.224669668412
6273,26370.224669668412
6274,26370.224669668412
6275,26370.224669668412
6276,26370.224669668412
6277,26370.224669668412
6278,26370.224669668412
6279,26370.224669668412
6280,26370.224669668412
6281,26370.224669668412
6282,26370.224669668412
6283,26370.224669668412
6284,26370.224669668412
6285,26370.224669668412
6286,26370.224669668412
6287,26370.224669668412
6288,26370.224669668412
6289,26370.224669668412
6290,26370.224669668412
6291,26370.224669668412
6292,26370.224669668412
6293,26370.224669668412
6294,26370.224669668412
6295,26370.224669668412
6296,26370.224669668412
6297,26370.224669668412
6298,26370.224669668412
6299,26370.224669668412
6300,26370.224669668412
6301,26370.224669668412
6302,26370.224669668412
6303,26370.224669668412
6304,26370.224669668412
6305,26370.224669668412
6306,26370.224669668412
6307,26370.224669668412
6308,26370.224669668412
6309,26370.224669668412
6310,26370.224669668412
6311,26370.224669668412
6312,26370.224669668412
6313,26370.224669668412
6314,26370.224669668412
6315,26370.224669668412
6316,26370.224669668412
6317,26370.224669668412
6318,26370.224669668412
6319,26370.224669668412
6320,26370.224669668412
6321,26370.224669668412
6322,26370.224669668412
6323,26370.224669668412
6324,26370.224669668412
6325,26370.224669668412
6326,26370.224669668412
6327,26370.224669668412
6328,26370.224669668412
6329,26370.224669668412
6330,26370.224669668412
6331,26370.224669668412
6332,26370.224669668412
6333,26370.224669668412
6334,26370.224669668412
6335,26370.224669668412
6336,26370.224669668412
6337,26370.224669668412
6338,26370.224669668412
6339,26370.224669668412
6340,26370.224669668412
6341,26370.224669668412
6342,26370.224669668412
6343,26370.224669668412
6344,26370.224669668412
6345,26370.224669668412
6346,26370.224669668412
6347,26370.224669668412
6348,26370.224669668412
6349,26370.224669668412
6350,26370.224669668412
6351,26370.224669668412
6352,26370.224669668412
6353,26370.224669668412
6354,26370.224669668412
6355,26370.224669668412
6356,26370.224669668412
6357,26370.224669668412
6358,26370.224669668412
6359,26370.224669668412
6360,26370.224669668412
6361,26370.224669668412
6362,26370.224669668412
6363,26370.224669668412
6364,26370.224669668412
6365,26370.224669668412
6366,26370.224669668412
6367,26370.224669668412
6368,26370.224669668412
6369,26370.224669668412
6370,26370.224669668412
6371,26370.224669668412
6372,26370.224669668412
6373,26370.224669668412
6374,26370.224669668412
6375,26370.224669668412
6376,26370.224669668412
6377,26370.224669668412
6378,26370.224669668412
6379,26370.224669668412
6380,26370.224669668412
6381,26370.224669668412
6382,26370.224669668412
6383,26370.224669668412
6384,26370.224669668412
6385,26370.224669668412
6386,26370.224669668412
6387,26370.224669668412
6388,26370.224669668412
6389,26370.224669668412
6390,26370.224669668412
6391,26370.224669668412
6392,26370.224669668412
6393,26370.224669668412
6394,26370.224669668412
6395,26370.224669668412
6396,26370.224669668412
6397,26370.224669668412
6398,26370.224669668412
6399,26370.224669668412
6400,26370.224669668412
6401,26370.224669668412
6402,26370.224669668412
6403,26370.224669668412
6404,26370.224669668412
6405,26370.224669668412
6406,26370.224669668412
6407,26370.224669668412
6408,26370.224669668412
6409,26370.224669668412
6410,26370.224669668412
6411,26370.224669668412
6412,26370.224669668412
6413,26370.224669668412
6414,26370.224669668412
6415,26370.224669668412
6416,26370.224669668412
6417,26370.224669668412
6418,26370.224669668412
6419,26370.224669668412
6420,26370.224669668412
6421,26370.224669668412
6422,26370.224669668412
6423,26370.224669668412
6424,26370.224669668412
6425,26370.224669668412
6426,26370.224669668412
6427,26370.224669668412
6428,26370.224669668412
6429,26370.224669668412
6430,26370.224669668412
6431,26370.224669668412
6432,26370.224669668412
6433,26370.224669668412
6434,26370.224669668412
6435,26370.224669668412
6436,26370.224669668412
6437,26370.224669668412
6438,26370.224669668412
6439,26370.224669668412
6440,26370.224669668412
6441,26370.224669668412
6442,26370.224669668412
6443,26370.224669668412
6444,26370.224669668412
6445,26370.224669668412
6446,26370.224669668412
6447,26370.224669668412
6448,26370.224669668412
6449,26370.224669668412
6450,26370.224669668412
6451,26370.224669668412
6452,26370.224669668412
6453,26370.224669668412
6454,26370.224669668412
6455,26370.224669668412
6456,26370.224669668412
6457,26370.224669668412
6458,26370.224669668412
6459,26370.224669668412
6460,26370.224669668412
6461,21078.094186994764
6462,21078.094186994764
6463,21078.094186994764
6464,21078.094186994764
6465,21078.094186994764
6466,21078.094186994764
6467,21078.094186994764
6468,21078.094186994764
6469,21078.094186994764
6470,21078.094186994764
6471,21078.094186994764
6472,21078.094186994764
6473,21078.094186994764
6474,21078.094186994764
6475,21078.094186994764
6476,21078.094186994764
6477,21078.094186994764
6478,21078.094186994764
6479,21078.094186994764
6480,21078.094186994764
6481,21078.094186994764
6482,21078.094186994764
6483,21078.094186994764
6484,21078.094186994764
6485,21078.094186994764
6486,21078.094186994764
6487,21078.094186994764
6488,21078.094186994764
6489,21078.094186994764
6490,21078.094186994764
6491,21078.094186994764
6492,21078.094186994764
6493,21078.094186994764
6494,21078.094186994764
6495,21078.094186994764
6496,21078.094186994764
6497,21078.094186994764
6498,21078.094186994764
6499,21078.094186994764
6500,21078.094186994764
6501,21078.094186994764
6502,21078.094186994764
6503,21078.094186994764
6504,21078.094186994764
6505,21078.094186994764
6506,21078.094186994764
6507,21078.094186994764
6508,21078.094186994764
6509,21078.094186994764
6510,21078.094186994764
6511,21078.094186994764
6512,21078.094186994764
6513,21078.094186994764
6514,21078.094186994764
6515,21078.094186994764
6516,21078.094186994764
6517,21078.094186994764
6518,21078.094186994764
6519,21078.094186994764
6520,21078.094186994764
6521,21078.094186994764
6522,21078.094186994764
6523,21078.094186994764
6524,21078.094186994764
6525,21078.094186994764
6526,21078.094186994764
6527,21078.094186994764
6528,21078.094186994764
6529,21078.094186994764
6530,21078.094186994764
6531,21078.094186994764
6532,21078.094186994764
6533,21078.094186994764
6534,21078.094186994764
6535,21078.094186994764
6536,21078.094186994764
6537,21078.094186994764
6538,21078.094186994764
6539,21078.094186994764
6540,21078.094186994764
6541,21078.094186994764
6542,21078.094186994764
6543,21078.094186994764
6544,21078.094186994764
6545,21078.094186994764
6546,21078.094186994764
6547,21078.094186994764
6548,21078.094186994764
6549,21078.094186994764
6550,21078.094186994764
6551,21078.094186994764
6552,21078.094186994764
6553,21078.094186994764
6554,21078.094186994764
6555,21078.094186994764
6556,21078.094186994764
6557,21078.094186994764
6558,21078.094186994764
6559,21078.094186994764
6560,21078.094186994764
6561,21078.094186994764
6562,21078.094186994764
6563,21078.094186994764
6564,21078.094186994764
6565,21078.094186994764
6566,21078.094186994764
6567,21078.094186994764
6568,21078.094186994764
6569,21078.094186994764
6570,21078.094186994764
6571,21078.094186994764
6572,21078.094186994764
6573,21078.094186994764
6574,21078.094186994764
6575,21078.094186994764
6576,21078.094186994764
6577,21078.094186994764
6578,21078.094186994764
6579,21078.094186994764
6580,21078.094186994764
6581,21078.094186994764
6582,21078.094186994764
6583,21078.094186994764
6584,21078.094186994764
6585,21078.094186994764
6586,21078.094186994764
6587,21078.094186994764
6588,21078.094186994764
6589,21078.094186994764
6590,21078.094186994764
6591,21078.094186994764
6592,21078.094186994764
6593,21078.094186994764
6594,21078.094186994764
6595,21078.094186994764
6596,21078.094186994764
6597,21078.094186994764
6598,21078.094186994764
6599,21078.094186994764
6600,21078.094186994764
6601,21078.094186994764
6602,21078.094186994764
6603,21078.094186994764
6604,21078.094186994764
6605,21078.094186994764
6606,21078.094186994764
6607,21078.094186994764
6608,21078.094186994764
6609,21078.094186994764
6610,21078.094186994764
6611,21078.094186994764
6612,21078.094186994764
6613,21078.094186994764
6614,21078.094186994764
6615,21078.094186994764
6616,21078.094186994764
6617,21078.094186994764
6618,21078.094186994764
6619,21078.094186994764
6620,928.1643640730113
6621,928.1643640730113
6622,928.1643640730113
6623,928.1643640730113
6624,928.1643640730113
6625,928.1643640730113
6626,928.1643640730113
6627,928.1643640730113
6628,928.1643640730113
6629,928.1643640730113
6630,928.1643640730113
6631,928.1643640730113
6632,928.1643640730113
6633,928.1643640730113
6634,928.1643640730113
6635,928.1643640730113
6636,928.1643640730113
6637,928.1643640730113
6638,928.1643640730113
6639,928.1643640730113
6640,928.1643640730113
6641,928.1643640730113
6642,928.1643640730113
6643,15861.364198615152
6644,15861.364198615152
6645,15861.364198615152
6646,15861.364198615152
6647,15861.364198615152
6648,15861.364198615152
6649,15861.364198615152
6650,15861.364198615152
6651,15861.364198615152
6652,15861.364198615152
6653,15861.364198615152
6654,15861.364198615152
6655,15861.364198615152
6656,15861.364198615152
6657,15861.364198615152
6658,15861.364198615152
6659,15861.364198615152
6660,15861.364198615152
6661,15861.364198615152
6662,15861.364198615152
6663,15861.364198615152
6664,15861.364198615152
6665,15861.364198615152
6666,15861.364198615152
6667,15861.364198615152
6668,15861.364198615152
6669,15861.364198615152
6670,15861.364198615152
6671,15861.364198615152
6672,15861.364198615152
6673,15861.364198615152
6674,15861.364198615152
6675,15861.364198615152
6676,15861.364198615152
6677,15861.364198615152
6678,15861.364198615152
6679,15861.364198615152
6680,15861.364198615152
6681,15861.364198615152
6682,15861.364198615152
6683,15861.364198615152
6684,15861.364198615152
6685,15861.364198615152
6686,15861.364198615152
6687,15861.364198615152
6688,15861.364198615152
6689,15861.364198615152
6690,35290.84686364068
6691,35290.84686364068
6692,35290.84686364068
6693,35290.84686364068
6694,35290.84686364068
6695,35290.84686364068
6696,35290.84686364068
6697,35290.84686364068
6698,35290.84686364068
6699,35290.84686364068
6700,35290.84686364068
6701,35290.84686364068
6702,35290.84686364068
6703,35290.84686364068
6704,35290.84686364068
6705,35290.84686364068
6706,35290.84686364068
6707,35290.84686364068
6708,35290.84686364068
6709,35290.84686364068
6710,35290.84686364068
6711,35290.84686364068
6712,35290.84686364068
6713,35290.84686364068
6714,35290.84686364068
6715,35290.84686364068
6716,35290.84686364068
6717,35290.84686364068
6718,35290.84686364068
6719,35290.84686364068
6720,35290.84686364068
6721,35290.84686364068
6722,35290.84686364068
6723,35290.84686364068
6724,35290.84686364068
6725,35290.84686364068
6726,35290.84686364068
6727,35290.84686364068
6728,35290.84686364068
6729,35290.84686364068
6730,35290.84686364068
6731,35290.84686364068
6732,35290.84686364068
6733,35290.84686364068
6734,35290.84686364068
6735,35290.84686364068
6736,35290.84686364068
6737,35290.84686364068
6738,35290.84686364068
6739,35290.84686364068
6740,35290.84686364068
6741,35290.84686364068
6742,35290.84686364068
6743,35290.84686364068
6744,35290.84686364068
6745,35290.84686364068
6746,35290.84686364068
6747,35290.84686364068
6748,35290.84686364068
6749,35290.84686364068
6750,6814.515607410007
6751,42.51416015625
6752,42.51416015625
6753,42.51416015625
6754,42.51416015625
6755,42.51416015625
6756,42.51416015625
6757,42.51416015625
6758,42.51416015625
6759,42.51416015625
6760,42.51416015625
6761,42.51416015625
6762,42.51416015625
6763,42.51416015625
6764,42.51416015625
6765,42.51416015625
6766,42.51416015625
6767,42.51416015625
6768,42.51416015625
6769,42.51416015625
6770,42.51416015625
6771,13537.277365896438
6772,13537.277365896438
6773,13537.277365896438
6774,13537.277365896438
6775,13537.277365896438
6776,13537.277365896438
6777,13537.277365896438
6778,13537.277365896438
6779,13537.277365896438
6780,13537.277365896438
6781,13537.277365896438
6782,13537.277365896438
6783,13537.277365896438
6784,13537.277365896438
6785,13537.277365896438
6786,13537.277365896438
6787,13537.277365896438
6788,13537.277365896438
6789,13537.277365896438
6790,13537.277365896438
6791,13537.277365896438
6792,13537.277365896438
6793,13537.277365896438
6794,13537.277365896438
6795,13537.277365896438
6796,13537.277365896438
6797,13537.277365896438
6798,13537.277365896438
6799,13537.277365896438
6800,13537.277365896438
6801,13537.277365896438
6802,13537.277365896438
6803,13537.277365896438
6804,13537.277365896438
6805,13537.277365896438
6806,13537.277365896438
6807,13537.277365896438
6808,13537.277365896438
6809,13537.277365896438
6810,13537.277365896438
6811,13537.277365896438
6812,13537.277365896438
6813,13537.277365896438
6814,13537.277365896438
6815,13537.277365896438
6816,13537.277365896438
6817,13537.277365896438
6818,13537.277365896438
6819,13537.277365896438
6820,13537.277365896438
6821,13537.277365896438
6822,13537.277365896438
6823,13537.277365896438
6824,13537.277365896438
6825,13537.277365896438
6826,13537.277365896438
6827,13537.277365896438
6828,13537.277365896438
6829,13537.277365896438
6830,13537.277365896438
6831,13537.277365896438
6832,13537.277365896438
6833,13537.277365896438
6834,13537.277365896438
6835,13537.277365896438
6836,13537.277365896438
6837,13537.277365896438
6838,13537.277365896438
6839,13537.277365896438
6840,13537.277365896438
6841,13537.277365896438
6842,13537.277365896438
6843,13537.277365896438
6844,13537.277365896438
6845,13537.277365896438
6846,13537.277365896438
6847,13537.277365896438
6848,13537.277365896438
6849,13537.277365896438
6850,13537.277365896438
6851,13537.277365896438
6852,13537.277365896438
6853,13537.277365896438
6854,13537.277365896438
6855,13537.277365896438
6856,13537.277365896438
6857,13537.277365896438
6858,13537.277365896438
6859,13537.277365896438
6860,13537.277365896438
6861,13537.277365896438
6862,13537.277365896438
6863,13537.277365896438
6864,13537.277365896438
6865,13537.277365896438
6866,13537.277365896438
6867,13537.277365896438
6868,13537.277365896438
6869,13537.277365896438
6870,13537.277365896438
6871,13537.277365896438
6872,13537.277365896438
6873,13537.277365896438
6874,13537.277365896438
6875,13537.277365896438
6876,13537.277365896438
6877,13537.277365896438
6878,13537.277365896438
6879,13537.277365896438
6880,13537.277365896438
6881,13537.277365896438
6882,13537.277365896438
6883,13537.277365896438
6884,13537.277365896438
6885,13537.277365896438
6886,13537.277365896438
6887,13537.277365896438
6888,13537.277365896438
6889,13537.277365896438
6890,13537.277365896438
6891,13537.277365896438
6892,13537.277365896438
6893,13537.277365896438
6894,13537.277365896438
6895,13537.277365896438
6896,13537.277365896438
6897,13537.277365896438
6898,13537.277365896438
6899,13537.277365896438
6900,13537.277365896438
6901,13537.277365896438
6902,13537.277365896438
6903,13537.277365896438
6904,13537.277365896438
6905,13537.277365896438
6906,13537.277365896438
6907,13537.277365896438
6908,13537.277365896438
6909,13537.277365896438
6910,13537.277365896438
6911,13537.277365896438
6912,13537.277365896438
6913,13537.277365896438
6914,18000.894852638245
6915,18000.894852638245
6916,18000.894852638245
6917,18000.894852638245
6918,18000.894852638245
6919,18000.894852638245
6920,18000.894852638245
6921,18000.894852638245
6922,18000.894852638245
6923,18000.894852638245
6924,18000.894852638245
6925,18000.894852638245
6926,18000.894852638245
6927,18000.894852638245
6928,18000.894852638245
6929,18000.894852638245
6930,18000.894852638245
6931,18000.894852638245
6932,18000.894852638245
6933,18000.894852638245
6934,18000.894852638245
6935,18000.894852638245
6936,18000.894852638245
6937,18000.894852638245
6938,18000.894852638245
6939,18000.894852638245
6940,18000.894852638245
6941,18000.894852638245
6942,18000.894852638245
6943,18000.894852638245
6944,18000.894852638245
6945,18000.894852638245
6946,18000.894852638245
6947,18000.894852638245
6948,18000.894852638245
6949,18000.894852638245
6950,18000.894852638245
6951,18000.894852638245
6952,18000.894852638245
6953,18000.894852638245
6954,18000.894852638245
6955,18000.894852638245
6956,18000.894852638245
6957,18000.894852638245
6958,18000.894852638245
6959,18000.894852638245
6960,18000.894852638245
6961,18000.894852638245
6962,18000.894852638245
6963,13537.277365896438
6964,13537.277365896438
6965,13537.277365896438
6966,13537.277365896438
6967,13537.277365896438
6968,13537.277365896438
6969,13537.277365896438
6970,13537.277365896438
6971,13537.277365896438
6972,13537.277365896438
6973,13537.277365896438
6974,13537.277365896438
6975,13537.277365896438
6976,13537.277365896438
6977,13537.277365896438
6978,13537.277365896438
6979,13537.277365896438
6980,13537.277365896438
6981,13537.277365896438
6982,13537.277365896438
6983,13537.277365896438
6984,13537.277365896438
6985,13537.277365896438
6986,13537.277365896438
6987,2768.541720754571
6988,2768.541720754571
6989,2768.541720754571
6990,2768.541720754571
6991,2768.541720754571
6992,2768.541720754571
6993,2768.541720754571
6994,2768.541720754571
6995,2768.541720754571
6996,2768.541720754571
6997,2768.541720754571
6998,2768.541720754571
6999,2768.541720754571
7000,2768.541720754571
7001,2768.541720754571
7002,2768.541720754571
7003,2768.541720754571
7004,2768.541720754571
7005,2768.541720754571
7006,2768.541720754571
7007,2768.541720754571
7008,2768.541720754571
7009,2768.541720754571
7010,2768.541720754571
7011,2768.541720754571
7012,2768.541720754571
7013,2768.541720754571
7014,2768.541720754571
7015,2768.541720754571
7016,2768.541720754571
7017,2768.541720754571
7018,2768.541720754571
7019,2768.541720754571
7020,2768.541720754571
7021,2768.541720754571
7022,2768.541720754571
7023,2768.541720754571
7024,2768.541720754571
7025,2768.541720754571
7026,2768.541720754571
7027,2768.541720754571
7028,2768.541720754571
7029,2768.541720754571
7030,2768.541720754571
7031,2768.541720754571
7032,2768.541720754571
7033,2768.541720754571
7034,2768.541720754571
7035,2768.541720754571
7036,2768.541720754571
7037,2768.541720754571
7038,2768.541720754571
7039,2768.541720754571
7040,2768.541720754571
7041,2768.541720754571
7042,2768.541720754571
7043,2768.541720754571
7044,2768.541720754571
7045,2768.541720754571
7046,2768.541720754571
7047,2768.541720754571
7048,2768.541720754571
7049,2768.541720754571
7050,2768.541720754571
7051,2768.541720754571
7052,2768.541720754571
7053,2768.541720754571
7054,15738.63501183192
7055,15738.63501183192
7056,15738.63501183192
7057,15738.63501183192
7058,15738.63501183192
7059,15738.63501183192
7060,15738.63501183192
7061,15738.63501183192
7062,15738.63501183192
7063,15738.63501183192
7064,15738.63501183192
7065,15738.63501183192
7066,15738.63501183192
7067,15738.63501183192
7068,15738.63501183192
7069,15738.63501183192
7070,15738.63501183192
7071,15738.63501183192
7072,15738.63501183192
7073,15738.63501183192
7074,15738.63501183192
7075,15738.63501183192
7076,15738.63501183192
7077,15738.63501183192
7078,15738.63501183192
7079,15738.63501183192
7080,15738.63501183192
7081,15738.63501183192
7082,15738.63501183192
7083,15738.63501183192
7084,15738.63501183192
7085,15738.63501183192
7086,15738.63501183192
7087,15738.63501183192
7088,15738.63501183192
7089,15738.63501183192
7090,15738.63501183192
7091,15738.63501183192
7092,15738.63501183192
7093,15738.63501183192
7094,15738.63501183192
7095,15738.63501183192
7096,15738.63501183192
7097,15738.63501183192
7098,15738.63501183192
7099,15738.63501183192
7100,15738.63501183192
7101,15738.63501183192
7102,15738.63501183192
7103,15738.63501183192
7104,15738.63501183192
7105,15738.63501183192
7106,15738.63501183192
7107,15738.63501183192
7108,15738.63501183192
7109,15738.63501183192
7110,15738.63501183192
7111,15738.63501183192
7112,15738.63501183192
7113,15738.63501183192
7114,15738.63501183192
7115,15738.63501183192
7116,15738.63501183192
7117,15738.63501183192
7118,15738.63501183192
7119,15738.63501183192
7120,15738.63501183192
7121,15738.63501183192
7122,15738.63501183192
7123,15738.63501183192
7124,15738.63501183192
7125,15738.63501183192
