,no2
6135,0.00025470619633485294
6136,0.00025470619633485294
6137,0.00025470619633485294
6138,0.00025470619633485294
6139,0.00025470619633485294
6140,0.00025470619633485294
6141,0.00025470619633485294
6142,0.00025470619633485294
6143,0.00025470619633485294
6144,0.00025470619633485294
6145,0.00025470619633485294
6146,0.00025470619633485294
6147,0.00025470619633485294
6148,0.00025470619633485294
6149,0.00025470619633485294
6150,0.00025470619633485294
6151,0.00025470619633485294
6152,0.00025470619633485294
6153,0.00025470619633485294
6154,0.00025470619633485294
6155,0.00025470619633485294
6156,0.00025470619633485294
6157,0.00025470619633485294
6158,0.00025470619633485294
6159,0.00025470619633485294
6160,0.00025470619633485294
6161,0.00025470619633485294
6162,0.00025470619633485294
6163,0.00025470619633485294
6164,0.00025470619633485294
6165,0.00025470619633485294
6166,0.00025470619633485294
6167,0.00025470619633485294
6168,0.00025470619633485294
6169,0.00025470619633485294
6170,0.00025470619633485294
6171,0.00025470619633485294
6172,0.00025470619633485294
6173,0.00025470619633485294
6174,0.00025470619633485294
6175,0.00025470619633485294
6176,0.00025470619633485294
6177,0.00025470619633485294
6178,0.00025470619633485294
6179,0.00025470619633485294
6180,0.00025470619633485294
6181,0.00025470619633485294
6182,0.00025470619633485294
6183,0.00025470619633485294
6184,0.00025470619633485294
6185,0.00025470619633485294
6186,0.00025470619633485294
6187,0.00025470619633485294
6188,0.00025470619633485294
6189,0.00025470619633485294
6190,0.00025470619633485294
6191,0.00025470619633485294
6192,0.00025470619633485294
6193,0.00025470619633485294
6194,0.00025470619633485294
6195,0.00025470619633485294
6196,0.00025470619633485294
6197,0.00025470619633485294
6198,0.00025470619633485294
6199,0.00025470619633485294
6200,0.00025470619633485294
6201,0.00025470619633485294
6202,0.00025470619633485294
6203,0.00025470619633485294
6204,0.00025470619633485294
6205,0.00025470619633485294
6206,0.00025470619633485294
6207,0.00025470619633485294
6208,0.00025470619633485294
6209,0.00025470619633485294
6210,0.00025470619633485294
6211,0.00025470619633485294
6212,0.00025470619633485294
6213,0.00025470619633485294
6214,0.00025470619633485294
6215,0.00025470619633485294
6216,0.00025470619633485294
6217,0.00025470619633485294
6218,0.00025470619633485294
6219,0.00025470619633485294
6220,0.00025470619633485294
6221,0.00025470619633485294
6222,0.00025470619633485294
6223,0.00025470619633485294
6224,0.00025470619633485294
6225,0.00025470619633485294
6226,0.00025470619633485294
6227,0.00025470619633485294
6228,0.00025470619633485294
6229,0.00025470619633485294
6230,0.00025470619633485294
6231,0.00025470619633485294
6232,0.00025470619633485294
6233,0.00025470619633485294
6234,0.00025470619633485294
6235,0.00025470619633485294
6236,0.00025470619633485294
6237,0.00025470619633485294
6238,0.00025470619633485294
6239,0.00025470619633485294
6240,0.00025470619633485294
6241,0.00025470619633485294
6242,0.00025470619633485294
6243,0.00025470619633485294
6244,0.00025470619633485294
6245,0.0002539715205786633
6246,0.0002539715205786633
6247,0.0002539715205786633
6248,0.0002539715205786633
6249,0.0002539715205786633
6250,0.0002539715205786633
6251,0.0002539715205786633
6252,0.0002539715205786633
6253,0.0002539715205786633
6254,0.0002539715205786633
6255,0.0002539715205786633
6256,0.0002539715205786633
6257,0.0002539715205786633
6258,0.0002539715205786633
6259,0.0002539715205786633
6260,0.0002539715205786633
6261,0.0002539715205786633
6262,0.0002539715205786633
6263,0.0002539715205786633
6264,0.0002539715205786633
6265,0.0002539715205786633
6266,0.0002539715205786633
6267,0.0002539715205786633
6268,0.0002539715205786633
6269,0.0002539715205786633
6270,0.0002539715205786633
6271,0.0002539715205786633
6272,0.0002539715205786633
6273,0.0002539715205786633
6274,0.0002539715205786633
6275,0.0002539715205786633
6276,0.0002539715205786633
6277,0.0002539715205786633
6278,0.0002539715205786633
6279,0.0002539715205786633
6280,0.0002539715205786633
6281,0.0002539715205786633
6282,0.0002539715205786633
6283,0.0002539715205786633
6284,0.0002539715205786633
6285,0.0002539715205786633
6286,0.0002539715205786633
6287,0.0002539715205786633
6288,0.0002539715205786633
6289,0.0002539715205786633
6290,0.0002539715205786633
6291,0.0002539715205786633
6292,0.0002539715205786633
6293,0.0002539715205786633
6294,0.0002539715205786633
6295,0.0002539715205786633
6296,0.0002539715205786633
6297,0.0002539715205786633
6298,0.0002539715205786633
6299,0.0002539715205786633
6300,0.0002539715205786633
6301,0.0002539715205786633
6302,0.0002539715205786633
6303,0.0002539715205786633
6304,0.0002539715205786633
6305,0.0002539715205786633
6306,0.0002539715205786633
6307,0.0002539715205786633
6308,0.0002539715205786633
6309,0.0002539715205786633
6310,0.0002539715205786633
6311,0.0002539715205786633
6312,0.0002539715205786633
6313,0.0002539715205786633
6314,0.0002539715205786633
6315,0.0002539715205786633
6316,0.0002539715205786633
6317,0.0002539715205786633
6318,0.0002539715205786633
6319,0.0002539715205786633
6320,0.0002539715205786633
6321,0.0002539715205786633
6322,0.0002539715205786633
6323,0.0002539715205786633
6324,0.0002539715205786633
6325,0.0002539715205786633
6326,0.0002539715205786633
6327,0.0002539715205786633
6328,0.0002539715205786633
6329,0.0002539715205786633
6330,0.0002539715205786633
6331,0.0002539715205786633
6332,0.0002539715205786633
6333,0.0002539715205786633
6334,0.0002539715205786633
6335,0.0002539715205786633
6336,0.0002539715205786633
6337,0.0002539715205786633
6338,0.0002539715205786633
6339,0.0002539715205786633
6340,0.0002539715205786633
6341,0.0002539715205786633
6342,0.0002539715205786633
6343,0.0002539715205786633
6344,0.0002539715205786633
6345,0.0002539715205786633
6346,0.0002539715205786633
6347,0.0002539715205786633
6348,0.0002539715205786633
6349,0.0002539715205786633
6350,0.0002539715205786633
6351,0.0002539715205786633
6352,0.0002539715205786633
6353,0.0002539715205786633
6354,0.0002539715205786633
6355,0.0002539715205786633
6356,0.0002539715205786633
6357,0.0002539715205786633
6358,0.0002539715205786633
6359,0.0002539715205786633
6360,0.0002539715205786633
6361,0.0002539715205786633
6362,0.0002539715205786633
6363,0.0002539715205786633
6364,0.0002539715205786633
6365,0.0002539715205786633
6366,0.0002539715205786633
6367,0.0002539715205786633
6368,0.0002539715205786633
6369,0.0002539715205786633
6370,0.0002539715205786633
6371,0.0002539715205786633
6372,0.0002539715205786633
6373,0.0002539715205786633
6374,0.0002539715205786633
6375,0.0002539715205786633
6376,0.0002539715205786633
6377,0.0002539715205786633
6378,0.0002539715205786633
6379,0.0002539715205786633
6380,0.0002539715205786633
6381,0.0002539715205786633
6382,0.0002539715205786633
6383,0.0002539715205786633
6384,0.0002539715205786633
6385,0.0002539715205786633
6386,0.0002539715205786633
6387,0.0002539715205786633
6388,0.0002539715205786633
6389,0.0002539715205786633
6390,0.0002539715205786633
6391,0.0002539715205786633
6392,0.0002539715205786633
6393,0.0002539715205786633
6394,0.0002539715205786633
6395,0.0002539715205786633
6396,0.0002539715205786633
6397,0.0002539715205786633
6398,0.0002539715205786633
6399,0.0002539715205786633
6400,0.0002539715205786633
6401,0.0002539715205786633
6402,0.0002539715205786633
6403,0.0002539715205786633
6404,0.0002539715205786633
6405,0.0002539715205786633
6406,0.0002539715205786633
6407,0.0002539715205786633
6408,0.0002539715205786633
6409,0.0002539715205786633
6410,0.0002539715205786633
6411,0.0002539715205786633
6412,0.0002539715205786633
6413,0.0002539715205786633
6414,0.0002539715205786633
6415,0.0002539715205786633
6416,0.0002539715205786633
6417,0.0002539715205786633
6418,0.0002539715205786633
6419,0.0002539715205786633
6420,0.0002539715205786633
6421,0.0002539715205786633
6422,0.0002539715205786633
6423,0.0002539715205786633
6424,0.0002539715205786633
6425,0.0002539715205786633
6426,0.0002539715205786633
6427,0.0002539715205786633
6428,0.0002539715205786633
6429,0.0002539715205786633
6430,0.0002539715205786633
6431,0.0002539715205786633
6432,0.0002539715205786633
6433,0.0002539715205786633
6434,0.0002539715205786633
6435,0.0002539715205786633
6436,0.0002539715205786633
6437,0.0002539715205786633
6438,0.0002539715205786633
6439,0.0002539715205786633
6440,0.0002539715205786633
6441,0.0002539715205786633
6442,0.0002539715205786633
6443,0.0002539715205786633
6444,0.0002539715205786633
6445,0.0002539715205786633
6446,0.0002539715205786633
6447,0.0002539715205786633
6448,0.0002539715205786633
6449,0.0002539715205786633
6450,0.0002539715205786633
6451,0.0002539715205786633
6452,0.0002539715205786633
6453,0.0002539715205786633
6454,0.0002539715205786633
6455,0.0002539715205784603
6456,0.0002539715205784603
6457,0.0002539715205784603
6458,0.0002539715205784603
6459,0.0002539715205784603
6460,0.0002539715205784603
6461,0.0002539715205784603
6462,0.0002539715205784603
6463,0.0002539715205784603
6464,0.0002539715205784603
6465,0.0002539715205784603
6466,0.0002539715205784603
6467,0.0002539715205784603
6468,0.0002539715205784603
6469,0.0002539715205784603
6470,0.0002539715205784603
6471,0.0002539715205784603
6472,0.0002539715205784603
6473,0.0002539715205784603
6474,0.0002539715205784603
6475,0.0002539715205784603
6476,0.0002539715205784603
6477,0.0002539715205784603
6478,0.0002539715205784603
6479,0.0002539715205784603
6480,0.0002539715205784603
6481,0.0002539715205784603
6482,0.0002539715205784603
6483,0.0002539715205784603
6484,0.0002539715205784603
6485,0.0002539715205784603
6486,0.0002539715205784603
6487,0.0002539715205784603
6488,0.0002539715205784603
6489,0.0002539715205784603
6490,0.0002539715205784603
6491,0.0002539715205784603
6492,0.0002539715205784603
6493,0.0002539715205784603
6494,0.0002539715205784603
6495,0.0002539715205784603
6496,0.0002539715205784603
6497,0.0002539715205784603
6498,0.0002539715205784603
6499,0.0002539715205784603
6500,0.0002539715205784603
6501,0.0002539715205784603
6502,0.0002539715205784603
6503,0.0002539715205784603
6504,0.0002539715205784603
6505,0.0002539715205784603
6506,0.0002539715205784603
6507,0.0002539715205784603
6508,0.0002539715205784603
6509,0.0002539715205784603
6510,0.0002539715205784603
6511,0.0002539715205784603
6512,0.0002539715205784603
6513,0.0002539715205784603
6514,0.0002539715205784603
6515,0.0002539715205784603
6516,0.0002539715205784603
6517,0.0002539715205784603
6518,0.0002539715205784603
6519,0.0002539715205784603
6520,0.0002539715205784603
6521,0.0002539715205784603
6522,0.0002539715205784603
6523,0.0002539715205784603
6524,0.0002539715205784603
6525,0.0002539715205784603
6526,0.0002539715205784603
6527,0.0002539715205784603
6528,0.0002539715205784603
6529,0.0002539715205784603
6530,0.0002539715205784603
6531,0.0002539715205784603
6532,0.0002539715205784603
6533,0.0002539715205784603
6534,0.0002539715205784603
6535,0.0002539715205784603
6536,0.0002539715205784603
6537,0.0002539715205784603
6538,0.0002539715205784603
6539,0.0002539715205784603
6540,0.0002539715205784603
6541,0.0002539715205784603
6542,0.0002539715205784603
6543,0.0002539715205784603
6544,0.0002539715205784603
6545,0.0002539715205784603
6546,0.0002539715205784603
6547,0.0002539715205784603
6548,0.0002539715205784603
6549,0.0002539715205784603
6550,0.0002539715205784603
6551,0.0002539715205784603
6552,0.0002539715205784603
6553,0.0002539715205784603
6554,0.0002539715205784603
6555,0.0002539715205784603
6556,0.0002539715205784603
6557,0.0002539715205784603
6558,0.0002539715205784603
6559,0.0002539715205784603
6560,0.0002539715205784603
6561,0.0002539715205784603
6562,0.0002539715205784603
6563,0.0002539715205784603
6564,0.0002539715205784603
6565,0.0002539715205784603
6566,0.0002539715205784603
6567,0.0002539715205784603
6568,0.0002539715205784603
6569,0.0002539715205784603
6570,0.0002539715205784603
6571,0.0002539715205784603
6572,0.0002539715205784603
6573,0.0002539715205784603
6574,0.0002539715205784603
6575,0.0002539715205784603
6576,0.0002539715205784603
6577,0.0002539715205784603
6578,0.0002539715205784603
6579,0.0002539715205784603
6580,0.0002539715205784603
6581,0.0002539715205784603
6582,0.0002539715205784603
6583,0.0002539715205784603
6584,0.0002539715205784603
6585,0.0002539715205784603
6586,0.0002539715205784603
6587,0.0002539715205784603
6588,0.0002539715205784603
6589,0.0002539715205784603
6590,0.0002539715205784603
6591,0.0002539715205784603
6592,0.0002539715205784603
6593,0.0002539715205784603
6594,0.0002539715205784603
6595,0.0002539715205784603
6596,0.0002539715205784603
6597,0.0002539715205784603
6598,0.0002539715205784603
6599,0.0002539715205784603
6600,0.0002539715205784603
6601,0.0002539715205784603
6602,0.0002539715205784603
6603,0.0002539715205784603
6604,0.0002539715205784603
6605,0.0002539715205784603
6606,0.0002539715205784603
6607,0.0002539715205784603
6608,0.0002539715205784603
6609,0.0002539715205784603
6610,0.0002539715205784603
6611,0.0002539715205784603
6612,0.0002539715205784603
6613,0.0002539715205784603
6614,0.0002539715205784603
6615,0.0002539715205784603
6616,0.0002539715205784603
6617,0.0002539715205784603
6618,0.0002539715205784603
6619,0.0002539715205784603
6620,0.0002539715205784603
6621,0.0002539715205784603
6622,0.0002539715205784603
6623,0.0002539715205783813
6624,0.0002539715205783813
6625,0.0002539715205783813
6626,0.0002539715205783813
6627,0.0002539715205783813
6628,0.0002539715205783813
6629,0.0002539715205783813
6630,0.0002539715205783813
6631,0.0002539715205783813
6632,0.0002539715205783813
6633,0.0002539715205783813
6634,0.0002539715205783813
6635,0.0002539715205783813
6636,0.0002539715205783813
6637,0.0002539715205783813
6638,0.0002539715205783813
6639,0.0002539715205783813
6640,0.0002539715205783813
6641,0.0002539715205783813
6642,0.0002539715205783813
6643,0.0002539715205783813
6644,0.0002539715205783813
6645,0.0002539715205783813
6646,0.0002539715205783813
6647,0.0002539715205783813
6648,0.0002539715205783813
6649,0.0002539715205783813
6650,0.0002539715205783813
6651,0.0002539715205783813
6652,0.0002539715205783813
6653,0.0002539715205783813
6654,0.0002539715205783813
6655,0.0002539715205783813
6656,0.0002539715205783813
6657,0.0002539715205783813
6658,0.0002539715205783813
6659,0.0002539715205783813
6660,0.0002539715205783813
6661,0.0002539715205783813
6662,0.0002539715205783813
6663,0.0002539715205783813
6664,0.0002539715205783813
6665,0.0002539715205783813
6666,0.0002539715205783813
6667,0.0002539715205783813
6668,0.0002539715205783813
6669,0.0002539715205783813
6670,0.0002539715205783813
6671,0.0002539715205783813
6672,0.0002539715205783813
6673,0.0002539715205783813
6674,0.0002539715205783813
6675,0.0002539715205783813
6676,0.0002539715205783813
6677,0.0002539715205783813
6678,0.0002539715205783813
6679,0.0002539715205783813
6680,0.0002539715205783813
6681,0.0002539715205783813
6682,0.0002539715205783813
6683,0.0002539715205783813
6684,0.0002539715205783813
6685,0.0002539715205783813
6686,0.0002539715205783813
6687,0.0002539715205783813
6688,0.0002539715205783813
6689,0.0002539715205783813
6690,0.0002539715205783813
6691,0.0002539715205783813
6692,0.0002539715205783813
6693,0.0002539715205783813
6694,0.0002539715205783813
6695,0.0002539715205783813
6696,0.0002539715205783813
6697,0.0002539715205783813
6698,0.0002539715205783813
6699,0.0002539715205783813
6700,0.0002539715205783813
6701,0.0002539715205783813
6702,0.0002539715205783813
6703,0.0002539715205783813
6704,0.0002539715205783813
6705,0.0002539715205783813
6706,0.0002539715205783813
6707,0.0002539715205783813
6708,0.0002539715205783813
6709,0.0002539715205783813
6710,0.0002539715205783813
6711,0.0002539715205783813
6712,0.0002539715205783813
6713,0.0002539715205786633
6714,0.0002539715205786633
6715,0.0002539715205786633
6716,0.0002539715205786633
6717,0.0002539715205786633
6718,0.0002539715205786633
6719,0.0002539715205786633
6720,0.0002539715205786633
6721,0.0002539715205786633
6722,0.0002539715205786633
6723,0.0002539715205786633
6724,0.0002539715205786633
6725,0.0002539715205786633
6726,0.0002539715205786633
6727,0.0002539715205786633
6728,0.0002539715205786633
6729,0.0002539715205786633
6730,0.0002539715205786633
6731,0.0002539715205786633
6732,0.0002539715205786633
6733,0.0002539715205786633
6734,0.0002539715205786633
6735,0.0002539715205786633
6736,0.0002539715205786633
6737,0.0002539715205786633
6738,0.0002539715205786633
6739,0.0002539715205786633
6740,0.0002539715205786633
6741,0.0002539715205786633
6742,0.0002539715205786633
6743,0.0002539715205786633
6744,0.0002539715205786633
6745,0.0002539715205786633
6746,0.0002539715205786633
6747,0.0002539715205786633
6748,0.0002539715205786633
6749,0.0002539715205786633
6750,0.00020239732111810012
6751,0.00020239732111810012
6752,0.00020239732111810012
6753,0.00020239732111810012
6754,0.00020239732111810012
6755,0.00020239732111810012
6756,0.00020239732111810012
6757,0.00020239732111810012
6758,0.00020239732111810012
6759,0.00020239732111810012
6760,0.00020239732111810012
6761,0.00020239732111810012
6762,0.00020239732111810012
6763,0.00020239732111810012
6764,0.00020239732111810012
6765,0.00020239732111810012
6766,0.00020239732111810012
6767,0.00020239732111810012
6768,0.00020239732111810012
6769,0.00020239732111810012
6770,0.00020239732111810012
6771,0.00020239732111810012
6772,0.00020239732111810012
6773,0.00020239732111810012
6774,0.0002023973211180372
6775,0.0002023973211180372
6776,0.0002023973211180372
6777,0.0002023973211180372
6778,0.0002023973211180372
6779,0.0002023973211180372
6780,0.0002023973211180372
6781,0.0002023973211180372
6782,0.0002023973211180372
6783,0.0002023973211180372
6784,0.0002023973211180372
6785,0.0002023973211180372
6786,0.0002023973211180372
6787,0.0002023973211180372
6788,0.0002023973211180372
6789,0.0002023973211180372
6790,0.0002023973211180372
6791,0.0002023973211180372
6792,0.0002023973211180372
6793,0.0002023973211180372
6794,0.0002023973211180372
6795,0.0002023973211180372
6796,0.0002023973211180372
6797,0.00020239732111795628
6798,0.00020239732111795628
6799,0.00020239732111795628
6800,0.00020239732111795628
6801,0.00020239732111795628
6802,0.00020239732111795628
6803,0.00020239732111795628
6804,0.00020239732111795628
6805,0.00020239732111795628
6806,0.00020239732111795628
6807,0.00020239732111795628
6808,0.00020239732111795628
6809,0.00020239732111795628
6810,0.00020239732111795628
6811,0.00020239732111795628
6812,0.00020239732111795628
6813,0.00020239732111795628
6814,0.00020239732111795628
6815,0.00020239732111795628
6816,0.00020239732111795628
6817,0.00020239732111795628
6818,0.00020239732111795628
6819,0.00020239732111795628
6820,0.00020239732111795628
6821,0.00020239732111795628
6822,0.0002023973211180192
6823,0.0002023973211180192
6824,0.0002023973211180192
6825,0.0002023973211180192
6826,0.0002023973211180192
6827,0.0002023973211180192
6828,0.0002023973211180192
6829,0.0002023973211180192
6830,0.0002023973211180192
6831,0.0002023973211180192
6832,0.0002023973211180192
6833,0.0002023973211180192
6834,0.0002023973211180192
6835,0.0002023973211180192
6836,0.0002023973211180192
6837,0.0002023973211180192
6838,0.0002023973211180192
6839,0.0002023973211180192
6840,0.0002023973211180192
6841,0.0002023973211180192
6842,0.0002023973211180192
6843,0.0002023973211180192
6844,0.0002023973211180192
6845,0.0002023973211180192
6846,0.0002023973211180192
6847,0.0002023973211180192
6848,0.0002023973211180192
6849,0.0002023973211180192
6850,0.0002023973211180192
6851,0.0002023973211180192
6852,0.0002023973211180192
6853,0.0002023973211180192
6854,0.0002023973211180192
6855,0.0002023973211180192
6856,0.0002023973211180192
6857,0.0002023973211180192
6858,0.0002023973211180192
6859,0.0002023973211180192
6860,0.0002023973211180192
6861,0.0002023973211180192
6862,0.0002023973211180192
6863,0.0002023973211180192
6864,0.0002023973211180192
6865,0.0002023973211180192
6866,0.0002023973211180192
6867,0.0002023973211180192
6868,0.0002023973211180192
6869,0.0002023973211180192
6870,0.0002023973211180192
6871,0.0002023973211180192
6872,0.0002023973211180192
6873,0.0002023973211180192
6874,0.0002023973211180192
6875,0.0002023973211180192
6876,0.0002023973211180192
6877,0.0002023973211180192
6878,0.0002023973211180192
6879,0.0002023973211180192
6880,0.0002023973211180192
6881,0.0002023973211180192
6882,0.0002023973211180192
6883,0.0002023973211180192
6884,0.0002023973211180192
6885,0.0002023973211180192
6886,0.0002023973211180192
6887,0.0002023973211180192
6888,0.0002023973211180192
6889,0.0002023973211180192
6890,0.0002023973211180192
6891,0.0002023973211180192
6892,0.0002023973211180192
6893,0.0002023973211180192
6894,0.0002023973211180192
6895,0.0002023973211180192
6896,0.0002023973211180192
6897,0.0002023973211180192
6898,0.0002023973211180192
6899,0.0002023973211180192
6900,0.0002023973211180192
6901,0.0002023973211180192
6902,0.0002023973211180192
6903,0.0002023973211180192
6904,0.0002023973211180192
6905,0.00020239732111795628
6906,0.00020239732111795628
6907,0.00020239732111795628
6908,0.00020239732111795628
6909,0.00020239732111795628
6910,0.00020239732111795628
6911,0.00020239732111795628
6912,0.00020239732111795628
6913,0.00020239732111795628
6914,0.00020239732111795628
6915,0.00020239732111795628
6916,0.00020239732111795628
6917,0.00020239732111795628
6918,0.00020239732111795628
6919,0.00020239732111795628
6920,0.00020239732111795628
6921,0.00020239732111795628
6922,0.00020239732111795628
6923,0.00020239732111795628
6924,0.00020239732111795628
6925,0.00020239732111795628
6926,0.00020239732111795628
6927,0.00020239732111795628
6928,0.00020239732111795628
6929,0.00020239732111795628
6930,0.00020239732111795628
6931,0.00020239732111795628
6932,0.00020239732111795628
6933,0.00020239732111795628
6934,0.00020239732111795628
6935,0.00020239732111795628
6936,0.00020239732111795628
6937,0.00020239732111795628
6938,0.00020239732111795628
6939,0.00020239732111795628
6940,0.00020239732111795628
6941,0.00020239732111795628
6942,0.00020239732111795628
6943,0.00020239732111795628
6944,0.00020239732111795628
6945,0.00020239732111795628
6946,0.00020239732111795628
6947,0.00020239732111795628
6948,0.00020239732111795628
6949,0.00020239732111795628
6950,0.00020239732111795628
6951,0.00020239732111795628
6952,0.00020239732111795628
6953,0.00020239732111795628
6954,0.00020239732111795628
6955,0.00020239732111795628
6956,0.00020239732111795628
6957,0.00020239732111795628
6958,0.00020239732111795628
6959,0.00020239732111795628
6960,0.00020239732111795628
6961,0.00020239732111795628
6962,0.00020239732111795628
6963,0.00020239732111795628
6964,0.00020239732111795628
6965,0.00020239732111795628
6966,0.00020239732111795628
6967,0.00020239732111795628
6968,0.00020239732111795628
6969,0.00020239732111795628
6970,0.00020239732111795628
6971,0.00020239732111795628
6972,0.00020239732111795628
6973,0.00020239732111795628
6974,0.00020239732111795628
6975,0.00020239732111795628
6976,0.00020239732111795628
6977,0.00020239732111795628
6978,0.00020239732111795628
6979,0.00020239732111795628
6980,0.00020239732111795628
6981,0.00020239732111795628
6982,0.00020239732111795628
6983,0.00020239732111795628
6984,0.00020239732111795628
6985,0.00020239732111795628
6986,0.00020239732111795628
6987,0.00020239732111795628
6988,0.00020239732111795628
6989,0.00020239732111795628
6990,0.00020239732111795628
6991,0.00020239732111795628
6992,0.00020239732111795628
6993,0.00020239732111795628
6994,0.00020239732111795628
6995,0.00020239732111795628
6996,0.00020239732111795628
6997,0.00020239732111795628
6998,0.00020239732111795628
6999,0.00020239732111795628
7000,0.00020239732111795628
7001,0.00020239732111795628
7002,0.00020239732111795628
7003,0.00020239732111795628
7004,0.00020239732111795628
7005,0.00020239732111795628
7006,0.00020239732111795628
7007,0.00020239732111795628
7008,0.00020239732111795628
7009,0.00020239732111795628
7010,0.00020239732111795628
7011,0.00020239732111795628
7012,0.00020239732111795628
7013,0.00020239732111795628
7014,0.00020239732111795628
7015,0.00020239732111795628
7016,0.00020239732111795628
7017,0.00020239732111795628
7018,0.00020239732111795628
7019,0.00020239732111795628
7020,0.00020239732111795628
7021,0.00020239732111795628
7022,0.00020239732111795628
7023,0.00020239732111795628
7024,0.00020239732111795628
7025,0.00020239732111795628
7026,0.00020239732111795628
7027,0.00020239732111795628
7028,0.00020239732111795628
7029,0.00020239732111795628
7030,0.00020239732111795628
7031,0.00020239732111795628
7032,0.00020239732111795628
7033,0.00020239732111795628
7034,0.00020239732111795628
7035,0.00020239732111795628
7036,0.00020239732111795628
7037,0.00020239732111795628
7038,0.00020239732111795628
7039,0.00020239732111795628
7040,0.00020239732111795628
7041,0.00020239732111795628
7042,0.00020239732111795628
7043,0.00020239732111795628
7044,0.00020239732111795628
7045,0.00020239732111795628
7046,0.00020239732111795628
7047,0.00020239732111795628
7048,0.00020239732111795628
7049,0.00020239732111795628
7050,0.00020239732111795628
7051,0.00020239732111795628
7052,0.00020239732111795628
7053,0.00020239732111795628
7054,0.00020239732111795628
7055,0.00020239732111795628
7056,0.00020239732111795628
7057,0.00020239732111795628
7058,0.00020239732111795628
7059,0.00020239732111795628
7060,0.00020239732111795628
7061,0.00020239732111795628
7062,0.00020239732111795628
7063,0.00020239732111795628
7064,0.00020239732111795628
7065,0.00020239732111795628
7066,0.00020239732111795628
7067,0.00020239732111795628
7068,0.00020239732111795628
7069,0.00020239732111795628
7070,0.00020239732111795628
7071,0.00020239732111795628
7072,0.00020239732111795628
7073,0.00020239732111795628
7074,0.00020239732111795628
7075,0.00020239732111795628
7076,0.00020239732111795628
7077,0.00020239732111795628
7078,0.00020239732111795628
7079,0.00020239732111795628
7080,0.00020239732111795628
7081,0.00020239732111795628
7082,0.00020239732111795628
7083,0.00020239732111795628
7084,0.00020239732111795628
7085,0.00020239732111795628
7086,0.00020239732111795628
7087,0.00020239732111795628
7088,0.00020239732111795628
7089,0.00020239732111795628
7090,0.00020239732111795628
7091,0.00020239732111795628
7092,0.00020239732111795628
7093,0.00020239732111795628
7094,0.00020239732111795628
7095,0.00020239732111795628
7096,0.00020239732111795628
7097,0.00020239732111795628
7098,0.00020239732111795628
7099,0.00020239732111795628
7100,0.00020239732111795628
7101,0.00020239732111795628
7102,0.00020239732111795628
7103,0.00020239732111795628
7104,0.00020239732111795628
7105,0.00020239732111795628
7106,0.00020239732111795628
7107,0.00020239732111795628
7108,0.00020239732111795628
7109,0.00020239732111795628
7110,0.00020239732111795628
7111,0.00020239732111795628
7112,0.00020239732111795628
7113,0.00020239732111795628
7114,0.00020239732111795628
7115,0.00020239732111795628
7116,0.00020239732111795628
7117,0.00020239732111795628
7118,0.00020239732111795628
7119,0.00020239732111795628
7120,0.00020239732111795628
7121,0.00020239732111795628
7122,0.00020239732111795628
7123,0.00020239732111795628
7124,0.00020239732111795628
7125,0.00020239732111795628
7126,0.00020239732111795628
7127,0.00020239732111795628
7128,0.00020239732111795628
7129,0.00020239732111795628
7130,0.00020239732111795628
7131,0.00020239732111795628
7132,0.00020239732111795628
7133,0.00020239732111795628
7134,0.00020239732111795628
7135,0.00020239732111795628
7136,0.00020239732111795628
7137,0.00020239732111795628
7138,0.00020239732111795628
7139,0.00020239732111795628
7140,0.00020239732111795628
7141,0.00020239732111795628
7142,0.00020239732111795628
7143,0.00020239732111795628
7144,0.00020239732111795628
7145,0.00020239732111795628
7146,0.00020239732111795628
7147,0.00020239732111795628
7148,0.00020239732111795628
7149,0.00020239732111795628
7150,0.00020239732111795628
7151,0.00020239732111795628
7152,0.00020239732111795628
7153,0.00020239732111795628
7154,0.00020239732111795628
7155,0.00020239732111795628
7156,0.00020239732111795628
7157,0.00020239732111795628
7158,0.00020239732111795628
7159,0.00020239732111795628
7160,0.00020239732111795628
7161,0.00020239732111795628
7162,0.00020239732111795628
7163,0.00020239732111795628
7164,0.00020239732111795628
7165,0.00020239732111795628
7166,0.00020239732111795628
7167,0.00020239732111795628
7168,0.00020239732111795628
7169,0.00020239732111795628
7170,0.00020239732111795628
7171,0.00020239732111795628
7172,0.00020239732111795628
7173,0.00020239732111795628
7174,0.00020239732111795628
7175,0.00020239732111795628
7176,0.00020239732111795628
7177,0.00020239732111795628
7178,0.00020239732111795628
7179,0.00020239732111795628
7180,0.00020239732111795628
7181,0.00020239732111795628
7182,0.00020239732111795628
7183,0.00020239732111795628
7184,0.00020239732111795628
7185,0.00020239732111795628
7186,0.00020239732111795628
7187,0.00020239732111795628
7188,0.00020239732111795628
7189,0.00020239732111795628
7190,0.00020239732111795628
7191,0.00020239732111795628
7192,0.00020239732111795628
7193,0.00020239732111795628
7194,0.00020239732111795628
7195,0.00020239732111795628
7196,0.00020239732111795628
7197,0.00020239732111795628
7198,0.00020239732111795628
7199,0.00020239732111795628
7200,0.00020239732111795628
7201,0.00020239732111795628
7202,0.00020239732111795628
7203,0.00020239732111795628
7204,0.00020239732111795628
7205,0.00020239732111795628
7206,0.00020239732111795628
7207,0.00020239732111795628
7208,0.00020239732111795628
7209,0.00020239732111795628
7210,0.00020239732111795628
