,so2
6363,1.7089187167596643e-05
6364,1.7089187167596643e-05
6365,1.7089187167596643e-05
6366,1.7089187167596643e-05
6367,1.7089187167596643e-05
6368,1.7089187167596643e-05
6369,1.7089187167596643e-05
6370,1.7089187167596643e-05
6371,1.7089187167596643e-05
6372,1.7089187167596643e-05
6373,1.7089187167596643e-05
6374,1.7089187167596643e-05
6375,1.7089187167596643e-05
6376,1.7089187167596643e-05
6377,1.7089187167596643e-05
6378,1.7089187167596643e-05
6379,1.7089187167596643e-05
6380,1.7089187167596643e-05
6381,1.7089187167596643e-05
6382,1.7089187167596643e-05
6383,1.7089187167596643e-05
6384,1.7089187167596643e-05
6385,1.7089187167596643e-05
6386,1.7089187167596643e-05
6387,1.7089187167596643e-05
6388,1.7089187167596643e-05
6389,1.7089187167596643e-05
6390,1.7089187167596643e-05
6391,1.7089187167596643e-05
6392,1.7089187167596643e-05
6393,1.7089187167596643e-05
6394,1.7089187167596643e-05
6395,1.7089187167596643e-05
6396,1.7089187167596643e-05
6397,1.7089187167596643e-05
6398,1.7089187167596643e-05
6399,1.7089187167596643e-05
6400,1.7089187167596643e-05
6401,1.7089187167596643e-05
6402,1.7089187167596643e-05
6403,1.7089187167596643e-05
6404,1.7089187167596643e-05
6405,1.7089187167596643e-05
6406,1.7089187167596643e-05
6407,1.7089187167596643e-05
6408,1.7089187167596643e-05
6409,1.7089187167596643e-05
6410,1.7089187167596643e-05
6411,1.7089187167596643e-05
6412,1.7089187167596643e-05
6413,1.7089187167596643e-05
6414,1.7089187167596643e-05
6415,1.7089187167596643e-05
6416,1.7089187167596643e-05
6417,1.7089187167596643e-05
6418,1.7089187167596643e-05
6419,1.7089187167596643e-05
6420,1.7089187167596643e-05
6421,1.7089187167596643e-05
6422,1.7089187167596643e-05
6423,1.7089187167596643e-05
6424,1.7089187167596643e-05
6425,1.7089187167596643e-05
6426,1.7089187167596643e-05
6427,1.7089187167596643e-05
6428,1.7089187167596643e-05
6429,1.7089187167596643e-05
6430,1.7089187167596643e-05
6431,1.7089187167596643e-05
6432,1.7089187167596643e-05
6433,1.7089187167596643e-05
6434,1.7089187167596643e-05
6435,1.7089187167596643e-05
6436,1.7089187167596643e-05
6437,1.7089187167596643e-05
6438,1.7089187167596643e-05
6439,1.7089187167596643e-05
6440,1.7089187167596643e-05
6441,1.7089187167596643e-05
6442,1.7089187167596643e-05
6443,1.7089187167596643e-05
6444,1.7089187167596643e-05
6445,1.7089187167596643e-05
6446,1.7089187167596643e-05
6447,1.7089187167596643e-05
6448,1.7089187167596643e-05
6449,1.7089187167596643e-05
6450,1.7089187167596643e-05
6451,1.7089187167596643e-05
6452,1.7089187167596643e-05
6453,1.7089187167596643e-05
6454,1.7089187167596643e-05
6455,1.7089187167582985e-05
6456,1.7089187167582985e-05
6457,1.7089187167582985e-05
6458,1.7089187167582985e-05
6459,1.7089187167582985e-05
6460,1.7089187167582985e-05
6461,1.7089187167582985e-05
6462,1.7089187167582985e-05
6463,1.7089187167582985e-05
6464,1.7089187167582985e-05
6465,1.7089187167582985e-05
6466,1.7089187167582985e-05
6467,1.7089187167582985e-05
6468,1.7089187167582985e-05
6469,1.7089187167582985e-05
6470,1.7089187167582985e-05
6471,1.7089187167582985e-05
6472,1.7089187167582985e-05
6473,1.7089187167582985e-05
6474,1.7089187167582985e-05
6475,1.7089187167582985e-05
6476,1.7089187167582985e-05
6477,1.7089187167582985e-05
6478,1.7089187167582985e-05
6479,1.7089187167582985e-05
6480,1.7089187167582985e-05
6481,1.7089187167582985e-05
6482,1.7089187167582985e-05
6483,1.7089187167582985e-05
6484,1.7089187167582985e-05
6485,1.7089187167582985e-05
6486,1.7089187167582985e-05
6487,1.7089187167582985e-05
6488,1.7089187167582985e-05
6489,1.7089187167582985e-05
6490,1.7089187167582985e-05
6491,1.7089187167582985e-05
6492,1.7089187167582985e-05
6493,1.7089187167582985e-05
6494,1.7089187167582985e-05
6495,1.7089187167582985e-05
6496,1.7089187167582985e-05
6497,1.7089187167582985e-05
6498,1.7089187167582985e-05
6499,1.7089187167582985e-05
6500,1.7089187167582985e-05
6501,1.7089187167582985e-05
6502,1.7089187167582985e-05
6503,1.7089187167582985e-05
6504,1.7089187167582985e-05
6505,1.7089187167582985e-05
6506,1.7089187167582985e-05
6507,1.7089187167582985e-05
6508,1.7089187167582985e-05
6509,1.7089187167582985e-05
6510,1.7089187167582985e-05
6511,1.7089187167582985e-05
6512,1.7089187167582985e-05
6513,1.7089187167582985e-05
6514,1.7089187167582985e-05
6515,1.7089187167582985e-05
6516,1.7089187167582985e-05
6517,1.7089187167582985e-05
6518,1.7089187167582985e-05
6519,1.7089187167582985e-05
6520,1.7089187167582985e-05
6521,1.7089187167582985e-05
6522,1.7089187167582985e-05
6523,1.7089187167582985e-05
6524,1.7089187167582985e-05
6525,1.7089187167582985e-05
6526,1.7089187167582985e-05
6527,1.7089187167582985e-05
6528,1.7089187167582985e-05
6529,1.7089187167582985e-05
6530,1.7089187167582985e-05
6531,1.7089187167582985e-05
6532,1.7089187167582985e-05
6533,1.7089187167582985e-05
6534,1.7089187167582985e-05
6535,1.7089187167582985e-05
6536,1.7089187167582985e-05
6537,1.7089187167582985e-05
6538,1.7089187167582985e-05
6539,1.7089187167582985e-05
6540,1.7089187167582985e-05
6541,1.7089187167582985e-05
6542,1.7089187167582985e-05
6543,1.7089187167582985e-05
6544,1.7089187167582985e-05
6545,1.7089187167582985e-05
6546,1.7089187167582985e-05
6547,1.7089187167582985e-05
6548,1.7089187167582985e-05
6549,1.7089187167582985e-05
6550,1.7089187167582985e-05
6551,1.7089187167582985e-05
6552,1.7089187167582985e-05
6553,1.7089187167582985e-05
6554,1.7089187167582985e-05
6555,1.7089187167582985e-05
6556,1.7089187167582985e-05
6557,1.7089187167582985e-05
6558,1.7089187167582985e-05
6559,1.7089187167582985e-05
6560,1.7089187167582985e-05
6561,1.7089187167582985e-05
6562,1.7089187167582985e-05
6563,1.7089187167582985e-05
6564,1.7089187167582985e-05
6565,1.7089187167582985e-05
6566,1.7089187167582985e-05
6567,1.7089187167582985e-05
6568,1.7089187167582985e-05
6569,1.7089187167582985e-05
6570,1.7089187167582985e-05
6571,1.7089187167582985e-05
6572,1.7089187167582985e-05
6573,1.7089187167582985e-05
6574,1.7089187167582985e-05
6575,1.7089187167582985e-05
6576,1.7089187167582985e-05
6577,1.7089187167582985e-05
6578,1.7089187167582985e-05
6579,1.7089187167582985e-05
6580,1.7089187167582985e-05
6581,1.7089187167582985e-05
6582,1.7089187167582985e-05
6583,1.7089187167582985e-05
6584,1.7089187167582985e-05
6585,1.7089187167582985e-05
6586,1.7089187167582985e-05
6587,1.7089187167582985e-05
6588,1.7089187167582985e-05
6589,1.7089187167582985e-05
6590,1.7089187167582985e-05
6591,1.7089187167582985e-05
6592,1.7089187167582985e-05
6593,1.7089187167582985e-05
6594,1.7089187167582985e-05
6595,1.7089187167582985e-05
6596,1.7089187167582985e-05
6597,1.7089187167582985e-05
6598,1.7089187167582985e-05
6599,1.7089187167582985e-05
6600,1.7089187167582985e-05
6601,1.7089187167582985e-05
6602,1.7089187167582985e-05
6603,1.7089187167582985e-05
6604,1.7089187167582985e-05
6605,1.7089187167582985e-05
6606,1.7089187167582985e-05
6607,1.7089187167582985e-05
6608,1.7089187167582985e-05
6609,1.7089187167582985e-05
6610,1.7089187167582985e-05
6611,1.7089187167582985e-05
6612,1.7089187167582985e-05
6613,1.7089187167582985e-05
6614,1.7089187167582985e-05
6615,1.7089187167582985e-05
6616,1.7089187167582985e-05
6617,1.7089187167582985e-05
6618,1.7089187167582985e-05
6619,1.7089187167582985e-05
6620,1.7089187167582985e-05
6621,1.7089187167582985e-05
6622,1.7089187167582985e-05
6623,1.708918716757767e-05
6624,1.708918716757767e-05
6625,1.708918716757767e-05
6626,1.708918716757767e-05
6627,1.708918716757767e-05
6628,1.708918716757767e-05
6629,1.708918716757767e-05
6630,1.708918716757767e-05
6631,1.708918716757767e-05
6632,1.708918716757767e-05
6633,1.708918716757767e-05
6634,1.708918716757767e-05
6635,1.708918716757767e-05
6636,1.708918716757767e-05
6637,1.708918716757767e-05
6638,1.708918716757767e-05
6639,1.708918716757767e-05
6640,1.708918716757767e-05
6641,1.708918716757767e-05
6642,1.708918716757767e-05
6643,1.708918716757767e-05
6644,1.708918716757767e-05
6645,1.708918716757767e-05
6646,1.708918716757767e-05
6647,1.708918716757767e-05
6648,1.708918716757767e-05
6649,1.708918716757767e-05
6650,1.708918716757767e-05
6651,1.708918716757767e-05
6652,1.708918716757767e-05
6653,1.708918716757767e-05
6654,1.708918716757767e-05
6655,1.708918716757767e-05
6656,1.708918716757767e-05
6657,1.708918716757767e-05
6658,1.708918716757767e-05
6659,1.708918716757767e-05
6660,1.708918716757767e-05
6661,1.708918716757767e-05
6662,1.708918716757767e-05
6663,1.708918716757767e-05
6664,1.708918716757767e-05
6665,1.708918716757767e-05
6666,1.708918716757767e-05
6667,1.708918716757767e-05
6668,1.708918716757767e-05
6669,1.708918716757767e-05
6670,1.708918716757767e-05
6671,1.708918716757767e-05
6672,1.708918716757767e-05
6673,1.708918716757767e-05
6674,1.708918716757767e-05
6675,1.708918716757767e-05
6676,1.708918716757767e-05
6677,1.708918716757767e-05
6678,1.708918716757767e-05
6679,1.708918716757767e-05
6680,1.708918716757767e-05
6681,1.708918716757767e-05
6682,1.708918716757767e-05
6683,1.708918716757767e-05
6684,1.708918716757767e-05
6685,1.708918716757767e-05
6686,1.708918716757767e-05
6687,1.708918716757767e-05
6688,1.708918716757767e-05
6689,1.708918716757767e-05
6690,1.708918716757767e-05
6691,1.708918716757767e-05
6692,1.708918716757767e-05
6693,1.708918716757767e-05
6694,1.708918716757767e-05
6695,1.708918716757767e-05
6696,1.708918716757767e-05
6697,1.708918716757767e-05
6698,1.708918716757767e-05
6699,1.708918716757767e-05
6700,1.708918716757767e-05
6701,1.708918716757767e-05
6702,1.708918716757767e-05
6703,1.708918716757767e-05
6704,1.708918716757767e-05
6705,1.708918716757767e-05
6706,1.708918716757767e-05
6707,1.708918716757767e-05
6708,1.708918716757767e-05
6709,1.708918716757767e-05
6710,1.708918716757767e-05
6711,1.708918716757767e-05
6712,1.708918716757767e-05
6713,1.7089187167596643e-05
6714,1.7089187167596643e-05
6715,1.7089187167596643e-05
6716,1.7089187167596643e-05
6717,1.7089187167596643e-05
6718,1.7089187167596643e-05
6719,1.7089187167596643e-05
6720,1.7089187167596643e-05
6721,1.7089187167596643e-05
6722,1.7089187167596643e-05
6723,1.7089187167596643e-05
6724,1.7089187167596643e-05
6725,1.7089187167596643e-05
6726,1.7089187167596643e-05
6727,1.7089187167596643e-05
6728,1.7089187167596643e-05
6729,1.7089187167596643e-05
6730,1.7089187167596643e-05
6731,1.7089187167596643e-05
6732,1.7089187167596643e-05
6733,1.7089187167596643e-05
6734,1.7089187167596643e-05
6735,1.7089187167596643e-05
6736,1.7089187167596643e-05
6737,1.7089187167596643e-05
6738,1.7089187167596643e-05
6739,1.7089187167596643e-05
6740,1.7089187167596643e-05
6741,1.7089187167596643e-05
6742,1.7089187167596643e-05
6743,1.7089187167596643e-05
6744,1.7089187167596643e-05
6745,1.7089187167596643e-05
6746,1.7089187167596643e-05
6747,1.7089187167596643e-05
6748,1.7089187167596643e-05
6749,1.7089187167596643e-05
6750,-0.00016137768398043686
6751,-0.00016137768398043686
6752,-0.00016137768398043686
6753,-0.00016137768398043686
6754,-0.00016137768398043686
6755,-0.00016137768398043686
6756,-0.00016137768398043686
6757,-0.00016137768398043686
6758,-0.00016137768398043686
6759,-0.00016137768398043686
6760,-0.00016137768398043686
6761,-0.00016137768398043686
6762,-0.00016137768398043686
6763,-0.00016137768398043686
6764,-0.00016137768398043686
6765,-0.00016137768398043686
6766,-0.00016137768398043686
6767,-0.00016137768398043686
6768,-0.00016137768398043686
6769,-0.00016137768398043686
6770,-0.00016137768398043686
6771,-0.00016137768398043686
6772,-0.00016137768398043686
6773,-0.00016137768398043686
6774,-0.00016137768398038672
6775,-0.00016137768398038672
6776,-0.00016137768398038672
6777,-0.00016137768398038672
6778,-0.00016137768398038672
6779,-0.00016137768398038672
6780,-0.00016137768398038672
6781,-0.00016137768398038672
6782,-0.00016137768398038672
6783,-0.00016137768398038672
6784,-0.00016137768398038672
6785,-0.00016137768398038672
6786,-0.00016137768398038672
6787,-0.00016137768398038672
6788,-0.00016137768398038672
6789,-0.00016137768398038672
6790,-0.00016137768398038672
6791,-0.00016137768398038672
6792,-0.00016137768398038672
6793,-0.00016137768398038672
6794,-0.00016137768398038672
6795,-0.00016137768398038672
6796,-0.00016137768398038672
6797,-0.00016137768398032218
6798,-0.00016137768398032218
6799,-0.00016137768398032218
6800,-0.00016137768398032218
6801,-0.00016137768398032218
6802,-0.00016137768398032218
6803,-0.00016137768398032218
6804,-0.00016137768398032218
6805,-0.00016137768398032218
6806,-0.00016137768398032218
6807,-0.00016137768398032218
6808,-0.00016137768398032218
6809,-0.00016137768398032218
6810,-0.00016137768398032218
6811,-0.00016137768398032218
6812,-0.00016137768398032218
6813,-0.00016137768398032218
6814,-0.00016137768398032218
6815,-0.00016137768398032218
6816,-0.00016137768398032218
6817,-0.00016137768398032218
6818,-0.00016137768398032218
6819,-0.00016137768398032218
6820,-0.00016137768398032218
6821,-0.00016137768398032218
6822,-0.00016137768398037238
6823,-0.00016137768398037238
6824,-0.00016137768398037238
6825,-0.00016137768398037238
6826,-0.00016137768398037238
6827,-0.00016137768398037238
6828,-0.00016137768398037238
6829,-0.00016137768398037238
6830,-0.00016137768398037238
6831,-0.00016137768398037238
6832,-0.00016137768398037238
6833,-0.00016137768398037238
6834,-0.00016137768398037238
6835,-0.00016137768398037238
6836,-0.00016137768398037238
6837,-0.00016137768398037238
6838,-0.00016137768398037238
6839,-0.00016137768398037238
6840,-0.00016137768398037238
6841,-0.00016137768398037238
6842,-0.00016137768398037238
6843,-0.00016137768398037238
6844,-0.00016137768398037238
6845,-0.00016137768398037238
6846,-0.00016137768398037238
6847,-0.00016137768398037238
6848,-0.00016137768398037238
6849,-0.00016137768398037238
6850,-0.00016137768398037238
6851,-0.00016137768398037238
6852,-0.00016137768398037238
6853,-0.00016137768398037238
6854,-0.00016137768398037238
6855,-0.00016137768398037238
6856,-0.00016137768398037238
6857,-0.00016137768398037238
6858,-0.00016137768398037238
6859,-0.00016137768398037238
6860,-0.00016137768398037238
6861,-0.00016137768398037238
6862,-0.00016137768398037238
6863,-0.00016137768398037238
6864,-0.00016137768398037238
6865,-0.00016137768398037238
6866,-0.00016137768398037238
6867,-0.00016137768398037238
6868,-0.00016137768398037238
6869,-0.00016137768398037238
6870,-0.00016137768398037238
6871,-0.00016137768398037238
6872,-0.00016137768398037238
6873,-0.00016137768398037238
6874,-0.00016137768398037238
6875,-0.00016137768398037238
6876,-0.00016137768398037238
6877,-0.00016137768398037238
6878,-0.00016137768398037238
6879,-0.00016137768398037238
6880,-0.00016137768398037238
6881,-0.00016137768398037238
6882,-0.00016137768398037238
6883,-0.00016137768398037238
6884,-0.00016137768398037238
6885,-0.00016137768398037238
6886,-0.00016137768398037238
6887,-0.00016137768398037238
6888,-0.00016137768398037238
6889,-0.00016137768398037238
6890,-0.00016137768398037238
6891,-0.00016137768398037238
6892,-0.00016137768398037238
6893,-0.00016137768398037238
6894,-0.00016137768398037238
6895,-0.00016137768398037238
6896,-0.00016137768398037238
6897,-0.00016137768398037238
6898,-0.00016137768398037238
6899,-0.00016137768398037238
6900,-0.00016137768398037238
6901,-0.00016137768398037238
6902,-0.00016137768398037238
6903,-0.00016137768398037238
6904,-0.00016137768398037238
6905,-0.00016137768398032218
6906,-0.00016137768398032218
6907,-0.00016137768398032218
6908,-0.00016137768398032218
6909,-0.00016137768398032218
6910,-0.00016137768398032218
6911,-0.00016137768398032218
6912,-0.00016137768398032218
6913,-0.00016137768398032218
6914,-0.00016137768398032218
6915,-0.00016137768398032218
6916,-0.00016137768398032218
6917,-0.00016137768398032218
6918,-0.00016137768398032218
6919,-0.00016137768398032218
6920,-0.00016137768398032218
6921,-0.00016137768398032218
6922,-0.00016137768398032218
6923,-0.00016137768398032218
6924,-0.00016137768398032218
6925,-0.00016137768398032218
6926,-0.00016137768398032218
6927,-0.00016137768398032218
6928,-0.00016137768398032218
6929,-0.00016137768398032218
6930,-0.00016137768398032218
6931,-0.00016137768398032218
6932,-0.00016137768398032218
6933,-0.00016137768398032218
6934,-0.00016137768398032218
6935,-0.00016137768398032218
6936,-0.00016137768398032218
6937,-0.00016137768398032218
6938,-0.00016137768398032218
6939,-0.00016137768398032218
6940,-0.00016137768398032218
6941,-0.00016137768398032218
6942,-0.00016137768398032218
6943,-0.00016137768398032218
6944,-0.00016137768398032218
6945,-0.00016137768398032218
6946,-0.00016137768398032218
6947,-0.00016137768398032218
6948,-0.00016137768398032218
6949,-0.00016137768398032218
6950,-0.00016137768398032218
6951,-0.00016137768398032218
6952,-0.00016137768398032218
6953,-0.00016137768398032218
6954,-0.00016137768398032218
6955,-0.00016137768398032218
6956,-0.00016137768398032218
6957,-0.00016137768398032218
6958,-0.00016137768398032218
6959,-0.00016137768398032218
6960,-0.00016137768398032218
6961,-0.00016137768398032218
6962,-0.00016137768398032218
6963,-0.00016137768398032218
6964,-0.00016137768398032218
6965,-0.00016137768398032218
6966,-0.00016137768398032218
6967,-0.00016137768398032218
6968,-0.00016137768398032218
6969,-0.00016137768398032218
6970,-0.00016137768398032218
6971,-0.00016137768398032218
6972,-0.00016137768398032218
6973,-0.00016137768398032218
6974,-0.00016137768398032218
6975,-0.00016137768398032218
6976,-0.00016137768398032218
6977,-0.00016137768398032218
6978,-0.00016137768398032218
6979,-0.00016137768398032218
6980,-0.00016137768398032218
6981,-0.00016137768398032218
6982,-0.00016137768398032218
6983,-0.00016137768398032218
6984,-0.00016137768398032218
6985,-0.00016137768398032218
6986,-0.00016137768398032218
6987,-0.00016137768398032218
6988,-0.00016137768398032218
6989,-0.00016137768398032218
6990,-0.00016137768398032218
6991,-0.00016137768398032218
6992,-0.00016137768398032218
6993,-0.00016137768398032218
6994,-0.00016137768398032218
6995,-0.00016137768398032218
6996,-0.00016137768398032218
6997,-0.00016137768398032218
6998,-0.00016137768398032218
6999,-0.00016137768398032218
7000,-0.00016137768398032218
7001,-0.00016137768398032218
7002,-0.00016137768398032218
7003,-0.00016137768398032218
7004,-0.00016137768398032218
7005,-0.00016137768398032218
7006,-0.00016137768398032218
7007,-0.00016137768398032218
7008,-0.00016137768398032218
7009,-0.00016137768398032218
7010,-0.00016137768398032218
7011,-0.00016137768398032218
7012,-0.00016137768398032218
7013,-0.00016137768398032218
7014,-0.00016137768398032218
7015,-0.00016137768398032218
7016,-0.00016137768398032218
7017,-0.00016137768398032218
7018,-0.00016137768398032218
7019,-0.00016137768398032218
7020,-0.00016137768398032218
7021,-0.00016137768398032218
7022,-0.00016137768398032218
7023,-0.00016137768398032218
7024,-0.00016137768398032218
7025,-0.00016137768398032218
7026,-0.00016137768398032218
7027,-0.00016137768398032218
7028,-0.00016137768398032218
7029,-0.00016137768398032218
7030,-0.00016137768398032218
7031,-0.00016137768398032218
7032,-0.00016137768398032218
7033,-0.00016137768398032218
7034,-0.00016137768398032218
7035,-0.00016137768398032218
7036,-0.00016137768398032218
7037,-0.00016137768398032218
7038,-0.00016137768398032218
7039,-0.00016137768398032218
7040,-0.00016137768398032218
7041,-0.00016137768398032218
7042,-0.00016137768398032218
7043,-0.00016137768398032218
7044,-0.00016137768398032218
7045,-0.00016137768398032218
7046,-0.00016137768398032218
7047,-0.00016137768398032218
7048,-0.00016137768398032218
7049,-0.00016137768398032218
7050,-0.00016137768398032218
7051,-0.00016137768398032218
7052,-0.00016137768398032218
7053,-0.00016137768398032218
7054,-0.00016137768398032218
7055,-0.00016137768398032218
7056,-0.00016137768398032218
7057,-0.00016137768398032218
7058,-0.00016137768398032218
7059,-0.00016137768398032218
7060,-0.00016137768398032218
7061,-0.00016137768398032218
7062,-0.00016137768398032218
7063,-0.00016137768398032218
7064,-0.00016137768398032218
7065,-0.00016137768398032218
7066,-0.00016137768398032218
7067,-0.00016137768398032218
7068,-0.00016137768398032218
7069,-0.00016137768398032218
7070,-0.00016137768398032218
7071,-0.00016137768398032218
7072,-0.00016137768398032218
7073,-0.00016137768398032218
7074,-0.00016137768398032218
7075,-0.00016137768398032218
7076,-0.00016137768398032218
7077,-0.00016137768398032218
7078,-0.00016137768398032218
7079,-0.00016137768398032218
7080,-0.00016137768398032218
7081,-0.00016137768398032218
7082,-0.00016137768398032218
7083,-0.00016137768398032218
7084,-0.00016137768398032218
7085,-0.00016137768398032218
7086,-0.00016137768398032218
7087,-0.00016137768398032218
7088,-0.00016137768398032218
7089,-0.00016137768398032218
7090,-0.00016137768398032218
7091,-0.00016137768398032218
7092,-0.00016137768398032218
7093,-0.00016137768398032218
7094,-0.00016137768398032218
7095,-0.00016137768398032218
7096,-0.00016137768398032218
7097,-0.00016137768398032218
7098,-0.00016137768398032218
7099,-0.00016137768398032218
7100,-0.00016137768398032218
7101,-0.00016137768398032218
7102,-0.00016137768398032218
7103,-0.00016137768398032218
7104,-0.00016137768398032218
7105,-0.00016137768398032218
7106,-0.00016137768398032218
7107,-0.00016137768398032218
7108,-0.00016137768398032218
7109,-0.00016137768398032218
7110,-0.00016137768398032218
7111,-0.00016137768398032218
7112,-0.00016137768398032218
7113,-0.00016137768398032218
7114,-0.00016137768398032218
7115,-0.00016137768398032218
7116,-0.00016137768398032218
7117,-0.00016137768398032218
7118,-0.00016137768398032218
7119,-0.00016137768398032218
7120,-0.00016137768398032218
7121,-0.00016137768398032218
7122,-0.00016137768398032218
7123,-0.00016137768398032218
7124,-0.00016137768398032218
7125,-0.00016137768398032218
7126,-0.00016137768398032218
7127,-0.00016137768398032218
7128,-0.00016137768398032218
7129,-0.00016137768398032218
7130,-0.00016137768398032218
7131,-0.00016137768398032218
7132,-0.00016137768398032218
7133,-0.00016137768398032218
7134,-0.00016137768398032218
7135,-0.00016137768398032218
7136,-0.00016137768398032218
7137,-0.00016137768398032218
7138,-0.00016137768398032218
7139,-0.00016137768398032218
7140,-0.00016137768398032218
7141,-0.00016137768398032218
7142,-0.00016137768398032218
7143,-0.00016137768398032218
7144,-0.00016137768398032218
7145,-0.00016137768398032218
7146,-0.00016137768398032218
7147,-0.00016137768398032218
7148,-0.00016137768398032218
7149,-0.00016137768398032218
7150,-0.00016137768398032218
7151,-0.00016137768398032218
7152,-0.00016137768398032218
7153,-0.00016137768398032218
7154,-0.00016137768398032218
7155,-0.00016137768398032218
7156,-0.00016137768398032218
7157,-0.00016137768398032218
7158,-0.00016137768398032218
7159,-0.00016137768398032218
7160,-0.00016137768398032218
7161,-0.00016137768398032218
7162,-0.00016137768398032218
7163,-0.00016137768398032218
7164,-0.00016137768398032218
7165,-0.00016137768398032218
7166,-0.00016137768398032218
7167,-0.00016137768398032218
7168,-0.00016137768398032218
7169,-0.00016137768398032218
7170,-0.00016137768398032218
7171,-0.00016137768398032218
7172,-0.00016137768398032218
7173,-0.00016137768398032218
7174,-0.00016137768398032218
7175,-0.00016137768398032218
7176,-0.00016137768398032218
7177,-0.00016137768398032218
7178,-0.00016137768398032218
7179,-0.00016137768398032218
7180,-0.00016137768398032218
7181,-0.00016137768398032218
7182,-0.00016137768398032218
7183,-0.00016137768398032218
7184,-0.00016137768398032218
7185,-0.00016137768398032218
7186,-0.00016137768398032218
7187,-0.00016137768398032218
7188,-0.00016137768398032218
7189,-0.00016137768398032218
7190,-0.00016137768398032218
7191,-0.00016137768398032218
7192,-0.00016137768398032218
7193,-0.00016137768398032218
7194,-0.00016137768398032218
7195,-0.00016137768398032218
7196,-0.00016137768398032218
7197,-0.00016137768398032218
7198,-0.00016137768398032218
7199,-0.00016137768398032218
7200,-0.00016137768398032218
7201,-0.00016137768398032218
7202,-0.00016137768398032218
7203,-0.00016137768398032218
7204,-0.00016137768398032218
7205,-0.00016137768398032218
7206,-0.00016137768398032218
7207,-0.00016137768398032218
7208,-0.00016137768398032218
7209,-0.00016137768398032218
7210,-0.00016137768398032218
7211,-0.00016137768398032218
7212,-0.00016137768398032218
7213,-0.00016137768398032218
7214,-0.00016137768398032218
7215,-0.00016137768398032218
7216,-0.00016137768398032218
7217,-0.00016137768398032218
7218,-0.00016137768398032218
7219,-0.00016137768398032218
7220,-0.00016137768398032218
7221,-0.00016137768398032218
7222,-0.00016137768398032218
7223,-0.00016137768398032218
7224,-0.00016137768398032218
7225,-0.00016137768398032218
7226,-0.00016137768398032218
7227,-0.00016137768398032218
7228,-0.00016137768398032218
7229,-0.00016137768398032218
7230,-0.00016137768398032218
7231,-0.00016137768398032218
7232,-0.00016137768398032218
7233,-0.00016137768398032218
7234,-0.00016137768398032218
7235,-0.00016137768398032218
7236,-0.00016137768398032218
7237,-0.00016137768398032218
7238,-0.00016137768398032218
7239,-0.00016137768398032218
7240,-0.00016137768398032218
7241,-0.00016137768398032218
7242,-0.00016137768398032218
7243,-0.00016137768398032218
7244,-0.00016137768398032218
7245,-0.00016137768398032218
7246,-0.00016137768398032218
7247,-0.00016137768398032218
7248,-0.00016137768398032218
7249,-0.00016137768398032218
7250,-0.00016137768398032218
7251,-0.00016137768398032218
7252,-0.00016137768398032218
7253,-0.00016137768398032218
7254,-0.00016137768398032218
7255,-0.00016137768398032218
7256,-0.00016137768398032218
7257,-0.00016137768398032218
7258,-0.00016137768398032218
7259,-0.00016137768398032218
7260,-0.00016137768398032218
7261,-0.00016137768398032218
7262,-0.00016137768398032218
7263,-0.00016137768398032218
7264,-0.00016137768398032218
7265,-0.00016137768398032218
7266,-0.00016137768398032218
7267,-0.00016137768398032218
7268,-0.00016137768398032218
7269,-0.00016137768398032218
7270,-0.00016137768398032218
7271,-0.00016137768398032218
7272,-0.00016137768398032218
7273,-0.00016137768398032218
7274,-0.00016137768398032218
7275,-0.00016137768398032218
7276,-0.00016137768398032218
7277,-0.00016137768398032218
7278,-0.00016137768398032218
7279,-0.00016137768398032218
7280,-0.00016137768398032218
7281,-0.00016137768398032218
7282,-0.00016137768398032218
7283,-0.00016137768398032218
7284,-0.00016137768398032218
7285,-0.00016137768398032218
7286,-0.00016137768398032218
7287,-0.00016137768398032218
7288,-0.00016137768398032218
7289,-0.00016137768398032218
7290,-0.00016137768398032218
7291,-0.00016137768398032218
7292,-0.00016137768398032218
7293,-0.00016137768398032218
7294,-0.00016137768398032218
7295,-0.00016137768398032218
7296,-0.00016137768398032218
7297,-0.00016137768398032218
7298,-0.00016137768398032218
7299,-0.00016137768398032218
7300,-0.00016137768398032218
7301,-0.00016137768398032218
7302,-0.00016137768398032218
7303,-0.00016137768398032218
7304,-0.00016137768398032218
7305,-0.00016137768398032218
7306,-0.00016137768398032218
7307,-0.00016137768398032218
7308,-0.00016137768398032218
7309,-0.00016137768398032218
7310,-0.00016137768398032218
7311,-0.00016137768398032218
7312,-0.00016137768398032218
7313,-0.00016137768398032218
7314,-0.00016137768398032218
7315,-0.00016137768398032218
7316,-0.00016137768398032218
7317,-0.00016137768398032218
7318,-0.00016137768398032218
7319,-0.00016137768398032218
7320,-0.00016137768398032218
7321,-0.00016137768398032218
7322,-0.00016137768398032218
7323,-0.00016137768398032218
7324,-0.00016137768398032218
7325,-0.00016137768398032218
7326,-0.00016137768398032218
7327,-0.00016137768398032218
7328,-0.00016137768398032218
7329,-0.00016137768398032218
7330,-0.00016137768398032218
7331,-0.00016137768398032218
7332,-0.00016137768398032218
7333,-0.00016137768398032218
7334,-0.00016137768398032218
7335,-0.00016137768398032218
7336,-0.00016137768398032218
7337,-0.00016137768398032218
7338,-0.00016137768398032218
7339,-0.00016137768398032218
7340,-0.00016137768398032218
