,gndvi,blue,ndbi,swir22,ndsi,green,arvi,coastal,building_year,si,swir16,ndwi,ndvi,building_sd,nbr,albedo,ui,red,awei_sh,building_height,var,ibi,evi,awei_nsh,street_lane,nir08,savi,msavi,street_width,hcho,lwir11,o3,population_res1000,so2,aod_55,co,residence_1000_1,street_orientation_0,street_orientation_1,street_orientation_2,street_orientation_3,park_200_1,commercial_1000_1,manufacture_100_1,zonedist_level1_30_1,zonedist_level1_30_2,zonedist_level1_30_3,street_traffic_1,street_traffic_2,street_traffic_3,street_traffic_4,park_1000_1,residence_200_1,park_100_1,park_500_1,manufacture_1000_1,commercial_500_1,manufacture_200_1,manufacture_500_1,commercial_200_1,commercial_100_1,residence_100_1,residence_500_1,overlay_level1_0,overlay_level1_1,y_test,y_pred
10909,0.8342469075614859,0.16202145895498676,0.12121379680475014,0.06489996621748433,0.31698828760417885,0.08775637041640771,0.8118528823139614,0.19230241492864958,0.0,0.42977048660519274,0.1965966346610895,0.16575309240805158,0.8306069112262161,0.0,0.8613603776842795,0.3151278346237889,0.6846831415114181,0.06241407753643132,0.8450853993969583,0.0,0.0,0.7646880014604053,0.7378782573972574,0.8336302851394796,0.5,0.6404062428276339,0.7406646846184587,0.6616454195116283,0.4433962264150943,0.43048960280052906,0.22872619255635396,0.11247083771792177,0.15995650277649665,0.8584707760066529,1.0,0.09035849377299243,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.012257945,1.0076542
10035,0.15995912736866424,0.3719763824519078,0.6425760962688821,0.21339289065725764,0.7418318836931563,0.2934120571783716,0.08045407443237747,0.3769895718990121,0.9480198019801981,0.14219346982739098,0.25962543968057783,0.8400408725778197,0.10919038158858466,0.0042869209071060895,0.2216644233722732,0.29709300723237064,0.21287660633444772,0.29898267803134465,0.4372619261415728,0.08133566433566433,0.0009692500000000001,0.7416802644367952,0.0662787900316453,0.8219384926244184,0.75,0.2701400045903143,0.06640968198942616,0.04747475752534526,0.5660377358490566,0.22711450521483198,0.4770225406255455,0.3978473353443803,0.5875842086953939,0.5553742501688979,0.37037037037037024,0.11277401114756103,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.013700422,1.0119708
3997,0.38335977287097533,0.27998222335089834,0.4789005216626222,0.15190871213543033,0.6339011948969924,0.2055313859540087,0.2629043124034669,0.2944566410537868,0.0,0.22183541415893093,0.2182241657952277,0.616640227065405,0.32027434091728596,0.0,0.4167024127472313,0.26155691236352785,0.2995695320103392,0.21380258454770432,0.535596472489768,0.0,0.0,0.758054755309703,0.2342372851931468,0.8402026723471026,0.375,0.3272894193252239,0.24109774178483295,0.1841658589281399,0.3584905660377358,0.26718723892645546,0.4455705049799059,0.06564928347485477,0.1629570362785559,0.40911552341981783,0.3209876543209873,0.11277401113839858,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.014541867,1.012728
2425,0.4062913400102524,0.17909973969906673,0.5994777606067283,0.06253519012049098,0.47468412535260646,0.04804226227470479,0.2163165355775945,0.23223106476399563,0.955280495049505,0.22056690651496877,0.07263047818233671,0.5937086597970825,0.2540528229622506,0.14617041546478826,0.2757308099460077,0.07021286284536087,0.33007373190469225,0.08638988177069029,0.44730001795892105,0.1004378951048951,0.0011968849166666667,0.7517948174237263,0.11386655530577068,0.9255297466814812,0.625,0.08170759697039226,0.1257080360986535,0.08686684450408047,0.5660377358490566,0.4304896028007784,0.5467412196400472,0.11247083775309363,1.0,0.8584707760066701,0.5925925925925926,5.799805080641818e-12,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.006247626,1.0070955
5225,0.47363367415206803,0.2651260237445239,0.4780699454714321,0.12477009121279233,0.5129619045893622,0.15295214418893702,0.36464582852321725,0.3006311745334797,0.949339900990099,0.23406071759819663,0.2076718319231866,0.5263663257687126,0.3905798246900779,0.2530517139715374,0.4663876868072204,0.23853089072649358,0.37721560986189007,0.1708001099807535,0.535785513766931,0.22810485314685314,0.0027182495,0.75653448514116,0.2870393262970284,0.8362951810529404,0.75,0.3130594445719533,0.28601882520914473,0.21880481432910914,0.5660377358490566,0.43048960280102777,0.4062554604228563,0.11247083778825129,0.1703348169988239,0.8584707760066872,0.9691358024691357,0.11277401114756103,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.97523438,0.98072916
10688,0.270031227583,0.354326709415275,0.6691432880728093,0.26005029841222177,0.5728215308830678,0.28539465506525774,0.12878243173716594,0.3791163556531282,0.9945544554455445,0.23991346855836512,0.34832208384827457,0.7299687723647511,0.1865761850161047,0.003187301789669955,0.23393462080951055,0.3408367908760397,0.31781438687183317,0.30838603244432244,0.41012505080484307,0.07692307692307693,0.0011956521739130434,0.7449101900790127,0.13685348207610268,0.7191383795416639,0.5625,0.3455932981409227,0.13850208979988998,0.10449484123255899,0.43396226415094336,0.4293797894557688,0.5180849204962437,0.11476161041764499,0.38140885355814497,0.8571833408185601,0.3765432098765431,0.11277401114096008,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.02439879,1.0257404
6567,0.34229846790647583,0.3445495524093708,0.5025087226778546,0.12383168799969958,0.6624186086110704,0.21827221876942174,0.3269561670577126,0.3752744237102086,0.9925742574257426,0.1323526259779473,0.2195550907880977,0.6577015320312924,0.2998909581075706,0.003187301789669955,0.46834825889631415,0.27614081725411044,0.29730602404584466,0.21600219961506748,0.5430305207141979,0.22237762237762237,0.002773255878447811,0.7576657260231019,0.24973247624968714,0.8649997918050065,0.7083333125,0.3126577920587561,0.22220674748438551,0.1686056429322373,0.5408804905660377,0.43048960280052906,0.502883103267519,0.11247083771792177,0.47537306694119696,0.8584707760066529,0.9506172839506171,2.524203068787756e-12,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.981605318,0.9814497
10303,0.2209369611912771,0.3348993714684779,0.5965032936266038,0.15742652302841487,0.7155643231349778,0.2416407706650093,0.11545434711567776,0.35325192096597147,0.9698019801980198,0.14567395155080357,0.2202680863199924,0.7790630387493285,0.1485278630621408,0.01689269948525076,0.313195870818457,0.25852012171220073,0.21475219176953714,0.2598845202089636,0.47665812830231474,0.03132867132867133,0.0003733333333333333,0.7504385186837872,0.09670845852128884,0.858326594390131,0.75,0.2539017672710582,0.09706722781309582,0.07051644333644923,0.5660377358490566,0.4293797894557688,0.5133671151493988,0.11476161041764499,0.38140885355814497,0.8571833408185601,0.3765432098765431,0.11277401114096008,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.025240235,1.0227547
295,0.20190695367680128,0.3342010031109136,0.6155821497560233,0.19271048384069672,0.7185655954730533,0.26239900559353635,0.08894609257375331,0.3382272228320527,0.0,0.16824966846397818,0.2400418290712043,0.7980930462666481,0.13727513321667406,0.0,0.2539224651581695,0.2724304179513007,0.21932548957972642,0.27621666208413526,0.45378885979753675,0.0,0.0,0.7480085958428723,0.08709753537158987,0.8323635829700878,0.5,0.2650906587101217,0.08914839425462324,0.06470457813457339,0.4363207547169811,0.26718723892645546,0.5946182072339679,0.06564928350996979,0.15368738536199775,0.40911552341981783,0.691358024691358,0.03461617623761981,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.029086839,1.0296915
2516,0.23704191477490744,0.27230017141768753,0.6882927427714541,0.13482977365714488,0.5932133997185822,0.1750155376009942,0.1732956667788899,0.2966520307354553,0.9500000000000001,0.2139538914751852,0.2002566783914821,0.7629580851521792,0.19471939631931165,0.019550647819088753,0.2601724664509423,0.18738322800377294,0.34260885671232816,0.1799835028869949,0.4321200034027429,0.22256490909090906,0.0031826782,0.7413723915266904,0.11751860607638871,0.8526987549939402,0.625,0.18355519853109947,0.12014477759609112,0.08609871208472406,0.4716981132075472,0.43048960280052906,0.5474401537655085,0.11247083772575195,0.5958097070143974,0.8584707760066567,0.8148148148148149,3.256062086620659e-12,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.987255018,0.9889693
5294,0.40744173521753224,0.2489365754555266,0.45249136251819505,0.0920761232686461,0.6306704940297269,0.16065879428216284,0.37036666637554905,0.2801866081229416,0.9762376237623762,0.21445206637684736,0.16783914820800455,0.5925582647019847,0.3908438070775092,0.003187301789669955,0.5101261508068303,0.20315183021360844,0.35609836183574056,0.15034368985427546,0.5545714906849908,0.2684895104895105,1.0,0.7594712425030817,0.26885622705879164,0.892564808909869,0.0,0.27272205646086745,0.271075174093759,0.20444259461339948,0.0,0.43048960280102777,0.5086493098025511,0.11247083778825129,0.605866402574542,0.8584707760066872,0.8271604938271602,0.06121663900321295,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.973311078,0.9722787
3026,0.3248900774726706,0.3754682242397308,0.5589762191436564,0.2000675650313427,0.6228940643383111,0.2759477936606588,0.14973662494016948,0.40552963776070255,0.999009900990099,0.18150303228559383,0.30563741800551386,0.6751099224769396,0.2017812505521291,0.003187301789669955,0.3747661546363245,0.35418920538170506,0.2393450792696737,0.3249381358262306,0.5063234307210978,0.027972027972027972,0.000425531914893617,0.7534218301512665,0.15821266854333732,0.7824340405388523,0.375,0.3818567821895801,0.15634371211882714,0.11956498001083012,0.4433962264150943,0.20815655355655796,0.4773720076882775,0.26069040334601823,0.4700395049461313,0.5012204988113586,0.40740740740740744,0.11277401114756103,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.999756482,0.99982417
286,0.21064009571219172,0.44746365310139014,0.5629143086684635,0.213092601629068,0.766779084670138,0.34909881914232443,0.12940417857551953,0.476536772777168,0.9559405940594059,0.10240816016232683,0.30017111892765475,0.7893599042392481,0.14419143550976338,0.003187301789669955,0.340726188841927,0.383365474926154,0.18078111344768832,0.3614517459444599,0.5085541177916197,0.02937062937062937,0.00042,0.7536837520667875,0.11199477822545156,0.8197469663797958,0.5,0.37204498508147815,0.10331305093550408,0.0774303987919476,0.4716981132075472,0.26718723892645546,0.603354883802202,0.06564928350996979,0.15368738536199775,0.40911552341981783,0.691358024691358,0.03461617623761981,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.031130348,1.0304816
210,0.25364396140060247,0.34010539013395946,0.6241432026969151,0.21669606996734359,0.6428345469922483,0.2630205096333127,0.14146736730380718,0.36196487376509334,0.0,0.19960032094296937,0.27944671546724975,0.7463560385433,0.18647315946746812,0.0,0.25787027490767483,0.2988742500469419,0.279183015455186,0.2761616717074514,0.44367042543739416,0.0,0.0,0.7480685933374337,0.13268129467589712,0.7867688794507157,0.5625,0.3036492999770485,0.13304441401986317,0.09912734286895114,0.45047169811320753,0.2671872389267048,0.4431242355407994,0.06564928353729726,0.0009588194512564364,0.4091155234195661,0.3209876543209873,0.0020969995609778636,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987615637,0.9833104
6425,0.2785634288131523,0.39356231350390447,0.6114142070586598,0.26736984347434406,0.6250465162634806,0.31124922311995007,0.19690821565015082,0.40854829857299674,0.9455445544554456,0.1950048965250681,0.34551763475615554,0.7214365711385597,0.2234281849560479,0.004344327495258889,0.26624056784454037,0.3745193383909942,0.3075868504068377,0.3130052240857851,0.4453812489957179,0.0902068951048951,0.002149931,0.7488216519911104,0.18854366633354547,0.7295086817312177,0.375,0.38707826486114305,0.17606986887810772,0.13537261643721876,0.2830188679245283,0.43048960280102777,0.4614712563340917,0.11247083778825129,0.594726186624749,0.8584707760066872,0.666666666666667,9.055867167262477e-12,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.991943067,0.99207914
8919,0.37333792323377396,0.3483588343597229,0.4429738404455647,0.14699147929882517,0.687553972119919,0.2686140459912989,0.24210913736247733,0.34385290889132797,0.9678217821782178,0.1726714320410872,0.26190702538264093,0.6266620767186502,0.29183965106321647,0.003187301789669955,0.5189221584909784,0.3419741003025226,0.23683619857780874,0.28622491064063804,0.6025407147650688,0.19036363636363637,0.006481428571428572,0.7606308975270297,0.24609724867324806,0.8432401277221494,0.125,0.4185792976818913,0.24054174246514304,0.18821374146803777,0.1981132075471698,0.4293797894557688,0.423728813559322,0.11476161041764499,0.38140885355814497,0.8571833408185601,0.3765432098765431,0.11277401114096008,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.991342035,0.9930239
1284,0.46437398309030137,0.19420989143546416,0.39996374740011786,0.06208475657820653,0.610591038458506,0.10447482908638905,0.37262047767015893,0.22036223929747506,0.9534653465346534,0.24539336932516267,0.10880311816712616,0.5356260167929916,0.4241981076017419,0.003187301789669955,0.5316936379883891,0.13988165716452405,0.349801579677939,0.10860599395105855,0.5501857330548124,0.23534265734265736,0.004120898093743611,0.7593724135692556,0.2438379910611116,0.9259614773516719,0.4583333375,0.21293321092494838,0.2646450399909757,0.1954346046556788,0.3852201132075471,0.43048960280052906,0.22610518958588144,0.11247083771792177,0.017639319009374883,0.8584707760066529,0.3950617283950617,0.18856493597388813,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.98220635,0.98248035
10226,0.21348373450619723,0.2827122087486506,0.625264800523717,0.1294621072782552,0.6928691892681195,0.18800497203231822,0.09738802401165741,0.31531284302963775,0.0,0.16481756822665247,0.17406597585321798,0.7865162654256834,0.1381298088017192,0.0,0.27843116775649307,0.19310222625940926,0.22866577746118882,0.20879846026945295,0.4571490684991066,0.0,1.0,0.7479736437418063,0.07951054962668172,0.8826941747040892,0.0,0.18619462933210906,0.08277190970521103,0.05871535641077212,0.0,0.3353897431275802,0.3922767779136822,0.30853359323202767,0.01690447747245633,0.7481519638074958,0.49382716049382713,0.11277401113839858,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.001198958,1.0077614
1408,0.18070535893448533,0.33305821852580786,0.5897257580808953,0.1588153597837919,0.7750795139580724,0.25083903045369793,0.08657291582591857,0.351536772777168,0.0,0.12816687446662012,0.20329879266089934,0.8192946410081943,0.12228609882073556,0.0,0.2877632967793846,0.24953188759063122,0.1806988665021822,0.2621391256530109,0.4755758669905572,0.0,0.0,0.7505032794351975,0.07402485374427795,0.8757492280348802,0.375,0.2380078035345422,0.07527643101995454,0.05385184563051557,0.3647798867924528,0.4304896028007784,0.27590424602481334,0.11247083775309363,0.09199886986644033,0.8584707760066701,0.5061728395061729,0.5114698263784767,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.002040403,1.0072656
5396,0.37356335971714116,0.4081645609802552,0.5081888128565402,0.2099771029616006,0.6147003548856771,0.2910503418272219,0.2768215015398676,0.4582189901207462,0.9467821782178218,0.16600772105511036,0.3283582089552237,0.6264366402398309,0.2892899859855995,0.13439257996143364,0.4241231204163118,0.39909845360153623,0.29054417167283153,0.3103106956282652,0.5471327164286321,0.1368321678321678,0.0032611666666666666,0.7567844413991739,0.2772852452141107,0.7650618119977296,0.375,0.45432637135643805,0.24551120964493822,0.1938529796736344,0.2830188679245283,0.43048960280102777,0.39944085269963403,0.11247083778825129,0.6731924208736502,0.8584707760066872,0.8271604938271602,0.06121663900321295,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.969344267,0.9728536
9398,0.3203531634888809,0.36188178528347403,0.5984463202800206,0.22397807890094218,0.5857144001705156,0.2674331883157238,0.2410635348011672,0.39098518111964875,0.9438943564356436,0.207137864258203,0.31771080901226334,0.6796468364588283,0.262056122837899,0.005093565283908907,0.31453884873122934,0.3382704423735798,0.3377344734033287,0.27187242232609304,0.4659631180468254,0.08296502377622378,0.0015610524210526316,0.7505763444380564,0.2186887928750436,0.7539946044623855,0.5,0.36544640807895346,0.20492232379306813,0.15742113976265892,0.3584905660377358,0.3528815779458999,0.49641796260702264,0.09021930217802776,0.34995889785876255,0.6449186094373263,0.2469135802469138,0.11031760485057696,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.016945994,1.020593
2315,0.29562403906841556,0.33089962542060825,0.6212586372971017,0.21166622874516727,0.5925234961273304,0.2556246115599752,0.15390172051578824,0.3618276619099888,0.9702970297029703,0.22851963060587627,0.2991253921475424,0.7043759608756787,0.21125354430719717,0.003187301789669955,0.2949908013121047,0.30772395554473725,0.3030380752642523,0.2781963156447623,0.4538266680529693,0.11492307692307692,0.0020261095168782914,0.7491848192807704,0.15389557862659126,0.7703981784033855,0.5694444125,0.3275189350470508,0.15666169226895987,0.11813523532881948,0.38259959433962265,0.4304896028007784,0.5418486807618395,0.11247083775309363,1.0,0.8584707760066701,0.5925925925925926,5.799805080641818e-12,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.988577288,0.98869544
5985,0.23965033251819573,0.48746111358009014,0.6295792012640911,0.3651514582785932,0.6546547857543297,0.4434431323803605,0.20654212747419914,0.476056531284303,0.9637623762376237,0.19754554537018462,0.47442722692271133,0.7603496674416803,0.2249671544346606,0.19595447258123636,0.250389502113377,0.5056915370709142,0.32464598767876157,0.4026945284575201,0.4327485656493093,0.1244962993006993,0.0029671618,0.7369791328891083,0.22530655110324688,0.6413326232788299,0.375,0.5144594904750976,0.19483274913933618,0.15473894039754743,0.2830188679245283,0.4304896028007784,0.5661366416215274,0.11247083775309363,0.9430881569199637,0.8584707760066701,0.9938271604938271,5.799805080641818e-12,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.992784512,0.99284333
8797,0.45126289535776015,0.24957145578058512,0.5031160035377659,0.10724071919222251,0.5166271556118445,0.13275326289620862,0.3599411891367257,0.2874588364434685,0.9428217821782179,0.22653162645481,0.1782964160091262,0.5487371045479542,0.3756869001085559,0.10725270522239398,0.4447161207601459,0.19931750859706926,0.38140954705128627,0.14841902667033285,0.5150618637579514,0.1521118881118881,1.0,0.7555230059840695,0.2537423611514918,0.8599833882310657,0.0,0.25659857700252453,0.2554100845984009,0.19125123677959283,0.0,0.43048960280052906,0.34317665560020827,0.11247083772575195,0.3962847156379421,0.8584707760066567,0.716049382716049,0.11277401114169017,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.01478228,1.0180874
6594,0.3518679854962546,0.28195035235858035,0.4803796734977874,0.12274314027251217,0.6743831510166212,0.1962088253573648,0.2501738497000692,0.29459385290889134,0.953300297029703,0.1865512141378404,0.1902272079094971,0.6481320144352535,0.29310915639050467,0.16213009928445074,0.4410073653572484,0.23643498437290084,0.27080187638899483,0.20379433599120167,0.5382194202104029,0.14629370629370628,0.0034866666666666666,0.7582999270648223,0.20710354624055521,0.8758631873996007,0.375,0.28706678907505173,0.21057324954822393,0.15831196158442273,0.2830188679245283,0.43048960280052906,0.3690372182421817,0.11247083771792177,0.47537306694119696,0.8584707760066529,0.9506172839506171,2.524203068787756e-12,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.981725524,0.9811896
8875,0.31260437245232614,0.31299600025395213,0.5197644426532047,0.1531098682481889,0.6823645356696346,0.23467992541951518,0.19292556949703288,0.3340422612513721,0.9410891089108911,0.18410706391485956,0.22820610324175306,0.6873956274881937,0.24319919135052603,0.003187301789669955,0.39692556489524844,0.27401550000472574,0.2502127850250872,0.2477316469617816,0.5228550904089906,0.31888111888111886,0.0038,0.7563326031689884,0.1771813733243653,0.8490827366903131,0.5,0.3123708974064724,0.17942291486348116,0.1352906049989685,0.5660377358490566,0.43048960280052906,0.600733880831732,0.11247083772575195,0.3962847156379421,0.8584707760066567,0.716049382716049,0.11277401114169017,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.991221829,0.99123275
549,0.24698921381122174,0.23528664846676378,0.636600147700014,0.10746593596336461,0.6375426155944022,0.1491609695463018,0.100286595677237,0.2542535675082327,0.0,0.21918343058217638,0.1520581804354026,0.7530107861073219,0.16547623471237294,0.0,0.2872546510688349,0.1517827596236913,0.26760293714290867,0.17195490789111922,0.4544599563314649,0.0,0.0,0.7480388957674138,0.08960540375736945,0.8922601867618665,0.5625,0.1568739958687171,0.09714210784246458,0.06866042392843402,0.49292452830188677,0.26718723892645546,0.6470382666433703,0.06564928347485477,0.1629570362785559,0.40911552341981783,0.3209876543209873,0.11277401113839858,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.029928284,1.0319539
9838,0.4380459201977031,0.2609358135991363,0.5690241095993683,0.21346796291430503,0.4652760395132664,0.22430080795525167,0.2560655139819383,0.2555570801317231,0.9589108910891089,0.3510914017365238,0.3366764901606617,0.5619540797501751,0.35801003740492676,0.003187301789669955,0.37914387187766496,0.3165630202465269,0.41609678816179185,0.23970305196590588,0.4949809540913257,0.10335664335664337,0.0017595238095238098,0.7528562906992818,0.2680527180175007,0.7206571072291875,0.5,0.4115790681661694,0.2931692894584132,0.23047372565032082,0.3962264150943396,0.20815655355630866,0.3943735802900574,0.26069040327561765,0.5367377018199408,0.5012204988116105,0.4012345679012346,0.4713332798671157,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.024158377,1.0245287
676,0.7349904306941464,0.1907815376801473,0.24875791756125437,0.11673735970871964,0.3626901428958096,0.11479179614667473,0.7006462429454507,0.21288419319429197,0.9559405940594059,0.38655407173792433,0.22235953988021673,0.26500956925867636,0.7255644188331222,0.003187301789669955,0.6805382516114786,0.2972230100009606,0.6128186540492349,0.09353863073962074,0.7141223286104519,0.020867132867132866,0.00045212121212121213,0.762934560157765,0.6132761971356685,0.8004133218497356,0.375,0.5402226302501723,0.6158653849656102,0.5247863739701374,0.3113207547169811,0.26718723892645546,0.4260003494670628,0.06564928347485477,0.07096551098622057,0.40911552341981783,0.3950617283950617,0.11277401113839858,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.012979184,1.0144583
9263,0.31868118281926444,0.35375531712272235,0.5159815949193168,0.180999211741301,0.6785927060378995,0.26289620882535736,0.19710803545258002,0.3937980241492865,0.9915841584158416,0.16456818542667423,0.26038596824793214,0.6813188171274694,0.23661355943116988,0.003187301789669955,0.3869228578373609,0.32135256810324264,0.2397684685038423,0.2830354687929614,0.5252842708205336,0.13426573426573427,0.0016,0.7564736498361944,0.18745577154601062,0.8216294874239267,0.75,0.3574707367454672,0.1824802684791545,0.13939090445104135,0.5660377358490566,0.43048960280102777,0.4852350165996846,0.11247083778825129,0.3439126901049423,0.8584707760066872,0.8765432098765431,0.04791738018536407,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.005646594,1.0041806
