,building_height,building_sd,building_year,building_area
5595,49.62,10.068211,1941.6666,1836.4974
5596,61.33,0.0,1895.0,4723.359
5597,61.33,0.0,1895.0,4723.359
5598,61.33,0.0,1895.0,4723.359
5599,36.75,0.0,1965.0,192.5635
5600,60.92,0.0,1892.0,259.72842
5601,60.92,0.0,1892.0,259.72842
5602,60.92,0.0,1892.0,259.72842
5603,60.0,0.0,1888.0,234.31308
5604,60.0,0.0,1888.0,234.31308
5605,60.0,0.0,1888.0,234.31308
5606,62.676666,4.831938,1887.3334,2395.3574
5607,55.834286,2.9251854,1885.5714,1789.6608
5608,55.834286,2.9251854,1885.5714,1789.6608
5609,55.834286,2.9251854,1885.5714,1789.6608
5610,59.005714,5.7780147,1887.8572,2421.9448
5611,59.005714,5.7780147,1887.8572,2421.9448
5612,59.005714,5.7780147,1887.8572,2421.9448
5613,59.385,4.059334,1887.3334,5020.171
5614,59.385,4.059334,1887.3334,5020.171
5615,72.2475,15.313781,1919.0,1554.7136
5616,72.2475,15.313781,1919.0,1554.7136
5617,72.2475,15.313781,1919.0,1554.7136
5618,72.2475,15.313781,1919.0,1554.7136
5619,81.21,22.53,1960.0,4000.7986
5620,81.21,22.53,1960.0,4000.7986
5621,81.21,22.53,1960.0,4000.7986
5622,81.21,22.53,1960.0,4000.7986
5623,81.655,22.085,1919.5,5274.285
5624,81.655,22.085,1919.5,5274.285
5625,81.655,22.085,1919.5,5274.285
5626,81.655,22.085,1919.5,5274.285
5627,66.435715,15.734605,1896.7142,2713.306
5628,84.758,53.60487,1897.4,2901.9773
5629,84.758,53.60487,1897.4,2901.9773
5630,84.758,53.60487,1897.4,2901.9773
5631,124.16,67.77,1908.5,4632.971
5632,191.93,0.0,1931.0,6004.2837
5633,191.93,0.0,1931.0,6004.2837
5634,191.93,0.0,1931.0,625.84656
5635,191.93,0.0,1931.0,625.84656
5636,132.555,59.375,1909.5,299.94257
5637,132.555,59.375,1909.5,299.94257
5638,132.555,59.375,1909.5,299.94257
5639,132.555,59.375,1909.5,299.94257
5640,132.555,59.375,1909.5,299.94257
5641,95.805,55.800663,1898.75,2042.5797
5642,0.0,-1.0,0.0,0.0
5643,0.0,-1.0,0.0,0.0
5644,145.86,0.0,1907.0,2491.5134
5645,0.0,-1.0,0.0,0.0
5646,0.0,-1.0,0.0,0.0
5647,0.0,-1.0,0.0,0.0
5648,146.04,0.0,1906.0,873.3102
5649,146.04,0.0,1906.0,873.3102
5650,0.0,-1.0,0.0,0.0
5651,0.0,-1.0,0.0,0.0
5652,0.0,-1.0,0.0,0.0
5653,0.0,-1.0,0.0,0.0
5654,0.0,-1.0,0.0,0.0
5655,0.0,-1.0,0.0,0.0
5656,0.0,-1.0,0.0,0.0
5657,0.0,-1.0,0.0,0.0
5658,0.0,-1.0,0.0,0.0
5659,0.0,-1.0,0.0,0.0
5660,0.0,-1.0,0.0,0.0
5661,0.0,-1.0,0.0,0.0
5662,0.0,-1.0,0.0,0.0
5663,0.0,-1.0,0.0,0.0
5664,0.0,-1.0,0.0,0.0
5665,0.0,-1.0,0.0,0.0
5666,0.0,-1.0,0.0,0.0
5667,0.0,-1.0,0.0,0.0
5668,0.0,-1.0,0.0,0.0
5669,0.0,-1.0,0.0,0.0
5670,0.0,-1.0,0.0,0.0
5671,0.0,-1.0,0.0,0.0
5672,0.0,-1.0,0.0,0.0
5673,0.0,-1.0,0.0,0.0
5674,0.0,-1.0,0.0,0.0
5675,0.0,-1.0,0.0,0.0
5676,0.0,-1.0,0.0,0.0
5677,0.0,-1.0,0.0,0.0
5678,13.0,0.0,1932.0,1761.2916
5679,13.0,0.0,1932.0,1761.2916
5680,13.0,0.0,1932.0,432.86444
5681,13.0,0.0,1932.0,432.86444
5682,0.0,-1.0,0.0,0.0
5683,13.0,0.0,1932.0,3226.4321
5684,13.0,0.0,1932.0,3226.4321
5685,13.0,0.0,1932.0,9.101444
5686,13.0,0.0,1932.0,9.101444
5687,0.0,-1.0,0.0,0.0
5688,0.0,-1.0,0.0,0.0
5689,0.0,-1.0,0.0,0.0
5690,0.0,-1.0,0.0,0.0
5691,16.0,0.0,1871.0,15.746675
5692,16.0,0.0,1871.0,15.746675
5693,16.0,0.0,1871.0,7.987743
5694,16.0,0.0,1871.0,5482.292
5695,16.0,0.0,1871.0,1287.5425
5696,16.0,0.0,1871.0,1287.5425
5697,16.0,0.0,1871.0,1287.5425
5698,0.0,-1.0,0.0,0.0
5699,0.0,-1.0,0.0,0.0
5700,0.0,-1.0,0.0,0.0
5701,0.0,-1.0,0.0,0.0
5702,0.0,-1.0,0.0,0.0
5703,0.0,-1.0,0.0,0.0
5704,0.0,-1.0,0.0,0.0
5705,0.0,-1.0,0.0,0.0
5706,0.0,-1.0,0.0,0.0
5707,0.0,-1.0,0.0,0.0
5708,0.0,-1.0,0.0,0.0
5709,0.0,-1.0,0.0,0.0
5710,0.0,-1.0,0.0,0.0
5711,0.0,-1.0,0.0,0.0
5712,0.0,-1.0,0.0,0.0
5713,0.0,-1.0,0.0,0.0
5714,0.0,-1.0,0.0,0.0
5715,0.0,-1.0,0.0,0.0
5716,0.0,-1.0,0.0,0.0
5717,0.0,-1.0,0.0,0.0
5718,0.0,-1.0,0.0,0.0
5719,0.0,-1.0,0.0,0.0
5720,0.0,-1.0,0.0,0.0
5721,0.0,-1.0,0.0,0.0
5722,0.0,-1.0,0.0,0.0
5723,0.0,-1.0,0.0,0.0
5724,0.0,-1.0,0.0,0.0
5725,0.0,-1.0,0.0,0.0
5726,0.0,-1.0,0.0,0.0
5727,0.0,-1.0,0.0,0.0
5728,0.0,-1.0,0.0,0.0
5729,0.0,-1.0,0.0,0.0
5730,0.0,-1.0,0.0,0.0
5731,0.0,-1.0,0.0,0.0
5732,0.0,-1.0,0.0,0.0
5733,0.0,-1.0,0.0,0.0
5734,162.91,0.0,1925.0,903.9885
5735,88.2,5.2546043,1903.0,4474.8955
5736,88.2,5.2546043,1903.0,4474.8955
5737,88.2,5.2546043,1903.0,4474.8955
5738,114.45,31.935408,1921.5,1809.924
5739,114.45,31.935408,1921.5,1809.924
5740,114.45,31.935408,1921.5,1809.924
5741,105.5,35.577827,1919.2,3003.8877
5742,105.5,35.577827,1919.2,3003.8877
5743,105.5,35.577827,1919.2,3003.8877
5744,79.3375,12.14614,1897.5,6056.5
5745,79.3375,12.14614,1897.5,6056.5
5746,150.255,97.137115,1928.0,5132.9917
5747,150.255,97.137115,1928.0,5132.9917
5748,79.205,21.160183,1901.5,2157.8533
5749,122.61,112.81115,1915.75,4031.1191
5750,122.61,112.81115,1915.75,4031.1191
5751,122.61,112.81115,1915.75,4031.1191
5752,122.61,112.81115,1915.75,4031.1191
5753,122.61,112.81115,1915.75,4031.1191
5754,318.0,0.0,1987.0,3623.5608
5755,318.0,0.0,1987.0,3623.5608
5756,318.0,0.0,1987.0,3623.5608
5757,318.0,0.0,1987.0,3623.5608
5758,318.0,0.0,1987.0,3623.5608
5759,318.0,0.0,1987.0,3623.5608
5760,256.97,61.03,1955.0,2251.3013
5761,195.94,0.0,1923.0,1228.9697
5762,195.94,0.0,1923.0,1228.9697
5763,195.94,0.0,1923.0,1228.9697
5764,195.94,0.0,1923.0,1228.9697
5765,195.94,0.0,1923.0,6483.0327
5766,195.94,0.0,1923.0,6483.0327
5767,184.97,10.97,1941.0,555.9017
5768,184.97,10.97,1941.0,555.9017
5769,184.97,10.97,1941.0,555.9017
5770,184.97,10.97,1941.0,555.9017
5771,184.97,10.97,1941.0,555.9017
5772,184.97,10.97,1941.0,555.9017
5773,195.94,0.0,1923.0,1994.6204
5774,195.94,0.0,1923.0,1994.6204
5775,0.0,-1.0,0.0,0.0
5776,0.0,-1.0,0.0,0.0
5777,163.22,0.0,1926.0,2605.2212
5778,163.22,0.0,1926.0,2605.2212
5779,163.22,0.0,1926.0,1297.3982
5780,163.22,0.0,1926.0,1297.3982
5781,163.22,0.0,1926.0,1297.3982
5782,168.435,5.215,1926.5,2236.1072
5783,179.27,5.62,1937.5,340.84436
5784,179.27,5.62,1937.5,340.84436
5785,179.27,5.62,1937.5,340.84436
5786,173.65,0.0,1927.0,4366.3364
5787,173.65,0.0,1927.0,4366.3364
5788,184.13,0.76,1939.0,1339.2937
5789,183.93,10.28,1932.0,561.2817
5790,183.93,10.28,1932.0,561.2817
5791,185.77,8.44,1933.5,403.18362
5792,185.77,8.44,1933.5,403.18362
5793,185.77,8.44,1933.5,403.18362
5794,185.77,8.44,1933.5,403.18362
5795,0.0,-1.0,0.0,0.0
5796,132.32,0.0,1925.0,3006.872
5797,132.32,0.0,1925.0,3006.872
5798,132.32,0.0,1925.0,3006.872
5799,430.0,0.0,1969.0,538.1962
5800,133.225,0.905,1927.0,1922.9038
5801,133.225,0.905,1927.0,1922.9038
5802,133.225,0.905,1927.0,1922.9038
5803,133.225,0.905,1927.0,1922.9038
5804,430.0,0.0,1969.0,1232.52
5805,430.0,0.0,1969.0,1232.52
5806,211.48,154.51706,1932.0,1040.9756
5807,211.48,154.51706,1932.0,1040.9756
5808,211.48,154.51706,1932.0,1040.9756
5809,79.65569,17.524788,1909.6666,2552.768
5810,79.65569,17.524788,1909.6666,2552.768
5811,79.65569,17.524788,1909.6666,2552.768
5812,79.65569,17.524788,1909.6666,2552.768
5813,55.53927,14.488132,1894.25,4561.5537
5814,55.53927,14.488132,1894.25,4561.5537
5815,102.166664,84.226875,1901.3334,3269.6296
5816,152.62666,78.260216,1914.6666,2480.82
5817,152.62666,78.260216,1914.6666,2480.82
5818,221.28,0.0,1930.0,4373.238
5819,221.28,0.0,1930.0,4373.238
5820,221.28,0.0,1930.0,4373.238
5821,221.28,0.0,1930.0,4373.238
5822,221.28,0.0,1930.0,4373.238
5823,184.72,0.0,1925.0,1.8950369
5824,184.72,0.0,1925.0,1.8950369
5825,184.72,0.0,1925.0,1.8950369
5826,184.72,0.0,1925.0,1.8950369
5827,184.72,0.0,1925.0,1.8950369
5828,184.72,0.0,1925.0,1.8950369
5829,184.72,0.0,1925.0,1.8950369
5830,184.72,0.0,1925.0,1.8950369
5831,174.89,9.83,1925.5,2124.0662
5832,174.89,9.83,1925.5,2124.0662
5833,174.89,9.83,1925.5,2124.0662
5834,174.89,9.83,1925.5,2124.0662
5835,174.89,9.83,1925.5,2124.0662
5836,174.89,9.83,1925.5,2124.0662
5837,174.89,9.83,1925.5,2124.0662
5838,165.06,0.0,1926.0,4599.561
5839,165.06,0.0,1926.0,4599.561
5840,165.06,0.0,1926.0,4599.561
5841,165.06,0.0,1926.0,4599.561
5842,165.06,0.0,1926.0,4599.561
5843,165.06,0.0,1926.0,4599.561
5844,111.102,56.190586,1919.8,2088.9165
5845,111.102,56.190586,1919.8,2088.9165
5846,71.8375,19.370613,1923.0,4723.1025
5847,71.8375,19.370613,1923.0,4723.1025
5848,71.8375,19.370613,1923.0,4723.1025
5849,71.8375,19.370613,1923.0,4723.1025
5850,53.104286,13.378749,1919.1428,5198.7686
5851,53.104286,13.378749,1919.1428,5198.7686
5852,53.104286,13.378749,1919.1428,5198.7686
5853,83.95,45.4231,1927.0,2210.4531
5854,83.95,45.4231,1927.0,2210.4531
5855,81.39,66.26663,1920.3334,2592.6494
5856,81.39,66.26663,1920.3334,2592.6494
5857,81.39,66.26663,1920.3334,2592.6494
5858,81.39,66.26663,1920.3334,2592.6494
5859,81.39,66.26663,1920.3334,2592.6494
5860,112.5,25.49,1941.0,1678.375
5861,41.52833,0.73994184,1889.0,3417.8086
5862,41.52833,0.73994184,1889.0,3417.8086
5863,41.52833,0.73994184,1889.0,3417.8086
5864,41.52833,0.73994184,1889.0,3417.8086
5865,41.52833,0.73994184,1889.0,3417.8086
5866,109.01,37.97,1931.5,554.2721
5867,71.04,0.0,1936.0,5134.328
5868,71.04,0.0,1936.0,5134.328
5869,71.04,0.0,1936.0,5134.328
5870,71.04,0.0,1936.0,5134.328
5871,71.04,0.0,1936.0,5134.328
5872,71.04,0.0,1936.0,5134.328
5873,71.04,0.0,1936.0,5134.328
5874,94.34333,36.584915,1927.6666,1174.9988
5875,94.34333,36.584915,1927.6666,1174.9988
5876,94.34333,36.584915,1927.6666,1174.9988
5877,94.34333,36.584915,1927.6666,1174.9988
5878,73.57,7.58,1915.0,734.6561
5879,73.57,7.58,1915.0,734.6561
5880,73.57,7.58,1915.0,734.6561
5881,116.73,35.58,1936.0,5001.9717
5882,116.73,35.58,1936.0,5001.9717
5883,116.73,35.58,1936.0,5001.9717
5884,107.085,45.225,1940.0,614.8607
5885,220.655,68.345,1971.5,2292.574
5886,289.0,0.0,1981.0,1645.1909
5887,289.0,0.0,1981.0,1645.1909
5888,289.0,0.0,1981.0,1645.1909
5889,63.68,0.0,1930.0,103.498566
5890,289.0,0.0,1981.0,2984.8718
5891,289.0,0.0,1981.0,2984.8718
5892,289.0,0.0,1981.0,2984.8718
5893,0.0,-1.0,0.0,0.0
5894,0.0,-1.0,0.0,0.0
5895,60.84,0.1,1917.5,1842.4114
5896,60.84,0.1,1917.5,1842.4114
5897,141.47,80.53,1963.5,1052.45
5898,141.47,80.53,1963.5,1052.45
5899,141.47,80.53,1963.5,1052.45
5900,141.47,80.53,1963.5,1052.45
5901,81.718025,1.5619735,1950.0,1599.2435
5902,81.718025,1.5619735,1950.0,1599.2435
5903,50.41,4.010424,1911.6666,4109.51
5904,50.41,4.010424,1911.6666,4109.51
5905,50.41,4.010424,1911.6666,4109.51
5906,50.41,4.010424,1911.6666,4109.51
5907,50.41,4.010424,1911.6666,4109.51
5908,81.7,22.37,1924.0,3852.326
5909,81.7,22.37,1924.0,3852.326
5910,81.7,22.37,1924.0,3852.326
5911,102.845,43.185,1943.5,370.35092
5912,73.263336,20.552826,1919.6666,5225.3306
5913,73.263336,20.552826,1919.6666,5225.3306
5914,74.816666,17.675777,1925.0,2624.6582
5915,74.816666,17.675777,1925.0,2624.6582
5916,64.10667,29.436323,1920.0,1607.9032
5917,64.10667,29.436323,1920.0,1607.9032
5918,64.10667,29.436323,1920.0,1607.9032
5919,76.39333,58.249454,1929.6666,805.4284
5920,76.39333,58.249454,1929.6666,805.4284
5921,72.28333,32.7593,1933.5,4699.879
5922,123.0,0.0,1916.0,1572.9683
5923,123.0,0.0,1916.0,1572.9683
5924,123.0,0.0,1916.0,1572.9683
5925,98.84,42.108974,1933.6666,4129.1597
5926,98.84,42.108974,1933.6666,4129.1597
5927,50.39955,12.821543,1908.8572,2318.3572
5928,50.39955,12.821543,1908.8572,2318.3572
5929,53.385,10.047748,1906.0,3465.8977
5930,53.385,10.047748,1906.0,3465.8977
5931,53.385,10.047748,1906.0,3465.8977
5932,53.385,10.047748,1906.0,3465.8977
5933,60.694412,22.320482,1903.2858,3648.4346
5934,60.694412,22.320482,1903.2858,3648.4346
5935,60.694412,22.320482,1903.2858,3648.4346
5936,67.86937,18.20688,1916.0,2637.2583
5937,67.86937,18.20688,1916.0,2637.2583
5938,79.324814,23.281813,1923.0,2443.3357
5939,79.324814,23.281813,1923.0,2443.3357
5940,79.324814,23.281813,1923.0,2443.3357
5941,79.324814,23.281813,1923.0,2443.3357
5942,0.0,-1.0,0.0,0.0
5943,0.0,-1.0,0.0,0.0
5944,0.0,-1.0,0.0,0.0
5945,0.0,-1.0,0.0,0.0
5946,0.0,-1.0,0.0,0.0
5947,58.322994,7.703229,1907.0,3698.7273
5948,58.322994,7.703229,1907.0,3698.7273
5949,58.322994,7.703229,1907.0,3698.7273
5950,61.304794,10.382176,1914.0,4623.845
5951,61.304794,10.382176,1914.0,4623.845
5952,75.57,1.2498267,1924.0,2561.5396
5953,63.9675,17.56906,1919.25,3146.4463
5954,63.9675,17.56906,1919.25,3146.4463
5955,65.386,18.91987,1940.2,5614.121
5956,66.70808,11.5609,1938.75,2559.892
5957,60.445,12.20394,1929.8334,2660.773
5958,60.445,12.20394,1929.8334,2660.773
5959,55.262405,10.190382,1920.1666,4967.7095
5960,55.262405,10.190382,1920.1666,4967.7095
5961,127.295,67.135,1936.5,2020.4988
5962,69.689224,57.458355,1914.0,2147.0308
5963,69.689224,57.458355,1914.0,2147.0308
5964,118.74843,75.681564,1936.5,4231.9463
5965,47.185177,0.5,1920.0,291.38416
5966,47.185177,0.5,1920.0,291.38416
5967,47.185177,0.5,1920.0,291.38416
5968,47.185177,0.5,1920.0,291.38416
5969,47.22319,2.1779754,1917.5,2256.369
5970,47.22319,2.1779754,1917.5,2256.369
5971,53.37705,20.189417,1929.0,5391.9697
5972,53.37705,20.189417,1929.0,5391.9697
5973,53.37705,20.189417,1929.0,5391.9697
5974,76.87995,18.427818,1914.5,2921.9617
5975,76.87995,18.427818,1914.5,2921.9617
5976,62.967865,24.478998,1924.6666,2182.7397
5977,62.967865,24.478998,1924.6666,2182.7397
5978,62.967865,24.478998,1924.6666,2182.7397
5979,62.967865,24.478998,1924.6666,2182.7397
5980,62.967865,24.478998,1924.6666,2182.7397
5981,62.967865,24.478998,1924.6666,2182.7397
5982,43.833332,0.76630425,1942.0,2256.39
5983,43.833332,0.76630425,1942.0,2256.39
5984,89.014854,60.479736,1946.8,4183.072
5985,89.014854,60.479736,1946.8,4183.072
5986,89.014854,60.479736,1946.8,4183.072
5987,89.014854,60.479736,1946.8,4183.072
5988,89.014854,60.479736,1946.8,4183.072
5989,89.014854,60.479736,1946.8,4183.072
5990,89.014854,60.479736,1946.8,4183.072
5991,71.50803,69.69614,1937.6,1976.8652
5992,71.50803,69.69614,1937.6,1976.8652
5993,71.50803,69.69614,1937.6,1976.8652
5994,51.334,18.830591,1922.0,3741.19
5995,51.334,18.830591,1922.0,3741.19
5996,51.334,18.830591,1922.0,3741.19
5997,58.771667,4.9514694,1920.0,6275.0015
5998,133.26,75.74,1959.0,2171.6729
5999,57.52,0.0,1920.0,322.01944
6000,57.583332,8.678942,1930.0,2027.2443
6001,57.583332,8.678942,1930.0,2027.2443
6002,57.583332,8.678942,1930.0,2027.2443
6003,57.7925,7.52491,1927.5,3154.0754
6004,57.7925,7.52491,1927.5,3154.0754
6005,57.7925,7.52491,1927.5,3154.0754
6006,57.7925,7.52491,1927.5,3154.0754
6007,54.273335,5.308643,1913.3334,1811.1637
6008,54.273335,5.308643,1913.3334,1811.1637
6009,54.273335,5.308643,1913.3334,1811.1637
6010,68.615,21.835,1918.5,1715.5233
6011,64.125,26.325,1927.0,4836.5312
6012,64.125,26.325,1927.0,4836.5312
6013,64.125,26.325,1927.0,4836.5312
6014,52.384,8.021515,1923.4,2300.4849
6015,52.384,8.021515,1923.4,2300.4849
6016,52.384,8.021515,1923.4,2300.4849
6017,60.855,12.181933,1917.5,3635.7092
6018,148.02,121.59357,1948.6666,4278.0483
6019,187.58,131.79,1943.0,1639.7408
6020,187.58,131.79,1943.0,1639.7408
6021,187.58,131.79,1943.0,1639.7408
6022,187.58,131.79,1943.0,1639.7408
6023,56.963333,1.1029153,1913.3334,2448.1523
6024,56.963333,1.1029153,1913.3334,2448.1523
6025,56.963333,1.1029153,1913.3334,2448.1523
6026,0.0,-1.0,0.0,0.0
6027,0.0,-1.0,0.0,0.0
6028,0.0,-1.0,0.0,0.0
6029,98.37666,55.142445,1924.0,1030.6932
6030,98.37666,55.142445,1924.0,1030.6932
6031,61.99,7.9389515,1920.0,2998.4448
6032,61.99,7.9389515,1920.0,2998.4448
6033,120.965,54.555,1931.0,3270.1516
6034,61.61,2.415326,1914.1666,2220.9714
6035,61.61,2.415326,1914.1666,2220.9714
6036,56.678,2.993128,1907.0,3163.6665
6037,56.678,2.993128,1907.0,3163.6665
6038,56.678,2.993128,1907.0,3163.6665
6039,69.436,23.12019,1922.4,2516.981
6040,69.436,23.12019,1922.4,2516.981
6041,69.436,23.12019,1922.4,2516.981
6042,81.22667,23.303751,1927.3334,2045.1592
6043,256.735,142.595,1967.5,3687.0808
6044,256.735,142.595,1967.5,3687.0808
6045,256.735,142.595,1967.5,3687.0808
6046,392.165,7.165,1980.5,525.2085
6047,392.165,7.165,1980.5,525.2085
6048,392.165,7.165,1980.5,525.2085
6049,392.165,7.165,1980.5,525.2085
6050,399.33,0.0,1973.0,1.2739995
6051,399.33,0.0,1973.0,1.2739995
6052,399.33,0.0,1973.0,1.2739995
6053,399.33,0.0,1973.0,1.2739995
6054,399.33,0.0,1973.0,1.2739995
6055,399.33,0.0,1973.0,1.2739995
6056,399.33,0.0,1973.0,1.2739995
6057,399.33,0.0,1973.0,1.2739995
6058,186.9,0.0,1963.0,1495.8157
6059,58.91,0.0,1900.0,34.97055
6060,58.91,0.0,1900.0,34.97055
6061,58.91,0.0,1900.0,34.97055
6062,58.91,0.0,1900.0,34.97055
6063,58.91,0.0,1900.0,34.97055
6064,58.91,0.0,1900.0,34.97055
6065,58.91,0.0,1900.0,34.97055
6066,188.45,0.0,1958.0,80.0108
6067,188.45,0.0,1958.0,4.7839017
6068,188.45,0.0,1958.0,4.7839017
6069,121.915,66.535,1934.0,2740.2485
6070,121.915,66.535,1934.0,2740.2485
6071,121.915,66.535,1934.0,2740.2485
6072,211.0,0.0,1999.0,597.4672
6073,211.0,0.0,1999.0,597.4672
6074,211.0,0.0,1999.0,597.4672
6075,211.0,0.0,1999.0,597.4672
6076,211.0,0.0,1999.0,597.4672
6077,99.8,0.0,1920.0,156.52788
6078,0.0,-1.0,0.0,0.0
6079,0.0,-1.0,0.0,0.0
6080,0.0,-1.0,0.0,0.0
6081,133.69,0.0,1951.0,3765.9114
6082,133.69,0.0,1951.0,3765.9114
6083,0.0,-1.0,0.0,0.0
6084,0.0,-1.0,0.0,0.0
6085,162.555,28.865,1941.0,1242.1931
6086,162.555,28.865,1941.0,1242.1931
6087,0.0,-1.0,0.0,0.0
6088,177.395,14.025,1930.0,557.91943
6089,177.395,14.025,1930.0,557.91943
6090,177.395,14.025,1930.0,557.91943
6091,177.395,14.025,1930.0,557.91943
6092,0.0,-1.0,0.0,0.0
6093,0.0,-1.0,0.0,0.0
6094,0.0,-1.0,0.0,0.0
6095,41.398,5.351416,1882.0,2466.3792
6096,0.0,-1.0,0.0,0.0
6097,0.0,-1.0,0.0,0.0
6098,0.0,-1.0,0.0,0.0
6099,0.0,-1.0,0.0,0.0
6100,37.741665,2.3699396,1882.0,1800.5695
6101,0.0,-1.0,0.0,0.0
6102,0.0,-1.0,0.0,0.0
6103,0.0,-1.0,0.0,0.0
6104,212.0,0.0,2005.0,427.85654
6105,212.0,0.0,2005.0,427.85654
6106,212.0,0.0,2005.0,427.85654
6107,16.532295,0.0,1934.0,519.7518
6108,212.0,0.0,2005.0,10.092543
6109,212.0,0.0,2005.0,10.092543
6110,212.0,0.0,2005.0,10.092543
6111,0.0,-1.0,0.0,0.0
6112,0.0,-1.0,0.0,0.0
6113,0.0,-1.0,0.0,0.0
6114,0.0,-1.0,0.0,0.0
6115,196.62,0.0,1960.0,203.19371
6116,196.62,0.0,1960.0,203.19371
6117,196.62,0.0,1960.0,56.017418
6118,196.62,0.0,1960.0,56.017418
6119,196.62,0.0,1960.0,56.017418
6120,196.62,0.0,1960.0,56.017418
6121,196.62,0.0,1960.0,56.017418
6122,196.62,0.0,1960.0,56.017418
6123,152.4,0.0,1952.0,2337.2778
6124,174.51,22.11,1956.0,1263.8986
6125,174.51,22.11,1956.0,1263.8986
6126,174.51,22.11,1956.0,1263.8986
6127,174.51,22.11,1956.0,1263.8986
6128,126.705,69.915,1935.0,1233.6796
6129,126.705,69.915,1935.0,1233.6796
6130,126.705,69.915,1935.0,1233.6796
6131,126.705,69.915,1935.0,1233.6796
6132,126.705,69.915,1935.0,1233.6796
6133,126.705,69.915,1935.0,1233.6796
6134,57.586666,2.3743958,1910.0,5206.529
6135,62.696888,1.8868883,1931.0,2228.9583
6136,62.696888,1.8868883,1931.0,2228.9583
6137,62.696888,1.8868883,1931.0,2228.9583
6138,52.165943,10.615623,1916.0,2466.3882
6139,52.165943,10.615623,1916.0,2466.3882
6140,52.165943,10.615623,1916.0,2466.3882
6141,45.234135,9.982758,1901.0,4011.5422
6142,45.234135,9.982758,1901.0,4011.5422
6143,64.20864,0.0,1942.0,3162.9238
6144,64.20864,0.0,1942.0,3162.9238
6145,64.20864,0.0,1942.0,3162.9238
6146,42.46161,11.75805,1909.2,1532.9225
6147,42.46161,11.75805,1909.2,1532.9225
6148,42.46161,11.75805,1909.2,1532.9225
6149,42.46161,11.75805,1909.2,1532.9225
6150,42.46161,11.75805,1909.2,1532.9225
6151,42.46161,11.75805,1909.2,1532.9225
6152,92.23794,0.0,1951.0,13.091446
6153,92.23794,0.0,1951.0,13.091446
6154,92.23794,0.0,1951.0,13.091446
6155,92.23794,0.0,1951.0,13.091446
6156,92.23794,0.0,1951.0,13.091446
6157,92.23794,0.0,1951.0,13.091446
6158,0.0,-1.0,0.0,0.0
6159,0.0,-1.0,0.0,0.0
6160,304.0,0.0,1971.0,1023.8987
6161,304.0,0.0,1971.0,1023.8987
6162,304.0,0.0,1971.0,1023.8987
6163,179.22963,121.68683,1941.25,1489.7572
6164,179.22963,121.68683,1941.25,1489.7572
6165,179.22963,121.68683,1941.25,1489.7572
6166,59.92143,1.5402769,1930.0,3060.8362
6167,59.92143,1.5402769,1930.0,3060.8362
6168,69.211685,21.025127,1920.0,2129.8516
6169,69.211685,21.025127,1920.0,2129.8516
6170,69.211685,21.025127,1920.0,2129.8516
6171,61.28447,20.983896,1906.8334,3527.1301
6172,176.0,0.0,1963.0,4885.5103
6173,176.0,0.0,1963.0,4885.5103
6174,159.38115,16.618856,1963.5,2157.628
6175,159.38115,16.618856,1963.5,2157.628
6176,159.38115,16.618856,1963.5,2157.628
6177,159.38115,16.618856,1963.5,2618.6167
6178,159.38115,16.618856,1963.5,2618.6167
6179,159.38115,16.618856,1963.5,2618.6167
6180,159.38115,16.618856,1963.5,2618.6167
6181,159.38115,16.618856,1963.5,2618.6167
6182,176.0,0.0,1963.0,696.3219
6183,176.0,0.0,1963.0,696.3219
6184,176.0,0.0,1963.0,696.3219
6185,176.0,0.0,1963.0,696.3219
6186,143.33,119.89729,1957.3334,940.6746
6187,143.33,119.89729,1957.3334,940.6746
6188,143.33,119.89729,1957.3334,940.6746
6189,143.33,119.89729,1957.3334,940.6746
6190,143.33,119.89729,1957.3334,940.6746
6191,143.33,119.89729,1957.3334,940.6746
6192,261.0,0.0,1999.0,2609.728
6193,55.07,0.0,1920.0,120.95042
6194,55.07,0.0,1920.0,120.95042
6195,55.07,0.0,1920.0,120.95042
6196,55.243023,1.1480882,1915.0,415.78937
6197,55.243023,1.1480882,1915.0,415.78937
6198,55.243023,1.1480882,1915.0,415.78937
6199,55.243023,1.1480882,1915.0,415.78937
6200,220.0,0.0,2002.0,1048.4344
6201,220.0,0.0,2002.0,1048.4344
6202,220.0,0.0,2002.0,1048.4344
6203,59.34472,0.0,1920.0,13.135347
6204,59.34472,0.0,1920.0,13.135347
6205,386.0,0.0,2007.0,628.6274
6206,386.0,0.0,2007.0,628.6274
6207,386.0,0.0,2007.0,628.6274
6208,386.0,0.0,2007.0,628.6274
6209,181.02,123.98,1957.0,121.02474
6210,181.02,123.98,1957.0,121.02474
6211,181.02,123.98,1957.0,121.02474
6212,0.0,-1.0,0.0,0.0
6213,0.0,-1.0,0.0,0.0
6214,0.0,-1.0,0.0,0.0
6215,0.0,-1.0,0.0,0.0
6216,283.28,0.0,1980.0,784.99524
6217,0.0,-1.0,0.0,0.0
6218,0.0,-1.0,0.0,0.0
6219,0.0,-1.0,0.0,0.0
6220,0.0,-1.0,0.0,0.0
6221,0.0,-1.0,0.0,0.0
6222,0.0,-1.0,0.0,0.0
6223,0.0,-1.0,0.0,0.0
6224,0.0,-1.0,0.0,0.0
6225,0.0,-1.0,0.0,0.0
6226,289.49,0.0,1974.0,1.3868829
6227,289.49,0.0,1974.0,1.3868829
