,aod_47,aod_55
4912,0.275,0.1985
4913,0.275,0.1985
4914,0.275,0.1985
4915,0.275,0.1985
4916,0.275,0.1985
4917,0.275,0.1985
4918,0.275,0.1985
4919,0.275,0.1985
4920,0.275,0.1985
4921,0.275,0.1985
4922,0.275,0.1985
4923,0.275,0.1985
4924,0.275,0.1985
4925,0.275,0.1985
4926,0.275,0.1985
4927,0.275,0.1985
4928,0.275,0.1985
4929,0.275,0.1985
4930,0.275,0.1985
4931,0.275,0.1985
4932,0.275,0.1985
4933,0.275,0.1985
4934,0.275,0.1985
4935,0.275,0.1985
4936,0.275,0.1985
4937,0.275,0.1985
4938,0.275,0.1985
4939,0.275,0.1985
4940,0.275,0.1985
4941,0.275,0.1985
4942,0.275,0.1985
4943,0.275,0.1985
4944,0.275,0.1985
4945,0.275,0.1985
4946,0.275,0.1985
4947,0.275,0.1985
4948,0.275,0.1985
4949,0.275,0.1985
4950,0.275,0.1985
4951,0.275,0.1985
4952,0.275,0.1985
4953,0.275,0.1985
4954,0.275,0.1985
4955,0.275,0.1985
4956,0.275,0.1985
4957,0.275,0.1985
4958,0.275,0.1985
4959,0.275,0.1985
4960,0.275,0.1985
4961,0.275,0.1985
4962,0.275,0.1985
4963,0.275,0.1985
4964,0.275,0.1985
4965,0.275,0.1985
4966,0.275,0.1985
4967,0.275,0.1985
4968,0.275,0.1985
4969,0.275,0.1985
4970,0.275,0.1985
4971,0.275,0.1985
4972,0.275,0.1985
4973,0.275,0.1985
4974,0.275,0.1985
4975,0.275,0.1985
4976,0.275,0.1985
4977,0.275,0.1985
4978,0.275,0.1985
4979,0.275,0.1985
4980,0.275,0.1985
4981,0.257,0.185
4982,0.257,0.185
4983,0.257,0.185
4984,0.257,0.185
4985,0.257,0.185
4986,0.257,0.185
4987,0.257,0.185
4988,0.257,0.185
4989,0.257,0.185
4990,0.257,0.185
4991,0.257,0.185
4992,0.257,0.185
4993,0.257,0.185
4994,0.257,0.185
4995,0.257,0.185
4996,0.257,0.185
4997,0.257,0.185
4998,0.257,0.185
4999,0.257,0.185
5000,0.257,0.185
5001,0.257,0.185
5002,0.257,0.185
5003,0.257,0.185
5004,0.257,0.185
5005,0.257,0.185
5006,0.257,0.185
5007,0.257,0.185
5008,0.257,0.185
5009,0.257,0.185
5010,0.257,0.185
5011,0.257,0.185
5012,0.257,0.185
5013,0.257,0.185
5014,0.257,0.185
5015,0.257,0.185
5016,0.257,0.185
5017,0.257,0.185
5018,0.257,0.185
5019,0.257,0.185
5020,0.257,0.185
5021,0.257,0.185
5022,0.257,0.185
5023,0.257,0.185
5024,0.257,0.185
5025,0.257,0.185
5026,0.257,0.185
5027,0.257,0.185
5028,0.257,0.185
5029,0.257,0.185
5030,0.257,0.185
5031,0.257,0.185
5032,0.257,0.185
5033,0.257,0.185
5034,0.257,0.185
5035,0.257,0.185
5036,0.257,0.185
5037,0.257,0.185
5038,0.257,0.185
5039,0.257,0.185
5040,0.257,0.185
5041,0.257,0.185
5042,0.257,0.185
5043,0.257,0.185
5044,0.257,0.185
5045,0.257,0.185
5046,0.257,0.185
5047,0.257,0.185
5048,0.257,0.185
5049,0.257,0.185
5050,0.257,0.185
5051,0.257,0.185
5052,0.257,0.185
5053,0.257,0.185
5054,0.257,0.185
5055,0.257,0.185
5056,0.257,0.185
5057,0.257,0.185
5058,0.257,0.185
5059,0.257,0.185
5060,0.257,0.185
5061,0.257,0.185
5062,0.257,0.185
5063,0.257,0.185
5064,0.257,0.185
5065,0.257,0.185
5066,0.257,0.185
5067,0.257,0.185
5068,0.257,0.185
5069,0.257,0.185
5070,0.257,0.185
5071,0.257,0.185
5072,0.257,0.185
5073,0.257,0.185
5074,0.257,0.185
5075,0.257,0.185
5076,0.257,0.185
5077,0.257,0.185
5078,0.257,0.185
5079,0.257,0.185
5080,0.257,0.185
5081,0.257,0.185
5082,0.257,0.185
5083,0.257,0.185
5084,0.257,0.185
5085,0.257,0.185
5086,0.257,0.185
5087,0.257,0.185
5088,0.257,0.185
5089,0.257,0.185
5090,0.257,0.185
5091,0.257,0.185
5092,0.257,0.185
5093,0.257,0.185
5094,0.257,0.185
5095,0.257,0.185
5096,0.257,0.185
5097,0.257,0.185
5098,0.257,0.185
5099,0.257,0.185
5100,0.232,0.167
5101,0.232,0.167
5102,0.232,0.167
5103,0.232,0.167
5104,0.232,0.167
5105,0.232,0.167
5106,0.232,0.167
5107,0.232,0.167
5108,0.232,0.167
5109,0.232,0.167
5110,0.232,0.167
5111,0.232,0.167
5112,0.232,0.167
5113,0.232,0.167
5114,0.232,0.167
5115,0.232,0.167
5116,0.232,0.167
5117,0.232,0.167
5118,0.232,0.167
5119,0.232,0.167
5120,0.232,0.167
5121,0.232,0.167
5122,0.232,0.167
5123,0.232,0.167
5124,0.232,0.167
5125,0.232,0.167
5126,0.232,0.167
5127,0.232,0.167
5128,0.232,0.167
5129,0.232,0.167
5130,0.232,0.167
5131,0.232,0.167
5132,0.232,0.167
5133,0.232,0.167
5134,0.257,0.185
5135,0.257,0.185
5136,0.257,0.185
5137,0.257,0.185
5138,0.257,0.185
5139,0.257,0.185
5140,0.257,0.185
5141,0.257,0.185
5142,0.257,0.185
5143,0.257,0.185
5144,0.257,0.185
5145,0.257,0.185
5146,0.257,0.185
5147,0.257,0.185
5148,0.257,0.185
5149,0.257,0.185
5150,0.257,0.185
5151,0.257,0.185
5152,0.257,0.185
5153,0.257,0.185
5154,0.257,0.185
5155,0.257,0.185
5156,0.257,0.185
5157,0.312,0.2255
5158,0.312,0.2255
5159,0.312,0.2255
5160,0.312,0.2255
5161,0.312,0.2255
5162,0.312,0.2255
5163,0.312,0.2255
5164,0.312,0.2255
5165,0.312,0.2255
5166,0.312,0.2255
5167,0.312,0.2255
5168,0.312,0.2255
5169,0.312,0.2255
5170,0.312,0.2255
5171,0.312,0.2255
5172,0.312,0.2255
5173,0.312,0.2255
5174,0.312,0.2255
5175,0.312,0.2255
5176,0.312,0.2255
5177,0.312,0.2255
5178,0.312,0.2255
5179,0.312,0.2255
5180,0.312,0.2255
5181,0.312,0.2255
5182,0.312,0.2255
5183,0.312,0.2255
5184,0.312,0.2255
5185,0.312,0.2255
5186,0.312,0.2255
5187,0.312,0.2255
5188,0.312,0.2255
5189,0.312,0.2255
5190,0.312,0.2255
5191,0.312,0.2255
5192,0.312,0.2255
5193,0.312,0.2255
5194,0.312,0.2255
5195,0.312,0.2255
5196,0.312,0.2255
5197,0.312,0.2255
5198,0.312,0.2255
5199,0.312,0.2255
5200,0.312,0.2255
5201,0.312,0.2255
5202,0.312,0.2255
5203,0.312,0.2255
5204,0.312,0.2255
5205,0.312,0.2255
5206,0.312,0.2255
5207,0.312,0.2255
5208,0.312,0.2255
5209,0.312,0.2255
5210,0.312,0.2255
5211,0.312,0.2255
5212,0.312,0.2255
5213,0.312,0.2255
5214,0.312,0.2255
5215,0.312,0.2255
5216,0.312,0.2255
5217,0.312,0.2255
5218,0.312,0.2255
5219,0.312,0.2255
5220,0.312,0.2255
5221,0.312,0.2255
5222,0.312,0.2255
5223,0.312,0.2255
5224,0.312,0.2255
5225,0.312,0.2255
5226,0.312,0.2255
5227,0.312,0.2255
5228,0.312,0.2255
5229,0.312,0.2255
5230,0.312,0.2255
5231,0.312,0.2255
5232,0.312,0.2255
5233,0.312,0.2255
5234,0.296,0.214
5235,0.296,0.214
5236,0.296,0.214
5237,0.296,0.214
5238,0.296,0.214
5239,0.296,0.214
5240,0.296,0.214
5241,0.296,0.214
5242,0.296,0.214
5243,0.296,0.214
5244,0.296,0.214
5245,0.296,0.214
5246,0.296,0.214
5247,0.296,0.214
5248,0.296,0.214
5249,0.296,0.214
5250,0.296,0.214
5251,0.296,0.214
5252,0.296,0.214
5253,0.296,0.214
5254,0.296,0.214
5255,0.296,0.214
5256,0.296,0.214
5257,0.296,0.214
5258,0.296,0.214
5259,0.296,0.214
5260,0.296,0.214
5261,0.296,0.214
5262,0.296,0.214
5263,0.296,0.214
5264,0.296,0.214
5265,0.296,0.214
5266,0.296,0.214
5267,0.296,0.214
5268,0.296,0.214
5269,0.296,0.214
5270,0.296,0.214
5271,0.296,0.214
5272,0.296,0.214
5273,0.296,0.214
5274,0.296,0.214
5275,0.296,0.214
5276,0.296,0.214
5277,0.296,0.214
5278,0.296,0.214
5279,0.296,0.214
5280,0.296,0.214
5281,0.296,0.214
5282,0.296,0.214
5283,0.296,0.214
5284,0.296,0.214
5285,0.296,0.214
5286,0.296,0.214
5287,0.296,0.214
5288,0.296,0.214
5289,0.296,0.214
5290,0.296,0.214
5291,0.296,0.214
5292,0.296,0.214
5293,0.296,0.214
5294,0.296,0.214
5295,0.296,0.214
5296,0.296,0.214
5297,0.296,0.214
5298,0.296,0.214
5299,0.296,0.214
5300,0.296,0.214
5301,0.296,0.214
5302,0.296,0.214
5303,0.296,0.214
5304,0.296,0.214
5305,0.296,0.214
5306,0.296,0.214
5307,0.296,0.214
5308,0.296,0.214
5309,0.296,0.214
5310,0.296,0.214
5311,0.296,0.214
5312,0.296,0.214
5313,0.296,0.214
5314,0.296,0.214
5315,0.296,0.214
5316,0.296,0.214
5317,0.296,0.214
5318,0.296,0.214
5319,0.296,0.214
5320,0.31,0.224
5321,0.31,0.224
5322,0.31,0.224
5323,0.31,0.224
5324,0.31,0.224
5325,0.31,0.224
5326,0.31,0.224
5327,0.31,0.224
5328,0.31,0.224
5329,0.31,0.224
5330,0.296,0.214
5331,0.296,0.214
5332,0.296,0.214
5333,0.296,0.214
5334,0.296,0.214
5335,0.296,0.214
5336,0.296,0.214
5337,0.296,0.214
5338,0.296,0.214
5339,0.296,0.214
5340,0.296,0.214
5341,0.296,0.214
5342,0.296,0.214
5343,0.296,0.214
5344,0.296,0.214
5345,0.296,0.214
5346,0.296,0.214
5347,0.296,0.214
5348,0.296,0.214
5349,0.296,0.214
5350,0.296,0.214
5351,0.296,0.214
5352,0.296,0.214
5353,0.296,0.214
5354,0.296,0.214
5355,0.296,0.214
5356,0.296,0.214
5357,0.296,0.214
5358,0.296,0.214
5359,0.296,0.214
5360,0.296,0.214
5361,0.296,0.214
5362,0.296,0.214
5363,0.296,0.214
5364,0.296,0.214
5365,0.296,0.214
5366,0.296,0.214
5367,0.296,0.214
5368,0.296,0.214
5369,0.296,0.214
5370,0.296,0.214
5371,0.296,0.214
5372,0.296,0.214
5373,0.296,0.214
5374,0.296,0.214
5375,0.296,0.214
5376,0.296,0.214
5377,0.296,0.214
5378,0.296,0.214
5379,0.296,0.214
5380,0.296,0.214
5381,0.296,0.214
5382,0.296,0.214
5383,0.296,0.214
5384,0.296,0.214
5385,0.296,0.214
5386,0.296,0.214
5387,0.296,0.214
5388,0.296,0.214
5389,0.296,0.214
5390,0.296,0.214
5391,0.296,0.214
5392,0.296,0.214
5393,0.296,0.214
5394,0.296,0.214
5395,0.296,0.214
5396,0.296,0.214
5397,0.296,0.214
5398,0.296,0.214
5399,0.296,0.214
5400,0.296,0.214
5401,0.296,0.214
5402,0.296,0.214
5403,0.296,0.214
5404,0.296,0.214
5405,0.296,0.214
5406,0.296,0.214
5407,0.296,0.214
5408,0.296,0.214
5409,0.296,0.214
5410,0.296,0.214
5411,0.296,0.214
5412,0.296,0.214
5413,0.296,0.214
5414,0.296,0.214
5415,0.296,0.214
5416,0.296,0.214
5417,0.248,0.179
5418,0.248,0.179
5419,0.248,0.179
5420,0.248,0.179
5421,0.248,0.179
5422,0.248,0.179
5423,0.248,0.179
5424,0.248,0.179
5425,0.248,0.179
5426,0.248,0.179
5427,0.248,0.179
5428,0.248,0.179
5429,0.248,0.179
5430,0.248,0.179
5431,0.248,0.179
5432,0.248,0.179
5433,0.248,0.179
5434,0.248,0.179
5435,0.248,0.179
5436,0.248,0.179
5437,0.248,0.179
5438,0.248,0.179
5439,0.248,0.179
5440,0.248,0.179
5441,0.248,0.179
5442,0.248,0.179
5443,0.248,0.179
5444,0.248,0.179
5445,0.248,0.179
5446,0.248,0.179
5447,0.248,0.179
5448,0.248,0.179
5449,0.248,0.179
5450,0.248,0.179
5451,0.248,0.179
5452,0.248,0.179
5453,0.248,0.179
5454,0.248,0.179
5455,0.248,0.179
5456,0.248,0.179
5457,0.248,0.179
5458,0.248,0.179
5459,0.248,0.179
5460,0.248,0.179
5461,0.248,0.179
5462,0.248,0.179
5463,0.248,0.179
5464,0.248,0.179
5465,0.248,0.179
5466,0.248,0.179
5467,0.248,0.179
5468,0.248,0.179
5469,0.248,0.179
5470,0.248,0.179
5471,0.248,0.179
5472,0.248,0.179
5473,0.248,0.179
5474,0.248,0.179
5475,0.248,0.179
5476,0.248,0.179
5477,0.248,0.179
5478,0.248,0.179
5479,0.248,0.179
5480,0.248,0.179
5481,0.248,0.179
5482,0.248,0.179
5483,0.248,0.179
5484,0.248,0.179
5485,0.248,0.179
5486,0.248,0.179
5487,0.248,0.179
5488,0.248,0.179
5489,0.248,0.179
5490,0.248,0.179
5491,0.248,0.179
5492,0.248,0.179
5493,0.248,0.179
5494,0.248,0.179
5495,0.248,0.179
5496,0.248,0.179
5497,0.248,0.179
5498,0.248,0.179
5499,0.248,0.179
5500,0.248,0.179
5501,0.248,0.179
5502,0.248,0.179
5503,0.248,0.179
5504,0.248,0.179
5505,0.248,0.179
5506,0.248,0.179
5507,0.248,0.179
5508,0.248,0.179
5509,0.248,0.179
5510,0.248,0.179
5511,0.248,0.179
5512,0.248,0.179
5513,0.248,0.179
5514,0.248,0.179
5515,0.248,0.179
5516,0.248,0.179
5517,0.248,0.179
5518,0.248,0.179
5519,0.248,0.179
5520,0.248,0.179
5521,0.248,0.179
5522,0.248,0.179
5523,0.248,0.179
5524,0.248,0.179
5525,0.248,0.179
5526,0.248,0.179
5527,0.248,0.179
5528,0.248,0.179
5529,0.248,0.179
5530,0.248,0.179
5531,0.248,0.179
5532,0.248,0.179
5533,0.248,0.179
5534,0.248,0.179
5535,0.248,0.179
5536,0.248,0.179
5537,0.248,0.179
5538,0.248,0.179
5539,0.248,0.179
5540,0.248,0.179
5541,0.248,0.179
5542,0.248,0.179
5543,0.248,0.179
5544,0.248,0.179
5545,0.248,0.179
5546,0.248,0.179
5547,0.248,0.179
5548,0.248,0.179
5549,0.248,0.179
5550,0.248,0.179
5551,0.248,0.179
5552,0.248,0.179
5553,0.248,0.179
5554,0.248,0.179
5555,0.296,0.214
5556,0.296,0.214
5557,0.296,0.214
5558,0.296,0.214
5559,0.296,0.214
5560,0.296,0.214
5561,0.296,0.214
5562,0.296,0.214
5563,0.296,0.214
5564,0.296,0.214
5565,0.296,0.214
5566,0.296,0.214
5567,0.296,0.214
5568,0.296,0.214
5569,0.296,0.214
5570,0.296,0.214
5571,0.296,0.214
5572,0.296,0.214
5573,0.296,0.214
5574,0.296,0.214
5575,0.296,0.214
5576,0.296,0.214
5577,0.296,0.214
5578,0.296,0.214
5579,0.296,0.214
5580,0.296,0.214
5581,0.296,0.214
5582,0.296,0.214
5583,0.296,0.214
5584,0.296,0.214
5585,0.296,0.214
5586,0.296,0.214
5587,0.296,0.214
5588,0.296,0.214
5589,0.296,0.214
5590,0.296,0.214
5591,0.296,0.214
5592,0.296,0.214
5593,0.296,0.214
5594,0.296,0.214
5595,0.296,0.214
5596,0.296,0.214
5597,0.296,0.214
5598,0.296,0.214
5599,0.296,0.214
5600,0.296,0.214
5601,0.296,0.214
5602,0.296,0.214
5603,0.296,0.214
5604,0.296,0.214
5605,0.296,0.214
5606,0.296,0.214
5607,0.296,0.214
5608,0.296,0.214
5609,0.296,0.214
5610,0.296,0.214
5611,0.296,0.214
5612,0.296,0.214
5613,0.296,0.214
5614,0.296,0.214
5615,0.296,0.214
5616,0.296,0.214
5617,0.296,0.214
5618,0.296,0.214
5619,0.296,0.214
5620,0.296,0.214
5621,0.296,0.214
5622,0.296,0.214
5623,0.296,0.214
5624,0.296,0.214
5625,0.296,0.214
5626,0.296,0.214
5627,0.296,0.214
5628,0.296,0.214
5629,0.296,0.214
5630,0.296,0.214
5631,0.296,0.214
5632,0.296,0.214
5633,0.296,0.214
5634,0.296,0.214
5635,0.296,0.214
5636,0.296,0.214
5637,0.296,0.214
5638,0.296,0.214
5639,0.296,0.214
5640,0.296,0.214
5641,0.296,0.214
5642,0.296,0.214
5643,0.296,0.214
5644,0.296,0.214
5645,0.296,0.214
5646,0.296,0.214
5647,0.296,0.214
5648,0.296,0.214
5649,0.296,0.214
5650,0.296,0.214
5651,0.296,0.214
5652,0.296,0.214
5653,0.296,0.214
5654,0.296,0.214
5655,0.296,0.214
5656,0.296,0.214
5657,0.296,0.214
5658,0.296,0.214
5659,0.296,0.214
5660,0.296,0.214
5661,0.296,0.214
5662,0.296,0.214
5663,0.296,0.214
5664,0.296,0.214
5665,0.296,0.214
5666,0.296,0.214
5667,0.296,0.214
5668,0.296,0.214
5669,0.296,0.214
5670,0.296,0.214
5671,0.296,0.214
5672,0.31,0.224
5673,0.31,0.224
5674,0.31,0.224
5675,0.31,0.224
5676,0.31,0.224
5677,0.31,0.224
5678,0.31,0.224
5679,0.31,0.224
5680,0.31,0.224
5681,0.31,0.224
5682,0.31,0.224
5683,0.31,0.224
5684,0.31,0.224
5685,0.31,0.224
5686,0.31,0.224
5687,0.31,0.224
5688,0.31,0.224
5689,0.31,0.224
5690,0.31,0.224
5691,0.315,0.2275
5692,0.315,0.2275
5693,0.315,0.2275
5694,0.315,0.2275
5695,0.315,0.2275
5696,0.315,0.2275
5697,0.315,0.2275
5698,0.315,0.2275
5699,0.315,0.2275
5700,0.315,0.2275
5701,0.315,0.2275
5702,0.315,0.2275
5703,0.315,0.2275
5704,0.315,0.2275
5705,0.315,0.2275
5706,0.315,0.2275
5707,0.315,0.2275
5708,0.315,0.2275
5709,0.315,0.2275
5710,0.315,0.2275
5711,0.315,0.2275
5712,0.315,0.2275
5713,0.315,0.2275
5714,0.315,0.2275
5715,0.315,0.2275
5716,0.315,0.2275
5717,0.315,0.2275
5718,0.315,0.2275
5719,0.315,0.2275
5720,0.315,0.2275
5721,0.315,0.2275
5722,0.315,0.2275
5723,0.315,0.2275
5724,0.315,0.2275
5725,0.315,0.2275
5726,0.315,0.2275
5727,0.315,0.2275
5728,0.315,0.2275
5729,0.315,0.2275
5730,0.315,0.2275
5731,0.315,0.2275
5732,0.315,0.2275
5733,0.315,0.2275
5734,0.315,0.2275
5735,0.315,0.2275
5736,0.315,0.2275
5737,0.315,0.2275
5738,0.315,0.2275
5739,0.315,0.2275
5740,0.315,0.2275
5741,0.315,0.2275
5742,0.315,0.2275
5743,0.315,0.2275
5744,0.315,0.2275
5745,0.315,0.2275
5746,0.315,0.2275
5747,0.315,0.2275
5748,0.315,0.2275
5749,0.315,0.2275
5750,0.315,0.2275
5751,0.315,0.2275
5752,0.315,0.2275
5753,0.315,0.2275
5754,0.315,0.2275
5755,0.315,0.2275
5756,0.315,0.2275
5757,0.315,0.2275
5758,0.315,0.2275
5759,0.315,0.2275
5760,0.315,0.2275
5761,0.315,0.2275
5762,0.315,0.2275
5763,0.315,0.2275
5764,0.315,0.2275
5765,0.315,0.2275
5766,0.315,0.2275
5767,0.315,0.2275
5768,0.315,0.2275
5769,0.315,0.2275
5770,0.315,0.2275
5771,0.315,0.2275
5772,0.315,0.2275
5773,0.315,0.2275
5774,0.315,0.2275
5775,0.315,0.2275
5776,0.315,0.2275
5777,0.315,0.2275
5778,0.315,0.2275
5779,0.315,0.2275
5780,0.315,0.2275
5781,0.315,0.2275
5782,0.315,0.2275
5783,0.315,0.2275
5784,0.315,0.2275
5785,0.315,0.2275
5786,0.315,0.2275
5787,0.315,0.2275
5788,0.315,0.2275
5789,0.315,0.2275
5790,0.315,0.2275
5791,0.315,0.2275
5792,0.315,0.2275
5793,0.315,0.2275
5794,0.315,0.2275
5795,0.315,0.2275
5796,0.315,0.2275
5797,0.315,0.2275
5798,0.315,0.2275
5799,0.315,0.2275
5800,0.315,0.2275
5801,0.315,0.2275
5802,0.315,0.2275
5803,0.315,0.2275
5804,0.315,0.2275
5805,0.315,0.2275
5806,0.315,0.2275
5807,0.315,0.2275
5808,0.315,0.2275
5809,0.315,0.2275
5810,0.315,0.2275
5811,0.315,0.2275
5812,0.315,0.2275
5813,0.315,0.2275
5814,0.315,0.2275
5815,0.315,0.2275
5816,0.315,0.2275
5817,0.315,0.2275
5818,0.315,0.2275
5819,0.315,0.2275
5820,0.315,0.2275
5821,0.315,0.2275
5822,0.315,0.2275
5823,0.315,0.2275
5824,0.315,0.2275
5825,0.315,0.2275
5826,0.315,0.2275
5827,0.315,0.2275
5828,0.315,0.2275
5829,0.315,0.2275
5830,0.315,0.2275
5831,0.315,0.2275
5832,0.315,0.2275
5833,0.315,0.2275
5834,0.315,0.2275
5835,0.315,0.2275
5836,0.315,0.2275
5837,0.315,0.2275
5838,0.315,0.2275
5839,0.315,0.2275
5840,0.315,0.2275
5841,0.315,0.2275
5842,0.315,0.2275
5843,0.315,0.2275
5844,0.315,0.2275
5845,0.315,0.2275
5846,0.315,0.2275
5847,0.315,0.2275
5848,0.315,0.2275
5849,0.315,0.2275
5850,0.315,0.2275
5851,0.315,0.2275
5852,0.315,0.2275
5853,0.315,0.2275
5854,0.315,0.2275
5855,0.315,0.2275
5856,0.315,0.2275
5857,0.315,0.2275
5858,0.315,0.2275
5859,0.315,0.2275
5860,0.315,0.2275
5861,0.315,0.2275
5862,0.315,0.2275
5863,0.315,0.2275
5864,0.315,0.2275
5865,0.315,0.2275
5866,0.315,0.2275
5867,0.315,0.2275
5868,0.315,0.2275
5869,0.315,0.2275
5870,0.315,0.2275
5871,0.315,0.2275
5872,0.315,0.2275
5873,0.315,0.2275
5874,0.315,0.2275
5875,0.315,0.2275
5876,0.315,0.2275
5877,0.315,0.2275
5878,0.315,0.2275
5879,0.315,0.2275
5880,0.315,0.2275
5881,0.315,0.2275
5882,0.315,0.2275
5883,0.315,0.2275
5884,0.315,0.2275
5885,0.315,0.2275
5886,0.315,0.2275
5887,0.315,0.2275
5888,0.315,0.2275
5889,0.315,0.2275
5890,0.315,0.2275
5891,0.315,0.2275
5892,0.315,0.2275
5893,0.315,0.2275
5894,0.315,0.2275
5895,0.315,0.2275
5896,0.315,0.2275
5897,0.315,0.2275
5898,0.315,0.2275
5899,0.315,0.2275
5900,0.315,0.2275
5901,0.315,0.2275
5902,0.315,0.2275
5903,0.315,0.2275
5904,0.315,0.2275
5905,0.315,0.2275
5906,0.315,0.2275
5907,0.315,0.2275
5908,0.315,0.2275
5909,0.315,0.2275
5910,0.315,0.2275
5911,0.315,0.2275
5912,0.315,0.2275
5913,0.315,0.2275
5914,0.315,0.2275
5915,0.315,0.2275
5916,0.315,0.2275
5917,0.315,0.2275
5918,0.315,0.2275
5919,0.315,0.2275
5920,0.315,0.2275
5921,0.315,0.2275
5922,0.315,0.2275
5923,0.315,0.2275
5924,0.315,0.2275
5925,0.315,0.2275
5926,0.315,0.2275
5927,0.315,0.2275
5928,0.315,0.2275
5929,0.315,0.2275
5930,0.315,0.2275
5931,0.315,0.2275
5932,0.315,0.2275
5933,0.315,0.2275
5934,0.315,0.2275
5935,0.315,0.2275
5936,0.315,0.2275
5937,0.315,0.2275
5938,0.315,0.2275
5939,0.315,0.2275
5940,0.315,0.2275
5941,0.315,0.2275
5942,0.315,0.2275
5943,0.315,0.2275
5944,0.315,0.2275
5945,0.315,0.2275
5946,0.315,0.2275
5947,0.315,0.2275
5948,0.315,0.2275
5949,0.315,0.2275
5950,0.315,0.2275
5951,0.315,0.2275
5952,0.315,0.2275
5953,0.315,0.2275
5954,0.315,0.2275
5955,0.315,0.2275
5956,0.315,0.2275
5957,0.315,0.2275
5958,0.315,0.2275
5959,0.315,0.2275
5960,0.315,0.2275
5961,0.315,0.2275
5962,0.315,0.2275
5963,0.315,0.2275
5964,0.315,0.2275
5965,0.315,0.2275
5966,0.315,0.2275
5967,0.315,0.2275
5968,0.315,0.2275
5969,0.315,0.2275
5970,0.315,0.2275
5971,0.315,0.2275
5972,0.315,0.2275
5973,0.315,0.2275
5974,0.315,0.2275
5975,0.315,0.2275
5976,0.315,0.2275
5977,0.315,0.2275
5978,0.315,0.2275
5979,0.315,0.2275
5980,0.315,0.2275
5981,0.315,0.2275
5982,0.315,0.2275
5983,0.315,0.2275
5984,0.315,0.2275
5985,0.315,0.2275
5986,0.315,0.2275
5987,0.315,0.2275
5988,0.315,0.2275
5989,0.315,0.2275
5990,0.315,0.2275
5991,0.315,0.2275
5992,0.315,0.2275
5993,0.315,0.2275
5994,0.315,0.2275
5995,0.315,0.2275
5996,0.271,0.195
5997,0.271,0.195
5998,0.271,0.195
5999,0.271,0.195
6000,0.271,0.195
6001,0.271,0.195
6002,0.271,0.195
6003,0.271,0.195
6004,0.271,0.195
6005,0.271,0.195
6006,0.271,0.195
6007,0.271,0.195
6008,0.271,0.195
6009,0.271,0.195
6010,0.271,0.195
6011,0.271,0.195
6012,0.271,0.195
6013,0.271,0.195
6014,0.271,0.195
6015,0.271,0.195
6016,0.271,0.195
6017,0.271,0.195
6018,0.271,0.195
6019,0.271,0.195
6020,0.271,0.195
6021,0.271,0.195
6022,0.271,0.195
6023,0.271,0.195
6024,0.271,0.195
6025,0.271,0.195
6026,0.271,0.195
6027,0.271,0.195
6028,0.271,0.195
6029,0.271,0.195
6030,0.271,0.195
6031,0.271,0.195
6032,0.271,0.195
6033,0.271,0.195
6034,0.271,0.195
6035,0.271,0.195
6036,0.271,0.195
6037,0.271,0.195
6038,0.271,0.195
6039,0.271,0.195
6040,0.271,0.195
6041,0.271,0.195
6042,0.271,0.195
6043,0.271,0.195
6044,0.271,0.195
6045,0.271,0.195
6046,0.271,0.195
6047,0.271,0.195
6048,0.271,0.195
6049,0.271,0.195
6050,0.271,0.195
6051,0.271,0.195
6052,0.271,0.195
6053,0.271,0.195
6054,0.271,0.195
6055,0.271,0.195
6056,0.271,0.195
6057,0.271,0.195
6058,0.271,0.195
6059,0.271,0.195
6060,0.271,0.195
6061,0.271,0.195
6062,0.271,0.195
6063,0.271,0.195
6064,0.271,0.195
6065,0.271,0.195
6066,0.271,0.195
6067,0.271,0.195
6068,0.271,0.195
6069,0.271,0.195
6070,0.271,0.195
6071,0.271,0.195
6072,0.271,0.195
6073,0.271,0.195
6074,0.271,0.195
6075,0.271,0.195
6076,0.271,0.195
6077,0.271,0.195
6078,0.271,0.195
6079,0.271,0.195
6080,0.271,0.195
6081,0.271,0.195
6082,0.271,0.195
6083,0.271,0.195
6084,0.271,0.195
6085,0.271,0.195
6086,0.271,0.195
6087,0.271,0.195
6088,0.271,0.195
6089,0.297,0.214
6090,0.297,0.214
6091,0.297,0.214
6092,0.297,0.214
6093,0.297,0.214
6094,0.297,0.214
6095,0.297,0.214
6096,0.297,0.214
6097,0.297,0.214
6098,0.297,0.214
6099,0.297,0.214
6100,0.297,0.214
6101,0.297,0.214
6102,0.297,0.214
6103,0.297,0.214
6104,0.297,0.214
6105,0.297,0.214
6106,0.297,0.214
6107,0.297,0.214
6108,0.297,0.214
6109,0.297,0.214
6110,0.297,0.214
6111,0.297,0.214
6112,0.297,0.214
6113,0.297,0.214
6114,0.297,0.214
6115,0.297,0.214
6116,0.297,0.214
6117,0.297,0.214
6118,0.297,0.214
6119,0.297,0.214
6120,0.297,0.214
6121,0.297,0.214
6122,0.297,0.214
6123,0.297,0.214
6124,0.297,0.214
6125,0.297,0.214
6126,0.297,0.214
6127,0.297,0.214
6128,0.297,0.214
6129,0.297,0.214
6130,0.297,0.214
6131,0.297,0.214
6132,0.297,0.214
6133,0.297,0.214
6134,0.297,0.214
6135,0.297,0.214
6136,0.297,0.214
6137,0.297,0.214
6138,0.297,0.214
6139,0.297,0.214
6140,0.297,0.214
6141,0.297,0.214
