,Longitude,Latitude,datetime,UHI Index,red,blue,green,nir08,swir16,swir22,coastal,lwir11,building_height,building_sd,building_year,building_area,street_width,street_traffic,street_lane,street_orientation
5717,-73.96211167,40.78086167,24-07-2021 15:41,0.968142203,0.053192499999999976,0.062487499999999974,0.08264500000000002,0.44693750000000004,0.2076325,0.11932999999999999,0.05283500000000002,36.38414534000003,0.0,-1.0,0.0,0.0,29.0,1.0,2.0,3.0
5718,-73.96204667,40.78079333,24-07-2021 15:41,0.968142203,0.08564250000000001,0.072965,0.09491,0.3218125,0.18728250000000002,0.12494,0.06328499999999998,36.052597400000025,0.0,-1.0,0.0,0.0,29.0,1.0,2.0,3.0
5719,-73.96198,40.78073333,24-07-2021 15:41,0.972469633,0.08564250000000001,0.072965,0.09491,0.3218125,0.18728250000000002,0.12494,0.06328499999999998,36.052597400000025,0.0,-1.0,0.0,0.0,29.0,1.0,2.0,3.0
5720,-73.96192833,40.780675,24-07-2021 15:41,0.972469633,0.11781750000000002,0.07643,0.10684500000000002,0.3000875,0.1905825,0.133465,0.0695,36.934446560000026,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0
5721,-73.96188,40.78062667,24-07-2021 15:41,0.974633348,0.11781750000000002,0.07643,0.10684500000000002,0.3000875,0.1905825,0.133465,0.0695,36.934446560000026,0.0,-1.0,0.0,0.0,29.0,1.0,2.0,3.0
5722,-73.96184,40.78058167,24-07-2021 15:41,0.974633348,0.11781750000000002,0.07643,0.10684500000000002,0.3000875,0.1905825,0.133465,0.0695,36.934446560000026,0.0,-1.0,0.0,0.0,29.0,1.0,2.0,3.0
5723,-73.96180833,40.78055333,24-07-2021 15:41,0.974633348,0.11781750000000002,0.07643,0.10684500000000002,0.3000875,0.1905825,0.133465,0.0695,36.934446560000026,0.0,-1.0,0.0,0.0,29.0,1.0,2.0,3.0
5724,-73.961785,40.78053,24-07-2021 15:41,0.974633348,0.11187750000000002,0.08017000000000002,0.102885,0.24624250000000003,0.18271749999999998,0.12505,0.07571499999999998,36.349965139999995,0.0,-1.0,0.0,0.0,29.0,1.0,2.0,3.0
5725,-73.96177,40.78051667,24-07-2021 15:41,0.968142203,0.11187750000000002,0.08017000000000002,0.102885,0.24624250000000003,0.18271749999999998,0.12505,0.07571499999999998,36.349965139999995,0.0,-1.0,0.0,0.0,29.0,1.0,2.0,3.0
5726,-73.96170833,40.780455,24-07-2021 15:41,0.972469633,0.11187750000000002,0.08017000000000002,0.102885,0.24624250000000003,0.18271749999999998,0.12505,0.07571499999999998,36.349965139999995,0.0,-1.0,0.0,0.0,29.0,1.0,2.0,3.0
5727,-73.96168,40.78043167,24-07-2021 15:41,0.974633348,0.11187750000000002,0.08017000000000002,0.102885,0.24624250000000003,0.18271749999999998,0.12505,0.07571499999999998,36.349965139999995,0.0,-1.0,0.0,0.0,29.0,1.0,2.0,3.0
5728,-73.96165,40.78040167,24-07-2021 15:41,0.974633348,0.151395,0.10651500000000003,0.13173249999999997,0.241705,0.20969500000000002,0.18346,0.09342499999999998,36.69860318000002,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0
5729,-73.96157,40.780325,24-07-2021 15:41,0.972469633,0.151395,0.10651500000000003,0.13173249999999997,0.241705,0.20969500000000002,0.18346,0.09342499999999998,36.69860318000002,0.0,-1.0,0.0,0.0,36.7,1.0,3.2,3.0
5730,-73.961525,40.78028333,24-07-2021 15:41,0.974633348,0.11468250000000002,0.09015250000000002,0.11209750000000002,0.17345,0.15505249999999998,0.12100749999999999,0.07970250000000001,36.26793266000004,0.0,-1.0,0.0,0.0,36.7,1.0,3.2,3.0
5731,-73.96147833,40.78024333,24-07-2021 15:41,0.974633348,0.11468250000000002,0.09015250000000002,0.11209750000000002,0.17345,0.15505249999999998,0.12100749999999999,0.07970250000000001,36.26793266000004,0.0,-1.0,0.0,0.0,36.7,1.0,3.2,3.0
5732,-73.96143,40.78020333,24-07-2021 15:42,0.976797063,0.11468250000000002,0.09015250000000002,0.11209750000000002,0.17345,0.15505249999999998,0.12100749999999999,0.07970250000000001,36.26793266000004,0.0,-1.0,0.0,0.0,36.7,1.0,3.2,3.0
5733,-73.96137667,40.78017,24-07-2021 15:42,0.976797063,0.11468250000000002,0.09015250000000002,0.11209750000000002,0.17345,0.15505249999999998,0.12100749999999999,0.07970250000000001,36.26793266000004,0.0,-1.0,0.0,0.0,36.7,1.0,3.2,3.0
5734,-73.96130833,40.780145,24-07-2021 15:42,0.981124492,0.11468250000000002,0.09015250000000002,0.11209750000000002,0.17345,0.15505249999999998,0.12100749999999999,0.07970250000000001,36.26793266000004,162.91,0.0,1925.0,903.9885,36.666668,4.0,3.3333333,3.0
5735,-73.96124,40.78012167,24-07-2021 15:42,0.981124492,0.0959275,0.08773249999999999,0.0925725,0.140505,0.126865,0.10604750000000002,0.08250750000000001,35.98081897999998,88.2,5.2546043,1903.0,4474.8955,32.0,4.0,3.0,3.0
5736,-73.96116667,40.78010167,24-07-2021 15:42,0.978960778,0.0959275,0.08773249999999999,0.0925725,0.140505,0.126865,0.10604750000000002,0.08250750000000001,35.98081897999998,88.2,5.2546043,1903.0,4474.8955,32.0,4.0,3.0,3.0
5737,-73.96108833,40.78008,24-07-2021 15:42,0.978960778,0.0959275,0.08773249999999999,0.0925725,0.140505,0.126865,0.10604750000000002,0.08250750000000001,35.98081897999998,88.2,5.2546043,1903.0,4474.8955,32.0,4.0,3.0,3.0
5738,-73.961,40.78006,24-07-2021 15:42,0.981124492,0.0959275,0.08773249999999999,0.0925725,0.140505,0.126865,0.10604750000000002,0.08250750000000001,35.98081897999998,114.45,31.935408,1921.5,1809.924,32.0,4.0,3.0,3.0
5739,-73.96091,40.78003333,24-07-2021 15:42,0.981124492,0.098045,0.07942749999999998,0.09510249999999998,0.152385,0.13946000000000003,0.11410500000000001,0.0716175,35.99790908,114.45,31.935408,1921.5,1809.924,32.0,4.0,3.0,3.0
5740,-73.96081833,40.78001167,24-07-2021 15:42,0.978960778,0.098045,0.07942749999999998,0.09510249999999998,0.152385,0.13946000000000003,0.11410500000000001,0.0716175,35.99790908,114.45,31.935408,1921.5,1809.924,32.0,4.0,3.0,3.0
5741,-73.960735,40.77998333,24-07-2021 15:42,0.978960778,0.098045,0.07942749999999998,0.09510249999999998,0.152385,0.13946000000000003,0.11410500000000001,0.0716175,35.99790908,105.5,35.577827,1919.2,3003.8877,32.0,4.0,3.0,3.0
5742,-73.96065,40.77996333,24-07-2021 15:42,0.981124492,0.11426999999999998,0.097495,0.11036499999999999,0.213105,0.183185,0.14493250000000002,0.0874025,36.23033443999998,105.5,35.577827,1919.2,3003.8877,32.0,4.0,3.0,3.0
5743,-73.96056,40.779955,24-07-2021 15:42,0.981124492,0.11426999999999998,0.097495,0.11036499999999999,0.213105,0.183185,0.14493250000000002,0.0874025,36.23033443999998,105.5,35.577827,1919.2,3003.8877,32.0,4.0,3.0,3.0
5744,-73.96047167,40.77993667,24-07-2021 15:42,0.981124492,0.11426999999999998,0.097495,0.11036499999999999,0.213105,0.183185,0.14493250000000002,0.0874025,36.23033443999998,79.3375,12.14614,1897.5,6056.5,32.0,4.0,3.0,3.0
5745,-73.96036667,40.77992,24-07-2021 15:42,0.981124492,0.1645125,0.150405,0.1701225,0.20221499999999998,0.23012749999999998,0.19602750000000002,0.13349250000000001,36.61998872000004,79.3375,12.14614,1897.5,6056.5,32.0,4.0,3.0,3.0
5746,-73.96026833,40.77989833,24-07-2021 15:42,0.981124492,0.1645125,0.150405,0.1701225,0.20221499999999998,0.23012749999999998,0.19602750000000002,0.13349250000000001,36.61998872000004,150.255,97.137115,1928.0,5132.9917,0.0,-1.0,0.0,-1.0
5747,-73.96016833,40.779895,24-07-2021 15:42,0.981124492,0.1645125,0.150405,0.1701225,0.20221499999999998,0.23012749999999998,0.19602750000000002,0.13349250000000001,36.61998872000004,150.255,97.137115,1928.0,5132.9917,0.0,-1.0,0.0,-1.0
5748,-73.96003667,40.779835,24-07-2021 15:42,0.981244699,0.12246499999999999,0.09015250000000002,0.11209750000000002,0.20298500000000003,0.189235,0.157445,0.08297500000000002,37.12585568000003,79.205,21.160183,1901.5,2157.8533,32.0,4.0,3.0,3.0
5749,-73.95998667,40.77982,24-07-2021 15:42,0.981244699,0.12246499999999999,0.09015250000000002,0.11209750000000002,0.20298500000000003,0.189235,0.157445,0.08297500000000002,37.12585568000003,122.61,112.81115,1915.75,4031.1191,36.2,4.0,3.4,3.0
5750,-73.95996333,40.77981667,24-07-2021 15:42,0.981244699,0.12246499999999999,0.09015250000000002,0.11209750000000002,0.20298500000000003,0.189235,0.157445,0.08297500000000002,37.12585568000003,122.61,112.81115,1915.75,4031.1191,36.2,4.0,3.4,3.0
5751,-73.95983333,40.77977667,24-07-2021 15:42,0.985572129,0.1443275,0.11625000000000002,0.13285999999999998,0.19171,0.19754,0.18101250000000002,0.10296749999999999,37.395879260000015,122.61,112.81115,1915.75,4031.1191,36.2,4.0,3.4,3.0
5752,-73.95979,40.77981167,24-07-2021 15:42,0.985572129,0.1443275,0.11625000000000002,0.13285999999999998,0.19171,0.19754,0.18101250000000002,0.10296749999999999,37.395879260000015,122.61,112.81115,1915.75,4031.1191,36.2,4.0,3.4,3.0
5753,-73.95974333,40.77985,24-07-2021 15:42,0.992063273,0.1443275,0.11625000000000002,0.13285999999999998,0.19171,0.19754,0.18101250000000002,0.10296749999999999,37.395879260000015,122.61,112.81115,1915.75,4031.1191,36.2,4.0,3.4,3.0
5754,-73.959695,40.77989167,24-07-2021 15:42,0.992063273,0.12150250000000001,0.09584500000000001,0.11377500000000002,0.14710499999999999,0.17389,0.1476,0.08748499999999998,36.89001230000002,318.0,0.0,1987.0,3623.5608,53.0,4.0,5.0,2.0
5755,-73.95963833,40.77996,24-07-2021 15:42,0.987735844,0.16434749999999998,0.11124499999999998,0.14517999999999998,0.24825000000000003,0.1905825,0.15356750000000002,0.1021975,36.98229884,318.0,0.0,1987.0,3623.5608,53.0,4.0,5.0,2.0
5756,-73.95961,40.779995,24-07-2021 15:42,0.987735844,0.16434749999999998,0.11124499999999998,0.14517999999999998,0.24825000000000003,0.1905825,0.15356750000000002,0.1021975,36.98229884,318.0,0.0,1987.0,3623.5608,53.0,4.0,5.0,2.0
5757,-73.959585,40.780035,24-07-2021 15:42,0.987735844,0.16434749999999998,0.11124499999999998,0.14517999999999998,0.24825000000000003,0.1905825,0.15356750000000002,0.1021975,36.98229884,318.0,0.0,1987.0,3623.5608,53.0,4.0,5.0,2.0
5758,-73.95955667,40.78006333,24-07-2021 15:42,0.992063273,0.16434749999999998,0.11124499999999998,0.14517999999999998,0.24825000000000003,0.1905825,0.15356750000000002,0.1021975,36.98229884,318.0,0.0,1987.0,3623.5608,53.0,4.0,5.0,2.0
5759,-73.95954167,40.78012,24-07-2021 15:42,0.992063273,0.16434749999999998,0.11124499999999998,0.14517999999999998,0.24825000000000003,0.1905825,0.15356750000000002,0.1021975,36.98229884,318.0,0.0,1987.0,3623.5608,53.0,4.0,5.0,2.0
5760,-73.95946667,40.78023333,24-07-2021 15:42,0.99218348,0.12994499999999998,0.10615750000000002,0.1227125,0.164815,0.158215,0.12735999999999997,0.09650500000000001,36.37730929999998,256.97,61.03,1955.0,2251.3013,40.0,1.0,4.0,3.0
5761,-73.95941667,40.780265,24-07-2021 15:42,0.99218348,0.12994499999999998,0.10615750000000002,0.1227125,0.164815,0.158215,0.12735999999999997,0.09650500000000001,36.37730929999998,195.94,0.0,1923.0,1228.9697,44.5,1.0,4.25,2.0
5762,-73.95936833,40.78029833,24-07-2021 15:42,0.990019765,0.10827500000000001,0.07986749999999998,0.097165,0.14966249999999998,0.139955,0.11943999999999999,0.07439499999999999,36.462759800000015,195.94,0.0,1923.0,1228.9697,44.5,1.0,4.25,2.0
5763,-73.95931833,40.78033833,24-07-2021 15:42,0.990019765,0.10827500000000001,0.07986749999999998,0.097165,0.14966249999999998,0.139955,0.11943999999999999,0.07439499999999999,36.462759800000015,195.94,0.0,1923.0,1228.9697,44.5,1.0,4.25,2.0
5764,-73.95928667,40.780385,24-07-2021 15:42,0.990019765,0.10827500000000001,0.07986749999999998,0.097165,0.14966249999999998,0.139955,0.11943999999999999,0.07439499999999999,36.462759800000015,195.94,0.0,1923.0,1228.9697,44.5,1.0,4.25,2.0
5765,-73.95924833,40.78043333,24-07-2021 15:42,0.990019765,0.11022749999999998,0.0898775,0.10205999999999998,0.14586749999999998,0.1494975,0.12733250000000002,0.08201249999999999,36.51061207999999,195.94,0.0,1923.0,6483.0327,0.0,-1.0,0.0,-1.0
5766,-73.95922,40.78048167,24-07-2021 15:42,0.98785605,0.11022749999999998,0.0898775,0.10205999999999998,0.14586749999999998,0.1494975,0.12733250000000002,0.08201249999999999,36.51061207999999,195.94,0.0,1923.0,6483.0327,0.0,-1.0,0.0,-1.0
5767,-73.95918667,40.78052333,24-07-2021 15:42,0.98785605,0.11022749999999998,0.0898775,0.10205999999999998,0.14586749999999998,0.1494975,0.12733250000000002,0.08201249999999999,36.51061207999999,184.97,10.97,1941.0,555.9017,53.0,4.0,5.0,2.0
5768,-73.959165,40.78056,24-07-2021 15:42,0.98785605,0.11022749999999998,0.0898775,0.10205999999999998,0.14586749999999998,0.1494975,0.12733250000000002,0.08201249999999999,36.51061207999999,184.97,10.97,1941.0,555.9017,53.0,4.0,5.0,2.0
5769,-73.95914,40.78058333,24-07-2021 15:42,0.98785605,0.11022749999999998,0.0898775,0.10205999999999998,0.14586749999999998,0.1494975,0.12733250000000002,0.08201249999999999,36.51061207999999,184.97,10.97,1941.0,555.9017,53.0,4.0,5.0,2.0
5770,-73.959135,40.78060333,24-07-2021 15:42,0.985692335,0.11022749999999998,0.0898775,0.10205999999999998,0.14586749999999998,0.1494975,0.12733250000000002,0.08201249999999999,36.51061207999999,184.97,10.97,1941.0,555.9017,53.0,4.0,5.0,2.0
5771,-73.95909667,40.780655,24-07-2021 15:42,0.985692335,0.11022749999999998,0.0898775,0.10205999999999998,0.14586749999999998,0.1494975,0.12733250000000002,0.08201249999999999,36.51061207999999,184.97,10.97,1941.0,555.9017,53.0,4.0,5.0,2.0
5772,-73.95907333,40.78068167,24-07-2021 15:42,0.99218348,0.11022749999999998,0.0898775,0.10205999999999998,0.14586749999999998,0.1494975,0.12733250000000002,0.08201249999999999,36.51061207999999,184.97,10.97,1941.0,555.9017,53.0,4.0,5.0,2.0
5773,-73.95902,40.78075333,24-07-2021 15:42,0.99218348,0.11600250000000001,0.0839375,0.10481000000000001,0.1368475,0.15131250000000002,0.13530750000000002,0.07299250000000002,36.57213644000001,195.94,0.0,1923.0,1994.6204,58.25,3.0,5.75,3.0
5774,-73.95897833,40.78079667,24-07-2021 15:42,0.99218348,0.11600250000000001,0.0839375,0.10481000000000001,0.1368475,0.15131250000000002,0.13530750000000002,0.07299250000000002,36.57213644000001,195.94,0.0,1923.0,1994.6204,58.25,3.0,5.75,3.0
5775,-73.95886167,40.780895,24-07-2021 15:42,0.98785605,0.11600250000000001,0.0839375,0.10481000000000001,0.1368475,0.15131250000000002,0.13530750000000002,0.07299250000000002,36.57213644000001,0.0,-1.0,0.0,0.0,57.5,3.0,5.6666665,3.0
5776,-73.95880667,40.78094167,24-07-2021 15:42,0.98785605,0.140175,0.10945749999999999,0.1277725,0.17644749999999998,0.1718825,0.139295,0.096615,37.30701074000001,0.0,-1.0,0.0,0.0,57.5,3.0,5.6666665,3.0
5777,-73.958745,40.781015,24-07-2021 15:42,0.98785605,0.145455,0.11998999999999999,0.13605,0.1991075,0.18260749999999998,0.15021250000000003,0.102885,36.71227526000001,163.22,0.0,1926.0,2605.2212,52.0,4.0,5.0,2.0
5778,-73.95867667,40.7811,24-07-2021 15:42,0.98785605,0.145455,0.11998999999999999,0.13605,0.1991075,0.18260749999999998,0.15021250000000003,0.102885,36.71227526000001,163.22,0.0,1926.0,2605.2212,52.0,4.0,5.0,2.0
5779,-73.95854,40.78126333,24-07-2021 15:42,0.98785605,0.12100749999999999,0.08478999999999998,0.11641499999999999,0.15849000000000002,0.18986750000000002,0.16646500000000003,0.0716175,36.903684380000016,163.22,0.0,1926.0,1297.3982,52.0,4.0,5.0,2.0
5780,-73.95848333,40.78135333,24-07-2021 15:42,0.98785605,0.12100749999999999,0.08478999999999998,0.11641499999999999,0.15849000000000002,0.18986750000000002,0.16646500000000003,0.0716175,36.903684380000016,163.22,0.0,1926.0,1297.3982,52.0,4.0,5.0,2.0
5781,-73.958465,40.78144,24-07-2021 15:42,0.98785605,0.12100749999999999,0.08478999999999998,0.11641499999999999,0.15849000000000002,0.18986750000000002,0.16646500000000003,0.0716175,36.903684380000016,163.22,0.0,1926.0,1297.3982,52.0,4.0,5.0,2.0
5782,-73.95842333,40.78152,24-07-2021 15:42,0.98785605,0.13632499999999997,0.09961249999999999,0.12263000000000002,0.20348,0.1977875,0.16173500000000002,0.08792499999999998,36.77721764,168.435,5.215,1926.5,2236.1072,30.0,1.0,3.0,3.0
5783,-73.958365,40.78159333,24-07-2021 15:42,0.98352862,0.13632499999999997,0.09961249999999999,0.12263000000000002,0.20348,0.1977875,0.16173500000000002,0.08792499999999998,36.77721764,179.27,5.62,1937.5,340.84436,39.0,1.0,3.8,3.0
5784,-73.95831833,40.781665,24-07-2021 15:42,0.98352862,0.13632499999999997,0.09961249999999999,0.12263000000000002,0.20348,0.1977875,0.16173500000000002,0.08792499999999998,36.77721764,179.27,5.62,1937.5,340.84436,39.0,1.0,3.8,3.0
5785,-73.958265,40.78173333,24-07-2021 15:42,0.981364905,0.08836500000000003,0.07167249999999997,0.08289249999999998,0.1535125,0.140395,0.11204249999999999,0.06842749999999997,36.92761052000003,179.27,5.62,1937.5,340.84436,39.0,1.0,3.8,3.0
5786,-73.958225,40.78180333,24-07-2021 15:42,0.981364905,0.09152749999999998,0.07871250000000002,0.08465250000000002,0.15365,0.13049500000000003,0.10604750000000002,0.07202999999999998,36.58580852,173.65,0.0,1927.0,4366.3364,53.0,4.0,5.0,2.0
5787,-73.958125,40.78195167,24-07-2021 15:42,0.97920119,0.09152749999999998,0.07871250000000002,0.08465250000000002,0.15365,0.13049500000000003,0.10604750000000002,0.07202999999999998,36.58580852,173.65,0.0,1927.0,4366.3364,53.0,4.0,5.0,2.0
5788,-73.95807167,40.78202167,24-07-2021 15:42,0.98352862,0.09152749999999998,0.07871250000000002,0.08465250000000002,0.15365,0.13049500000000003,0.10604750000000002,0.07202999999999998,36.58580852,184.13,0.76,1939.0,1339.2937,53.0,4.0,5.0,2.0
5789,-73.958035,40.782085,24-07-2021 15:43,0.98352862,0.10731249999999998,0.08800750000000002,0.09741250000000001,0.16047,0.15109250000000002,0.12658999999999998,0.07860250000000002,36.069687499999986,183.93,10.28,1932.0,561.2817,40.4,4.0,3.8,3.0
5790,-73.957945,40.78221,24-07-2021 15:43,0.985692335,0.10731249999999998,0.08800750000000002,0.09741250000000001,0.16047,0.15109250000000002,0.12658999999999998,0.07860250000000002,36.069687499999986,183.93,10.28,1932.0,561.2817,40.4,4.0,3.8,3.0
5791,-73.95779833,40.78239167,24-07-2021 15:43,0.985692335,0.1137475,0.08357999999999999,0.10172999999999999,0.16577750000000002,0.15359499999999998,0.1407525,0.07450499999999999,35.64243499999998,185.77,8.44,1933.5,403.18362,53.0,4.0,5.0,2.0
5792,-73.95776,40.782445,24-07-2021 15:43,0.98785605,0.1137475,0.08357999999999999,0.10172999999999999,0.16577750000000002,0.15359499999999998,0.1407525,0.07450499999999999,35.64243499999998,185.77,8.44,1933.5,403.18362,53.0,4.0,5.0,2.0
5793,-73.95774667,40.78249667,24-07-2021 15:43,0.98785605,0.1425675,0.11413250000000003,0.1345925,0.19624750000000002,0.19459749999999998,0.16902250000000002,0.10032750000000001,35.413427660000025,185.77,8.44,1933.5,403.18362,53.0,4.0,5.0,2.0
5794,-73.957715,40.78255667,24-07-2021 15:43,0.985692335,0.1425675,0.11413250000000003,0.1345925,0.19624750000000002,0.19459749999999998,0.16902250000000002,0.10032750000000001,35.413427660000025,185.77,8.44,1933.5,403.18362,53.0,4.0,5.0,2.0
5795,-73.95769833,40.78261167,24-07-2021 15:43,0.985692335,0.206835,0.13715,0.1718825,0.25958000000000003,0.23807499999999998,0.19963000000000003,0.12301499999999999,35.235690620000014,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0
5796,-73.9575,40.782845,24-07-2021 15:43,0.985692335,0.180765,0.1494975,0.17119499999999999,0.248305,0.2464075,0.18863000000000002,0.13618750000000002,35.20492844,132.32,0.0,1925.0,3006.872,47.25,4.0,3.5,2.0
5797,-73.95745167,40.78292,24-07-2021 15:43,0.98785605,0.12983499999999998,0.1114925,0.1175425,0.17600749999999998,0.15670250000000002,0.12625999999999998,0.10390250000000001,35.19467438000004,132.32,0.0,1925.0,3006.872,47.25,4.0,3.5,2.0
5798,-73.95740167,40.782995,24-07-2021 15:43,0.98785605,0.12983499999999998,0.1114925,0.1175425,0.17600749999999998,0.15670250000000002,0.12625999999999998,0.10390250000000001,35.19467438000004,132.32,0.0,1925.0,3006.872,47.25,4.0,3.5,2.0
5799,-73.95731,40.78309167,24-07-2021 15:43,0.981364905,0.12983499999999998,0.1114925,0.1175425,0.17600749999999998,0.15670250000000002,0.12625999999999998,0.10390250000000001,35.19467438000004,430.0,0.0,1969.0,538.1962,53.0,4.0,5.0,2.0
5800,-73.95724167,40.78316167,24-07-2021 15:43,0.981364905,0.121695,0.09315000000000001,0.11157499999999998,0.15279749999999998,0.14506999999999998,0.12735999999999997,0.07750249999999997,35.12289596000005,133.225,0.905,1927.0,1922.9038,53.0,4.0,5.0,2.0
5801,-73.95716667,40.78321,24-07-2021 15:43,0.98352862,0.08250750000000001,0.06014999999999998,0.07656750000000001,0.0953775,0.09587250000000003,0.0841575,0.05407250000000002,35.07504368000002,133.225,0.905,1927.0,1922.9038,53.0,4.0,5.0,2.0
5802,-73.9571,40.78326167,24-07-2021 15:43,0.98352862,0.08250750000000001,0.06014999999999998,0.07656750000000001,0.0953775,0.09587250000000003,0.0841575,0.05407250000000002,35.07504368000002,133.225,0.905,1927.0,1922.9038,53.0,4.0,5.0,2.0
5803,-73.95704667,40.78329,24-07-2021 15:43,0.981364905,0.08250750000000001,0.06014999999999998,0.07656750000000001,0.0953775,0.09587250000000003,0.0841575,0.05407250000000002,35.07504368000002,133.225,0.905,1927.0,1922.9038,53.0,4.0,5.0,2.0
5804,-73.95700667,40.783315,24-07-2021 15:43,0.981364905,0.08250750000000001,0.06014999999999998,0.07656750000000001,0.0953775,0.09587250000000003,0.0841575,0.05407250000000002,35.07504368000002,430.0,0.0,1969.0,1232.52,41.5,4.0,4.0,2.0
5805,-73.956795,40.783345,24-07-2021 15:43,0.977157682,0.08250750000000001,0.06014999999999998,0.07656750000000001,0.0953775,0.09587250000000003,0.0841575,0.05407250000000002,35.07504368000002,430.0,0.0,1969.0,1232.52,41.5,4.0,4.0,2.0
5806,-73.956745,40.78332667,24-07-2021 15:43,0.977157682,0.08250750000000001,0.06014999999999998,0.07656750000000001,0.0953775,0.09587250000000003,0.0841575,0.05407250000000002,35.07504368000002,211.48,154.51706,1932.0,1040.9756,30.0,4.0,3.0,3.0
5807,-73.956685,40.78331333,24-07-2021 15:43,0.977157682,0.08250750000000001,0.06014999999999998,0.07656750000000001,0.0953775,0.09587250000000003,0.0841575,0.05407250000000002,35.07504368000002,211.48,154.51706,1932.0,1040.9756,30.0,4.0,3.0,3.0
5808,-73.95655667,40.783285,24-07-2021 15:43,0.977157682,0.10706500000000002,0.084955,0.09617500000000001,0.17757499999999998,0.15246749999999998,0.12285000000000001,0.07805250000000002,35.088715760000014,211.48,154.51706,1932.0,1040.9756,30.0,4.0,3.0,3.0
5809,-73.95649667,40.78326667,24-07-2021 15:43,0.974993967,0.10706500000000002,0.084955,0.09617500000000001,0.17757499999999998,0.15246749999999998,0.12285000000000001,0.07805250000000002,35.088715760000014,79.65569,17.524788,1909.6666,2552.768,30.0,4.0,3.0,3.0
5810,-73.956375,40.78322833,24-07-2021 15:43,0.972830252,0.09172000000000002,0.07158999999999999,0.08855750000000001,0.204635,0.158655,0.12155749999999999,0.06449500000000002,35.297214980000035,79.65569,17.524788,1909.6666,2552.768,30.0,4.0,3.0,3.0
5811,-73.95631333,40.78320167,24-07-2021 15:43,0.972830252,0.09172000000000002,0.07158999999999999,0.08855750000000001,0.204635,0.158655,0.12155749999999999,0.06449500000000002,35.297214980000035,79.65569,17.524788,1909.6666,2552.768,30.0,4.0,3.0,3.0
5812,-73.95626167,40.78317167,24-07-2021 15:43,0.968502822,0.09172000000000002,0.07158999999999999,0.08855750000000001,0.204635,0.158655,0.12155749999999999,0.06449500000000002,35.297214980000035,79.65569,17.524788,1909.6666,2552.768,30.0,4.0,3.0,3.0
5813,-73.95606,40.78312667,24-07-2021 15:43,0.968502822,0.08688000000000001,0.05550250000000001,0.07670500000000002,0.18351499999999998,0.13731500000000002,0.1102825,0.053302499999999975,36.43883366,55.53927,14.488132,1894.25,4561.5537,30.0,4.0,3.0,3.0
5814,-73.955985,40.78311833,24-07-2021 15:43,0.966339107,0.08688000000000001,0.05550250000000001,0.07670500000000002,0.18351499999999998,0.13731500000000002,0.1102825,0.053302499999999975,36.43883366,55.53927,14.488132,1894.25,4561.5537,30.0,4.0,3.0,3.0
5815,-73.95591,40.78311,24-07-2021 15:43,0.966339107,0.08688000000000001,0.05550250000000001,0.07670500000000002,0.18351499999999998,0.13731500000000002,0.1102825,0.053302499999999975,36.43883366,102.166664,84.226875,1901.3334,3269.6296,0.0,-1.0,0.0,-1.0
5816,-73.95577,40.78308667,24-07-2021 15:43,0.970666537,0.08973999999999999,0.07574249999999999,0.08770499999999998,0.17754750000000002,0.15849000000000002,0.12546249999999998,0.07007750000000001,35.762065699999994,152.62666,78.260216,1914.6666,2480.82,30.0,4.0,3.0,3.0
5817,-73.95571333,40.78306667,24-07-2021 15:43,0.968502822,0.08973999999999999,0.07574249999999999,0.08770499999999998,0.17754750000000002,0.15849000000000002,0.12546249999999998,0.07007750000000001,35.762065699999994,152.62666,78.260216,1914.6666,2480.82,30.0,4.0,3.0,3.0
5818,-73.95566333,40.78305,24-07-2021 15:43,0.968502822,0.08973999999999999,0.07574249999999999,0.08770499999999998,0.17754750000000002,0.15849000000000002,0.12546249999999998,0.07007750000000001,35.762065699999994,221.28,0.0,1930.0,4373.238,30.0,4.0,3.0,3.0
5819,-73.95563667,40.78301333,24-07-2021 15:43,0.970666537,0.08973999999999999,0.07574249999999999,0.08770499999999998,0.17754750000000002,0.15849000000000002,0.12546249999999998,0.07007750000000001,35.762065699999994,221.28,0.0,1930.0,4373.238,30.0,4.0,3.0,3.0
5820,-73.95550833,40.78289167,24-07-2021 15:43,0.972830252,0.14864500000000003,0.10912749999999999,0.13363000000000003,0.23975249999999998,0.24621500000000002,0.19809,0.09510249999999998,36.73278338,221.28,0.0,1930.0,4373.238,30.0,4.0,3.0,3.0
5821,-73.95547833,40.78286667,24-07-2021 15:43,0.966339107,0.14864500000000003,0.10912749999999999,0.13363000000000003,0.23975249999999998,0.24621500000000002,0.19809,0.09510249999999998,36.73278338,221.28,0.0,1930.0,4373.238,30.0,4.0,3.0,3.0
5822,-73.95545167,40.782845,24-07-2021 15:43,0.966339107,0.14864500000000003,0.10912749999999999,0.13363000000000003,0.23975249999999998,0.24621500000000002,0.19809,0.09510249999999998,36.73278338,221.28,0.0,1930.0,4373.238,30.0,4.0,3.0,3.0
5823,-73.955425,40.78282833,24-07-2021 15:43,0.970666537,0.157885,0.11270249999999998,0.1400925,0.2484425,0.23835,0.19355250000000002,0.10563499999999998,36.91393844000004,184.72,0.0,1925.0,1.8950369,36.333332,4.0,3.1666667,2.0
