,savi,blue,swir22,hcho,swir16,ndsi,red,aod_55,co,si,msavi,ui,coastal,nbr,green,so2,gndvi,mndwi,albedo,arvi,population_res1000,ndbi,ndvi,street_width,awei_sh,lwir11,ibi,awei_nsh,no2,nir08,ndwi,street_lane,evi,o3,residence_500_1,street_traffic_1,street_traffic_2,street_traffic_3,street_traffic_4,park_100_1,commercial_500_1,park_500_1,park_1000_1,overlay_level1_0,overlay_level1_1,manufacture_1000_1,residence_100_1,manufacture_200_1,commercial_100_1,street_orientation_0,street_orientation_1,street_orientation_2,street_orientation_3,residence_1000_1,manufacture_500_1,park_200_1,zonedist_level1_30_1,zonedist_level1_30_2,zonedist_level1_30_3,manufacture_100_1,commercial_1000_1,commercial_200_1,residence_200_1,y_test,y_pred
8726,0.18826950857841884,0.3238524538124561,0.13310311174505463,0.43048960280102777,0.22121874702918531,0.7148981278935145,0.2513060214462471,0.9691358024691357,0.11277401114756103,0.16206937096057117,0.14266500749607164,0.23187257088128416,0.348068609677869,0.4689372657804738,0.24549409571162215,0.8584707760066872,0.3091985341247339,0.7148981278935145,0.280560118283353,0.20940838683019525,0.3392634755403885,0.4883569059296821,0.25139251203467894,0.4740566037735849,0.5548266964091608,0.5254178272980499,0.7590515840489183,0.8727139641860779,0.8098890067477587,0.3247647463851274,0.6908014658179841,0.5625,0.18960115727935994,0.11247083778825129,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.999395863,0.99863595
1152,0.19795238436095958,0.29452098279474315,0.15277204309147557,0.43048960280052906,0.25140222454605954,0.5136618845144347,0.19681055815232348,0.3950617283950617,0.18856493597388813,0.23451506302388642,0.1476645557393523,0.38770699443329254,0.31306651791939766,0.354682779240358,0.18694841516469832,0.8584707760066529,0.34429341127689395,0.5136618845144347,0.24260843053744574,0.2663369240592598,0.6731924208736502,0.6324208912677336,0.2825123067972242,0.570754716981132,0.45912454984545853,0.37360724233983356,0.7488664708213498,0.8069747514261354,0.8098890067461337,0.26744319485884793,0.6557065886511999,0.75,0.20177191543697548,0.11247083771792177,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.009974024,1.0055149
7262,0.11244430748854677,0.3362326201511012,0.14458916707330804,0.26718723892645546,0.2136609943911018,0.7153369041910744,0.23486389881770706,0.5432098765432101,0.11277401113839858,0.13689953848988418,0.08180154641116741,0.2497297772032644,0.34423371914656264,0.3354359152103588,0.23822249844623986,0.40911552341981783,0.2044385150956568,0.7153369041910744,0.2463116258230838,0.16635666568177798,0.3549525459307836,0.6091263720831336,0.170984336854282,0.5754716981132075,0.4769180600584135,0.5053969359331489,0.7476657598543145,0.8700841326925309,0.39081416348265763,0.23904062428276324,0.7955614848448409,0.75,0.11634765832984346,0.06564928347485477,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.02740395,1.030768
8412,0.13331513275945778,0.3511523077899815,0.18948237678765817,0.43048960280102777,0.2644262762620021,0.7092227507181459,0.3030519659059666,0.666666666666667,9.055867167262477e-12,0.17230095031161183,0.1001555323607135,0.2137678344860339,0.36724306233440257,0.35770432613340675,0.28527035425730274,0.8584707760066872,0.25721400374740644,0.7092227507181459,0.31525671383006754,0.12560362897238475,0.594726186624749,0.5539912636161725,0.1820642855080552,0.5974842641509434,0.5046551414501355,0.48920612813370523,0.7542029644446107,0.8266962961014939,0.8098890067477587,0.3346339224236861,0.742785996199757,0.75,0.13161521221480177,0.11247083778825129,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.991462241,0.9929635
9445,0.4514908977911854,0.27972827122087485,0.13539281558500055,0.4196341487400638,0.2539214754254207,0.512606134891316,0.15518284300247473,0.7469135802469133,0.008362377563379653,0.2586116890250074,0.3663759181664329,0.48599598859682774,0.3000976153953422,0.5848715311137752,0.18837787445618395,0.8286000797991111,0.5393993373178793,0.512606134891316,0.30967472408449026,0.5653694674526875,0.34995889785876255,0.3875718259934516,0.547595784871996,0.2830188679245283,0.6274894373186384,0.4543871866295268,0.7630021918535641,0.8098872898052389,0.7820311876616415,0.4558756024787699,0.460600662631381,0.375,0.49547432000635305,0.10935839513739154,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.002040403,0.99765986
10030,0.17077646904338906,0.3382642371912892,0.16057955782440603,0.22711450521483198,0.22326266755395002,0.6532622354636886,0.2127027770140227,0.37037037037037024,0.11277401114756103,0.14526077867574075,0.12670772015064521,0.31028544726314533,0.3701017989122857,0.33151558466053643,0.22057178371659394,0.5553742501688979,0.2723673455081644,0.6532622354636886,0.25706861139000076,0.2711838274314133,0.5875842086953939,0.5870596552512535,0.24537274056128505,0.5660377358490566,0.4733451799200354,0.5050487465181073,0.7511898336516184,0.8418572746617925,0.34835856087215666,0.2630250172136792,0.7276326544283522,0.75,0.18737022631615646,0.3978473353443803,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.013700422,1.0103205
8135,0.09700983688433955,0.3431528156942416,0.17675762921812244,0.26718723892645546,0.23096301929841223,0.7209106162447954,0.2578498762716524,0.19753086419753085,3.256062086620659e-12,0.1475453462410125,0.07043106035689521,0.2364132462350329,0.3558778413052574,0.2819705144369346,0.2579241765071473,0.40911552341981783,0.1894964221617278,0.7209106162447954,0.26398955695096143,0.12701149375791665,0.062438764960154235,0.6211485517542186,0.14874361208789516,0.32547169811320753,0.4581226310764955,0.49634401114206206,0.745721172914983,0.8472966428009459,0.3908141634834701,0.25160661005278867,0.8105035777814315,0.375,0.0982456197226427,0.06564928350996979,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.999756482,0.9899971
1528,0.24947853798782121,0.26398323915941846,0.12150444803123008,0.4304896028007784,0.1966917007320086,0.6058643943456814,0.1808083585372559,0.5308641975308643,0.5114698263784767,0.22406573915709446,0.18883588659808304,0.3343266297001258,0.28929019662529615,0.46188251033746075,0.17880671224362937,0.8584707760066701,0.3944822956387451,0.6058643943456814,0.2293064441519806,0.30590010213555346,0.5447254664167431,0.4852406892014672,0.34673261370555264,0.6132075471698113,0.5361635963212567,0.5567548746518096,0.7575321274047574,0.8618483770652394,0.809889006746946,0.29291943998163883,0.6055177042883576,0.625,0.2446730053083364,0.11247083775309363,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.994106782,0.99640745
3602,0.1727145492720919,0.39940321249444477,0.20325813595585757,0.2410190188191759,0.303593497480749,0.7523481916869666,0.3525982952983227,0.5061728395061729,0.11277401114169017,0.1542808045897439,0.13411847545191397,0.19746345366746987,0.4163296611351277,0.42673440718836253,0.34866376631448104,0.4499455313052224,0.2730214814511726,0.7523481916869666,0.3885725914112123,0.16054784537740974,0.6128327224477028,0.4971276220773272,0.21285340600570338,0.2861635283018868,0.565781638420749,0.33060584958217376,0.7600594507943225,0.8210487329691016,0.21756678593122314,0.43080100986917613,0.726978518504402,0.4166666625,0.17760951201394326,0.15211158258443902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.999876688,0.9978117
1137,0.252028476066225,0.3078534696209764,0.16399534552006306,0.26718723892645546,0.25396900846088033,0.5885014148943737,0.22392081385757504,0.691358024691358,0.03461617623761981,0.218216783645947,0.19403889150894849,0.33620797762146737,0.33391437735322815,0.42634395572275274,0.21951522684897454,0.40911552341981783,0.38404163976552064,0.5885014148943737,0.2891833268376013,0.2923595548978927,0.43917171209722855,0.5139976008868141,0.32642758273804817,0.3490566037735849,0.5264137924515817,0.530988857938721,0.756264387037448,0.8130759604911648,0.3908141634834701,0.3504705072297454,0.6159583601753542,0.4166666625,0.2574025679250576,0.06564928350996979,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.015743931,1.0101086
543,0.15919670644658068,0.22982667767125897,0.11185766300063811,0.26718723892645546,0.15975853217986502,0.6037520047928169,0.16937036018696724,0.3209876543209873,0.11277401113839858,0.24078916147152346,0.11558424806060622,0.2904323399700263,0.2515688188537164,0.3652418228205308,0.14704785581106278,0.40911552341981783,0.33531387415799674,0.6037520047928169,0.1703469170474608,0.17537472879893376,0.1629570362785559,0.5584967736458072,0.24955680815597803,0.41981132075471694,0.4837424501639932,0.662604456824514,0.7534093405144819,0.8808313773961599,0.39081416348265763,0.2023181087904522,0.664686125753684,0.375,0.1455254508733782,0.06564928347485477,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.014662073,1.0200009
7989,0.08971474426956455,0.25331724969843183,0.12409444089936565,0.26718723892645546,0.15096492061983063,0.5961610768452583,0.1574924388232059,0.1728395061728396,3.256062086620659e-12,0.1840858561833869,0.0628749700446318,0.3022453706956866,0.2882443173894855,0.2142666434438401,0.13735239279055314,0.40911552341981783,0.23238440868006194,0.5961610768452583,0.1489641383364287,0.1426888008985498,0.009618365859014572,0.6854140941913711,0.1584839146774823,0.5660377358490566,0.41994101912152515,0.859679665738162,0.7437332665789294,0.8765447520616783,0.3908141634834701,0.13541427587789767,0.7676155912362556,0.5,0.0864475367953968,0.06564928350996979,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.995068433,0.99909997
9292,0.20864186938803747,0.33204241000571366,0.1523966818062385,0.43048960280102777,0.25344614507082425,0.6684311765160414,0.25718999175144347,0.8765432098765431,0.04791738018536407,0.18539130351429556,0.1597424214461856,0.2734021421786666,0.3572026216706176,0.4520443135919136,0.2548788067122436,0.8584707760066872,0.3243095248780088,0.6684311765160414,0.30203555783910435,0.23092869084505135,0.3439126901049423,0.5123745938142555,0.27032944095966455,0.3710691698113207,0.5448689471346068,0.5389972144846802,0.7572725364333444,0.8408425980105323,0.8098890067477587,0.350986917603856,0.6756904750674846,0.4583333375,0.21299825586135468,0.11247083778825129,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.016705582,1.0101216
2458,0.1369324646395393,0.2799187353183925,0.1365939716977591,0.4304896028007784,0.2099534176252496,0.6380743588917178,0.23244432224360748,0.5925925925925926,5.799805080641818e-12,0.21338043432342807,0.10077238526977093,0.2479210783712385,0.3068609677869194,0.37909371622299715,0.20248601615910503,0.8584707760066701,0.29837510593762634,0.6380743588917178,0.23132799711733587,0.12881216389017186,1.0,0.5705648709877651,0.20042886152592612,0.5141509433962264,0.4932843086287889,0.49390668523676795,0.7527811546871491,0.8571059142718762,0.809889006746946,0.2570002295157219,0.7016248939945986,0.75,0.12839040071684432,0.11247083775309363,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.995549258,0.9961033
3668,0.14763153089286413,0.2946479588597549,0.1411358432491273,0.2410190188191759,0.1956459739518966,0.6632565140328213,0.2090184217761891,0.5061728395061729,0.11277401114169017,0.17404675292563088,0.10828382031987947,0.269696536458725,0.32450146423092996,0.3436605006494359,0.19950279676817897,0.4499455313052224,0.2777326983884393,0.6632565140328213,0.22429515796856508,0.19026044778838677,0.5466742557093678,0.5717224644202402,0.21975859339449139,0.42138366037735847,0.4815921056362654,0.4693593314763236,0.7527127100716572,0.8637462387930825,0.21756678593122314,0.23904062428276324,0.722267301543106,0.4166666625,0.1465383656642876,0.15211158258443902,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.012979184,1.003984
2405,0.1307422633689203,0.38829280680591705,0.21421868548477901,0.4304896028007784,0.29936305732484075,0.6847554358572797,0.317019521583723,0.9938271604938271,5.799805080641818e-12,0.16238848405421452,0.09848792376606294,0.24253589616377585,0.4117277924975595,0.3265662630928979,0.30602858918582976,0.8584707760066701,0.24245345073986846,0.6847554358572797,0.3442863254469616,0.1443874985917529,1.0,0.5930907317720393,0.1772380648015321,0.2830188679245283,0.47982929572672195,0.6023676880222826,0.7506331252441627,0.796231889774996,0.809889006746946,0.34817535001147587,0.7575465492091905,0.375,0.13591293533259538,0.11247083775309363,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.012738771,1.0015489
7659,0.08408295850976559,0.5514570503460097,0.32682707105589137,0.26718723892645546,0.45845612700827065,0.6940071840570786,0.42243607368710484,0.4814814814814814,0.06376125533745913,0.1386483181903154,0.06282075548205285,0.2867260500463324,0.5773950634500071,0.23066796460707942,0.46351771286513366,0.40911552341981783,0.1295704592423178,0.6940071840570786,0.4852431656513521,0.14363327738759998,0.25206208096347055,0.7127217403093409,0.12125273617020554,0.5660377358490566,0.39492140608901954,0.4829387186629539,0.6131896788385707,0.6926537848754009,0.39081416348265763,0.42018590773468,0.870429540709133,0.75,0.09977306365349321,0.06564928347485477,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.002761641,1.0057617
5543,0.20645794512951193,0.36270712970605035,0.1470290154273488,0.43048960280052906,0.2430364103051621,0.7176354610547089,0.2970030244707178,0.3950617283950617,0.18856493597388813,0.13646650280074923,0.15996497258877973,0.19002894461068856,0.38334960256589024,0.5094638059275879,0.26836544437538845,0.8584707760066529,0.3530740168175776,0.7176354610547089,0.3378013220627258,0.21273276016557632,0.6731924208736502,0.43419380107450445,0.2565844181155402,0.3018867924528302,0.5954705709991774,0.47858635097493263,0.7608162088848737,0.8577918619864431,0.8098890067461337,0.39775074592609605,0.6469259831328735,0.375,0.21321055241591397,0.11247083771792177,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.976436444,0.9752524
856,0.09666425729740225,0.35604088629293373,0.1954506212229271,0.2671872389267048,0.24032702728396238,0.7408919489717172,0.3093758592246356,0.4814814814814814,0.11277401114756103,0.1416342562111115,0.07115929664367959,0.16625012521902344,0.3922744387114769,0.31627614632807566,0.27700435052827843,0.4091155234193143,0.23710264472560455,0.7408919489717172,0.3046001879521472,0.08764987259007001,0.28664426874513965,0.548807124020508,0.1421648414901091,0.4716981132075472,0.48985793548021195,0.5786908077994435,0.7544786186943472,0.8369877033462413,0.3908141634842828,0.3081822354831307,0.7628973552198373,0.5,0.09482506049290576,0.06564928357239808,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.013700422,1.020312
10287,0.561667141144769,0.16951304679067994,0.07961412859877619,0.4293797894557688,0.18989447666127945,0.30758325180699597,0.07753643112455319,0.3765432098765431,0.11277401114096008,0.4061696092405044,0.4660445858505788,0.619871217607658,0.20199414307627928,0.7189654593429641,0.08259788688626454,0.8571833408185601,0.7506776938343069,0.30758325180699597,0.23895235877697485,0.6799899594947099,0.38140885355814497,0.2739791147302389,0.7174502098452774,0.0,0.6778972938741175,0.4065111420612819,0.7603546189403503,0.8335382410372055,0.8080124143039653,0.4486458572412212,0.2493223060890103,0.0,0.5371188817331441,0.11476161041764499,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.009974024,1.0112284
11160,0.6384226199512858,0.19401942733794678,0.08501933110618971,0.43048960280052906,0.231818613936686,0.2919719406804919,0.08748968930437193,0.9506172839506171,2.524203068787756e-12,0.3881798086734208,0.5484292277492491,0.644481113068855,0.22758332171245277,0.7723995972269657,0.09993784959602237,0.8584707760066529,0.773244871239245,0.2919719406804919,0.3016499776906791,0.736679047310635,0.15995650277649665,0.2513433705363744,0.7460811914768984,0.40566037735849053,0.7412450258513943,0.2076949860724262,0.7617353957608073,0.8047963743389808,0.8098890067461337,0.5566903832912554,0.2267551287143994,0.125,0.6488508084439433,0.11247083771792177,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.989538939,0.987549
8815,0.20963417733244089,0.29153704526696717,0.1412109155061747,0.43048960280052906,0.20401178819279403,0.6384589044808624,0.2229859774539457,0.716049382716049,0.11277401114169017,0.18869540497075035,0.15866672620350614,0.2560740618534642,0.30825547343466747,0.43294366690605657,0.19738968303293972,0.8584707760066567,0.37816783847889385,0.6384589044808624,0.2567437696982781,0.23181818274112084,0.3962847156379421,0.4752381532514638,0.28379838706399996,0.2763102735849057,0.5344527727629327,0.47092618384401197,0.7575964852593532,0.853630153647905,0.8098890067461337,0.309846224466376,0.6218321614543547,0.2638889,0.20527684969020943,0.11247083772575195,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.986774192,0.9931233
5239,0.18546496894427633,0.35464414957780455,0.19567583799406935,0.43048960280102777,0.2976518680482936,0.6467036851703709,0.3186142425075613,0.8271604938271602,0.06121663900321295,0.1989523546575664,0.1434071098539404,0.23781851301993132,0.39359921907683737,0.4153623519147387,0.28433809819763833,0.8584707760066872,0.3342658624436443,0.6467036851703709,0.35310450510814406,0.16421096253223746,0.7959124748039139,0.520314345253453,0.23136093460324259,0.2830188679245283,0.5359934591718101,0.4375000000000029,0.7558382531078964,0.7950681893391013,0.8098890067477587,0.40308698645857244,0.6657341375082284,0.375,0.1828258877761143,0.11247083778825129,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.973190871,0.9728028
6077,0.14167070244611618,0.299600025395213,0.14290004128974138,0.4483729673985858,0.22017302024907315,0.6000077558449933,0.20731372009898283,0.5925925925925926,3.256062086620659e-12,0.19498923934344503,0.10356777998627979,0.3163512720469002,0.33217124529354325,0.32962432713627,0.1962709757613422,0.8315136810001723,0.2735765800325873,0.6000077558449933,0.22600356750861383,0.19295457655268133,0.29234693923126615,0.6345068170400335,0.21317089240161033,0.2830188679245283,0.4585574260139699,0.4681406685236793,0.7478027703836226,0.8429618038890823,0.8158587383305973,0.23209777369749834,0.726423419898203,0.375,0.14222076441533782,0.11364775786491066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.97355149,0.9768894
6254,0.16914435651003135,0.291092629039426,0.1332532562591494,0.43048960280102777,0.18946667934214279,0.6775145447363466,0.21495738245807003,0.666666666666667,9.055867167262477e-12,0.17189921670769415,0.12551295008552804,0.24569319762052083,0.3185748152280015,0.39683528897146747,0.19931634555624592,0.8584707760066872,0.31498072161974,0.6775145447363466,0.23302285781775,0.20043362556658903,0.594726186624749,0.5151653425360972,0.24270776946917508,0.660377358490566,0.5122356966643663,0.5419568245125352,0.7563273122974699,0.8722975741995996,0.8098890067477587,0.2642873536837272,0.6850192783117445,0.75,0.16604701695462093,0.11247083778825129,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.991342035,0.9894221
5705,0.8219880005822715,0.1277379214018155,0.03235614278743276,0.43048960280052906,0.15776214469055977,0.16078172211741382,0.013197690404179271,0.9938271604938271,3.256062086620659e-12,0.4925330941141187,0.765083104171479,0.8522981881293813,0.16357551248082558,0.9525598546003373,0.03443132380360474,0.8584707760066567,0.9437809366150112,0.16078172211741382,0.2884822900473463,0.9557800101097119,0.2806904272440012,0.0422139716518668,0.9437464472117831,0.23113207547169812,0.8838955735984952,0.07503481894150554,0.7627400555516956,0.8528740770935104,0.8098890067461337,0.6461441358733074,0.056219063347264564,0.1875,0.8197296723530831,0.11247083772575195,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.965978488,0.9668182
4494,0.3744527298904889,0.31559900958669285,0.1780338575879284,0.22389430911396438,0.30753873942389964,0.538237698653695,0.2461369260379435,0.5308641975308643,0.11277401113839858,0.2554768216244018,0.3035561304020531,0.3689805421500871,0.3406080044624182,0.5359231553751879,0.23934120571783693,0.4766650409315145,0.494920582678736,0.538237698653695,0.3710106515689856,0.375032975084611,0.23305528382135168,0.42194528303443424,0.42466445516981,0.32075471698113206,0.6184674423660403,0.41991643454039007,0.7605281518265242,0.7697385290037538,0.10419220699226739,0.5072871241680056,0.5050794172821849,0.375,0.3855997508508555,0.20869270697346565,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.995068433,0.99246424
5372,0.3409688670257776,0.2601104691765602,0.19582598250816413,0.43048960280102777,0.2940868903888201,0.41517207415185237,0.17800384932636804,0.8271604938271602,0.06121663900321295,0.32231777946910534,0.26722811022350573,0.4861015304715605,0.3034444289499371,0.3880637820192156,0.17725295214418874,0.8584707760066872,0.4887185125418148,0.41517207415185237,0.2837173283776747,0.3934255349196327,0.605866402574542,0.5492280031131307,0.43725250503752533,0.2830188679245283,0.4895034830855316,0.4545612813370494,0.7538159490328982,0.7382506799210173,0.8098890067477587,0.3752008262565987,0.5112814873939253,0.375,0.33797401172579555,0.11247083778825129,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.967060346,0.96702135
4196,0.4611714262625572,0.1572598565170463,0.08929844975789199,0.26718723892645546,0.18604430078904838,0.3917831966697738,0.09623315919714068,0.46913580246913567,0.11277401114096008,0.4330958521527312,0.36845233036670794,0.5499513788399013,0.1826105145725841,0.6322296249070642,0.10298321939092606,0.40911552341981783,0.6480697491035551,0.3917831966697738,0.20588473030572074,0.5271482750691396,0.28664426874513965,0.3512428072344869,0.6218858053091373,0.5377358490566038,0.6182216887057288,0.4803272980501405,0.7595341496689706,0.8445243621014982,0.3908141634834701,0.37365159513426677,0.3519302508088856,0.5,0.4105711701553795,0.06564928350218224,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.026322092,1.0129721
9458,0.18257246413935996,0.3215033966097388,0.1852783303930033,0.4196341487400638,0.27226922711284346,0.6320329274001952,0.2621391256530109,0.7469135802469133,0.008362377563379653,0.21722433999947538,0.138521643607721,0.2927455173547688,0.3391437735322829,0.3635794635930423,0.25463020509633316,0.8286000797991111,0.30324852628451376,0.6320329274001952,0.29735823402970196,0.1877708771007587,0.34995889785876255,0.5703772530895944,0.24227386014509308,0.38679245283018865,0.49429095342968127,0.5341225626740953,0.752818566447103,0.8064049546025338,0.7820311876616415,0.33251090199678685,0.6967514736597505,0.4583333375,0.18029619654360812,0.10935839513739154,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.995549258,0.99330926
2616,0.522601571751163,0.2062726176115802,0.09425321872302093,0.22008526817018545,0.2048198497956078,0.456814897109619,0.12977728897442964,0.37037037037037024,0.11277401114169017,0.33914605312339163,0.4327097951900155,0.47881305851742406,0.2390182680239853,0.7110152515091237,0.13424487259167162,0.48260824860728574,0.668895394688943,0.456814897109619,0.28383298920382216,0.5674118864279709,0.1989593215726558,0.2584223592089991,0.6240338868636122,0.3018867924528302,0.7082431448906867,0.44428969359331516,0.7630717995400467,0.8405335928100406,0.07897435392542196,0.4939752123020428,0.33110460525813656,0.375,0.5049561333234754,0.22127801931358704,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.00047772,1.0059316
