,nbr,ndbi,swir22,ndwi,aod_55,o3,so2,hcho,evi,ndvi,building_year,population_res1000,savi,co,building_height,coastal,green,ibi,blue,red,si,ndsi,gndvi,street_lane,awei_nsh,awei_sh,albedo,mndwi,no2,ui,building_area,var,building_sd,swir16,building_area_per_pixel,nir08,arvi,street_width,lwir11,msavi,residence_1000_1,street_orientation_0,street_orientation_1,street_orientation_2,street_orientation_3,park_200_1,commercial_1000_1,manufacture_100_1,zonedist_level1_30_1,zonedist_level1_30_2,zonedist_level1_30_3,street_traffic_1,street_traffic_2,street_traffic_3,street_traffic_4,park_1000_1,residence_200_1,park_100_1,park_500_1,manufacture_1000_1,commercial_500_1,manufacture_200_1,manufacture_500_1,commercial_200_1,commercial_100_1,residence_100_1,residence_500_1,overlay_level1_0,overlay_level1_1,y_test,y_pred
7067,0.3078478693954747,0.602630117963336,0.2189482376787657,0.7407604818919667,0.0,0.06564928347485477,0.40911552341981783,0.26718723892645546,0.1453659464698489,0.18524048273127997,0.9559405940594059,0.3549525459307836,0.13649206247445686,0.06376125533745913,0.08582517482517482,0.3899876838368469,0.33403254972875224,0.608472556194695,0.36671449067431866,0.37699549733933707,0.20495936123546812,0.7057632499646378,0.259239518055514,0.75,0.7850770211898672,0.46415304781799105,0.3761420560698363,0.7057632499646378,0.39081416348265763,0.22181290612905313,0.4814073389866765,0.00102275,0.02838292243701095,0.29632094305542356,0.4814073389866765,0.37238071194142897,0.16630111812655415,0.5660377358490566,0.4696237487055577,0.10273585675421765,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.015864137,1.0089008852536843
1602,0.5716137033276321,0.39290031007092197,0.11099433204459293,0.537151784401318,0.5308641975308643,0.11247083775309363,0.8584707760066701,0.4304896028007784,0.32892462141263706,0.41672878263520186,0.0,0.22479535937010134,0.32504608466848867,0.5114698263784767,0.0,0.25682822574802555,0.2197468354430379,0.6267339452638148,0.23622668579626965,0.23161413562559718,0.286850312825993,0.6650063646665894,0.4628482155363558,0.703125,0.865944339616439,0.6068083215970206,0.2968543117564598,0.6650063646665894,0.809889006746946,0.3007032889376826,0.0,0.0,0.0,0.20386918908641505,0.0,0.4087351678868973,0.3834288385764022,0.5359669811320754,0.41370383154987733,0.2539796492693106,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.985572129,0.9852418676137528
8422,0.5165968237868723,0.3982826664808806,0.14346308321759693,0.5935914238073225,0.666666666666667,0.11247083778825129,0.8584707760066872,0.43048960280102777,0.2329442397118734,0.2983689156287691,0.9698019801980198,0.594726186624749,0.2413143263839969,9.055867167262477e-12,0.2712867132867133,0.3118162718249654,0.2730560578661844,0.6258613653789862,0.27431850789096146,0.333060444808296,0.2435890118984687,0.742389853897585,0.4064085761400794,0.59375,0.8564002428211078,0.6035237294063158,0.3438668300178904,0.742389853897585,0.8098890067477587,0.16385549613820838,0.12309288142525572,0.003860099502487562,0.003187301789669955,0.22226447380929748,0.1230928814252557,0.43650593284524114,0.22401537696370083,0.4740566037735849,0.4754918881601655,0.18782056603933456,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.991462241,0.9917363559370626
9372,0.44248113942397904,0.4924627218464612,0.13689426072594874,0.612646490835093,0.2469135802469138,0.09021930217802776,0.6449186094373263,0.3528815779458999,0.24301645125574578,0.3304130562302465,0.0,0.34995889785876255,0.24323164163111444,0.11031760485057696,0.0,0.26849235673404287,0.22379746835443032,0.6196322357088045,0.24476327116212335,0.2456678946650293,0.28171343399704646,0.6571275562175265,0.38735350909689503,0.3,0.8482214668761765,0.53197160600017,0.2768187043940489,0.6571275562175265,0.6107273407393881,0.2876639986004095,0.0,0.0,0.0,0.21123680958265995,0.0,0.34012875536480686,0.29473808716191957,0.2962264150943396,0.5519502934069729,0.1848690672116251,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.010334643,1.0034913757590946
2130,0.43785936659533065,0.44755915467791013,0.05904433016778651,0.644324658085305,0.7407407407407405,0.14995082577313212,0.0,0.9999999999999999,0.13969560036063833,0.25693132248852546,0.0,0.2862409181898106,0.14695342159486163,2.524203068787756e-12,0.0,0.22538578569876067,0.11638336347197105,0.6210215559314888,0.17898134863701573,0.1569791240278346,0.1441143826673845,0.7562542189772158,0.35567534179529076,0.375,0.9512757970033069,0.5099624753064831,0.13283162497661802,0.7562542189772158,0.9999999999999998,0.16141744329028243,0.0,0.0,0.0,0.07733624869284152,0.0,0.1572203988891694,0.23808759097841337,0.31721698113207547,0.48515705902657946,0.10425489125846245,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.985692335,0.9900413993180857
4104,0.2820798022541125,0.6186979697764339,0.1977778611913968,0.819490978412169,0.3209876543209873,0.06564928357239808,0.4091155234193143,0.2671872389267048,0.08609905386114822,0.1305522618840762,0.9561056435643565,0.43917171209722855,0.08501860380886947,0.11277401114756103,0.046764573426573426,0.33710063029776116,0.3401808318264014,0.6023951366414182,0.3447632711621236,0.3676490653568019,0.18252471984806778,0.7943958950023481,0.18050902153414616,0.375,0.8323679660225769,0.4610149626170873,0.3325893091015507,0.7943958950023481,0.3908141634842828,0.17516910987244028,0.05369610752952278,0.0008573505128205128,0.04550186935249964,0.25753398612035366,0.05369610752952278,0.31185306740722035,0.1022777400934857,0.36792452830188677,0.5894028305143224,0.06182896287113233,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.032452618,1.0367037403881578
4768,0.25500644041263465,0.663319134517997,0.3927405127435157,0.8392511504829036,0.7345679012345676,0.06564928350996979,0.40911552341981783,0.26718723892645546,0.1395622690834551,0.14476788690935738,0.9430693069306931,0.3965739449370345,0.1144778370468902,0.11277401114169017,0.044685314685314684,0.5702383539810184,0.6385533453887885,0.536875763528089,0.6076040172166429,0.6238913903670352,0.19001432759963868,0.7673733198048607,0.16074884947288212,0.3333333375,0.6398971735886022,0.42363205005813,0.6501767509377177,0.7673733198048607,0.3908141634834701,0.2318303907965498,0.28102593259680264,0.0011017241379310345,0.003187301789669955,0.531419336438825,0.2810259325968026,0.5958091391062862,0.1442124954100803,0.27358490566037735,0.49102519848118686,0.08925255985790768,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.006728452,1.008892577977034
5072,0.5945878630954349,0.3876982405405573,0.09643031417739563,0.43584872685567877,0.46913580246913567,0.06564928350218224,0.40911552341981783,0.26718723892645546,0.38795235456550914,0.553145296256854,0.0,0.28664426874513965,0.40898704463746616,0.11277401114096008,0.0,0.18133739042237174,0.1532730560578659,0.6239454310370404,0.15215208034433306,0.1457224723700371,0.4633144591132181,0.5168370125207808,0.5641512730639565,0.5,0.8533342976048809,0.5996625613202643,0.2423946394499947,0.5168370125207808,0.3908141634834701,0.46635141664134994,0.0,0.0,0.0,0.19084513737047232,0.0,0.38992678616510984,0.5017050045242122,0.3773584905660377,0.48774594408007976,0.322128150380765,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.005646594,1.0131531929951483
8197,0.15908274471611047,0.7095115937671221,0.3226980969182839,0.7722874154161617,0.19753086419753085,0.06564928350996979,0.40911552341981783,0.26718723892645546,0.10454230646233285,0.14789526328224167,0.9955445544554455,0.062438764960154235,0.10442534244128603,3.256062086620659e-12,0.04195804195804196,0.374628703904948,0.3628209764918623,0.5922028920579049,0.35767575322812073,0.41444944740073697,0.30836029912296875,0.6221677619257628,0.22771258453286974,0.375,0.6744575424662995,0.35056759643468133,0.40489713701361096,0.6221677619257628,0.3908141634834701,0.2772118519044705,0.2419547658863987,0.0008695652173913044,0.003187301789669955,0.37465538549291755,0.2419547658863987,0.37692501893461244,0.09841384380956282,0.32547169811320753,0.3060062133241255,0.07778842124968288,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991221829,0.989021652244652
5492,0.2938765095104836,0.654833298938067,0.23910513869599492,0.7643485402580283,0.3950617283950617,0.11247083771792177,0.8584707760066529,0.43048960280052906,0.15019401636290897,0.18499366199894762,0.9429278217821782,0.6731924208736502,0.13853229019798963,0.18856493597388813,0.13016583216783215,0.40368035934217156,0.3702712477396021,0.597325174719859,0.3870157819225253,0.39507436212307295,0.24147515697750915,0.6759713019987248,0.23565145969199014,0.0,0.7505560997845728,0.4413404916963617,0.40458860044191614,0.6759713019987248,0.8098890067461337,0.2687433759254485,0.6791999135197997,1.0,0.17864988127300832,0.34841714991919387,0.6791999135197997,0.3928932087856602,0.17010631128411982,0.0,0.2887469796341027,0.10482637591829559,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.971868601,0.97290793317757
2105,0.45933002687633084,0.4948244968022745,0.13741976652528043,0.5983012567516901,0.666666666666667,0.12688982384423753,0.528207112458008,0.6495868574367138,0.2510234908886087,0.33537944963883604,0.0,0.6540916195034298,0.2515793232878031,0.0,0.0,0.26675360428892225,0.22669077757685324,0.619051710915421,0.2479913916786226,0.2539909946786737,0.2958517124685336,0.633876278251965,0.40169874318225335,0.6527777875,0.8390586956474095,0.5377231868578505,0.2886690438612104,0.633876278251965,0.8830269106435014,0.29553679498639657,0.0,0.0,0.0,0.22426086129860257,0.0,0.3579904064630144,0.29521650733988447,0.49790358490566033,0.37469796341042505,0.1923243858283749,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.000838339,0.9960478038022791
2866,0.6832081895754254,0.27720309589291525,0.10667767726436685,0.33214197019841585,0.4382716049382718,0.26069040324823334,0.5012204988118621,0.20815655355630866,0.5598351574985565,0.6505071833049145,0.0,0.3672178233713485,0.543326718830678,0.11277401113839858,0.0,0.1957545461131636,0.15862567811934875,0.6290489069449517,0.17984218077474887,0.14695047073270567,0.42931841868085896,0.47528359795736885,0.6678580297499228,0.5,0.8254361685108358,0.6952796393092431,0.32596841174590163,0.47528359795736885,0.0,0.504961142604289,0.0,0.0,0.0,0.21579998098678582,0.0,0.5484094925523857,0.6410016605281846,0.2830188679245283,0.3146358301691412,0.4522160120458391,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.003603086,1.0003137483284488
2292,0.5593653243251324,0.36266706646342256,0.15874028752674452,0.41358909645284225,0.5925925925925926,0.11247083775309363,0.8584707760066701,0.4304896028007784,0.45541609071121836,0.5351358085069744,0.0,1.0,0.45521338350608204,5.799805080641818e-12,0.0,0.23292037962761697,0.20455696202531615,0.6261418712048622,0.20997130559540886,0.2145586028107518,0.41820561524311584,0.5106177509274117,0.5864109034996707,0.6041666875,0.7838935970177708,0.6321398527368449,0.35398266787932076,0.5106177509274117,0.809889006746946,0.4220756562122344,0.0,0.0,0.0,0.25753398612035366,0.0,0.5364806866952789,0.48757125815853375,0.43396226415094336,0.5112185018985163,0.3718524855130396,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.979802222,0.9790387378552446
3058,0.2996075841592049,0.6698979505521556,0.22660560789760137,0.7610474298137013,0.40740740740740744,0.26069040334601823,0.5012204988113586,0.20815655355655796,0.1222251334810048,0.16241764629121286,0.9537128712871287,0.4700395049461313,0.11727693515979175,0.11277401114756103,0.09763051748251748,0.37991740925885664,0.35414104882459313,0.5984334773314416,0.373242467718795,0.4015554645927141,0.2563522839051694,0.6537328768686941,0.23895257013501398,0.375,0.753302082169085,0.43746514551452303,0.39165065307396163,0.6537328768686941,1.6251444634463041e-12,0.25736345391254345,0.5843345138077903,0.002326860666666667,0.007331840507418445,0.34570776689799415,0.5843345138077903,0.37736682655894976,0.13256315774006092,0.2830188679245283,0.5108733172247133,0.08783810030344738,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.999876688,0.9982436832887565
6972,0.29802865501628956,0.5931122344670143,0.2419203483352727,0.7953151234892595,0.0,0.06564928347485477,0.40911552341981783,0.26718723892645546,0.09914689845673746,0.1375754858379596,0.9480198019801981,0.30530545135481973,0.09675348321764224,0.06376125533745913,0.08167832167832167,0.41027312902992086,0.4050632911392405,0.6089289420506837,0.3959827833572455,0.4482194023741304,0.18803854955924343,0.7921443680459977,0.2046848764618075,0.4375,0.7910664624164205,0.47545771619233046,0.41507730522648956,0.7921443680459977,0.39081416348265763,0.15957285663368997,0.15704534035123502,0.0015677852348993289,0.003187301789669955,0.31348036885635516,0.15704534035123502,0.4021080535218379,0.09745842766981007,0.35141509433962265,0.3826372109078344,0.07215482593784205,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.983168001,0.9881925402552154
5518,0.4710721806576915,0.48951124869948837,0.10341203408280471,0.5918887229144841,0.3950617283950617,0.11247083771792177,0.8584707760066529,0.43048960280052906,0.24216352070592573,0.36549470557359864,0.0,0.6731924208736502,0.25047975003273365,0.18856493597388813,0.0,0.22944287473737573,0.17815551537070523,0.619161635327058,0.1987087517934005,0.19190885523263768,0.31871493349164504,0.6309112532692722,0.40811127700112754,0.4166666625,0.876603923270283,0.5301000973562576,0.2197838397614474,0.6309112532692722,0.8098890067461337,0.3258676861283891,0.0,0.0,0.0,0.17444624013689514,0.0,0.28641757132037365,0.327144938866781,0.34591196226415094,0.672937521574043,0.18767772204707028,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.980643667,0.9784894405471661
10562,0.3944843742710993,0.49835443891313436,0.1714650350962802,0.5643386093942017,0.3765432098765431,0.11476161041764499,0.8571833408185601,0.4293797894557688,0.23102473622498754,0.3324370665459636,0.9435643564356436,0.38140885355814497,0.2522754120498923,0.11277401114096008,0.09147132867132868,0.21821343186263836,0.21309222423146446,0.6175963248938792,0.2069583931133431,0.26285987174239345,0.3925764306382231,0.5812168818612731,0.43566139053798825,0.375,0.8035647365895029,0.5138472735521801,0.28562873869795236,0.5812168818612731,0.8080124143039653,0.2952729859378649,0.1973437797646329,0.002180066666666667,0.02325886723294395,0.23329213803593485,0.19734377976463288,0.3687831355718253,0.23982361228415844,0.2830188679245283,0.4754918881601655,0.19341376584013598,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.976316237,0.9931852634506148
10627,0.23958760336496232,0.7037104775708924,0.3546788784204796,0.7740301487220931,0.3765432098765431,0.11476161041764499,0.8571833408185601,0.4293797894557688,0.1493171121849699,0.169868375854357,0.9594059405940594,0.38140885355814497,0.1355295957711311,0.11277401114096008,0.0756993006993007,0.4716366007389696,0.48672694394213384,0.5848457955812179,0.4729555236728836,0.5188293082275892,0.2884423888554331,0.6312979484203054,0.22596985123499613,0.0,0.6173047295327885,0.3806393375993648,0.5421868260379077,0.6312979484203054,0.8080124143039653,0.2960442858720772,0.9368265176693783,1.0,0.05738736872300754,0.499191938397186,0.9368265176693783,0.515463266851805,0.1411660238336664,0.0,0.533828098032445,0.10511191097144089,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.000357514,1.0046896737068498
2162,0.4302876750554179,0.4964163598488534,0.13445441237190797,0.6465668771265805,0.7407407407407405,0.14995082577313212,0.0,0.9999999999999999,0.22657748535842337,0.3086062065859077,0.9480198019801981,0.2862409181898106,0.22333037455970933,2.524203068787756e-12,0.08693706293706294,0.2700862131420704,0.23247739602169976,0.620328885746124,0.2553802008608323,0.24805566925910788,0.24541376861105196,0.7007256370256016,0.3534331228061594,0.6875,0.8615327972860137,0.5281907804569126,0.27203019628597014,0.7007256370256016,0.9999999999999998,0.2659564842549021,0.014412988727867953,0.0011673239436619718,0.003187301789669955,0.2018252685616504,0.014412988727867953,0.3230244887654633,0.28413644099484586,0.5023584905660378,0.4765274421815662,0.16852398404921448,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.005285975,0.9933782030002181
7175,0.3336272126438889,0.5946118546520482,0.11662475132314841,0.7818771758506812,0.4814814814814814,0.06564928347485477,0.40911552341981783,0.26718723892645546,0.08542509052981542,0.14577140681676448,0.9925742574257426,0.3549525459307836,0.08852941990832831,0.06376125533745913,0.1090844,0.2781279432007533,0.22075949367088576,0.6094640536692201,0.24727403156384525,0.2590394323918681,0.19303582979767175,0.7718375802372182,0.2181228240811851,0.75,0.8987602536034169,0.4766061419510951,0.21419259437493374,0.7718375802372182,0.39081416348265763,0.17016845680901185,0.4640473536345138,0.0012999224333333332,0.003187301789669955,0.16451183572582928,0.46404735363451377,0.20979550618530673,0.10777333592656689,0.5660377358490566,0.5481532619951668,0.06302170000250312,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.009733611,1.0060550029357214
5597,0.27256677455718986,0.6468292076415202,0.2870012386922413,0.7835038264129954,0.8271604938271602,0.11247083778825129,0.8584707760066872,0.43048960280102777,0.16303859299990348,0.19466398605499066,0.9381188118811882,0.605866402574542,0.1532238062680418,0.06121663900321295,0.08577622377622378,0.38991523581830023,0.4371066907775765,0.5885233943835146,0.397560975609756,0.4346431982535136,0.2735353831780944,0.7114336287172891,0.21649617354065548,0.375,0.7191712524353333,0.4390105579553294,0.45060187344930336,0.7114336287172891,0.8098890067477587,0.272254606910014,0.64689761936624,0.0020443333333333333,0.003187301789669955,0.3905314193364388,0.64689761936624,0.4492552385761171,0.16069767663944148,0.2830188679245283,0.5562651018294777,0.11784947357496013,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.974392935,0.9717262119471662
9697,0.5911745215337165,0.35792105081158804,0.1681243196576705,0.43150199625942437,0.4012345679012346,0.26069040327561765,0.5012204988116105,0.20815655355630866,0.42430066466936706,0.4759492801336018,0.9603960396039604,0.006537078605285169,0.4328100055158461,0.4713332798671157,0.09981818181818182,0.26762298051148253,0.2511392405063288,0.6266246652062972,0.24275466284074623,0.29233183244644556,0.4013049683356591,0.5442979430718399,0.5684980037072627,0.4166666625,0.769151199970195,0.6706050266075596,0.41707183919815394,0.5442979430718399,8.124612094206896e-13,0.34254401661494516,0.10011478101851637,0.0021411000856440036,0.003187301789669955,0.2962734100199639,0.10011478101851636,0.6148068669527896,0.3998613443529707,0.31446539622641506,0.39575422851225106,0.3567650434829673,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.010575056,1.008272544765226
9820,0.4932340718264725,0.460910596376626,0.17668255696107504,0.47227053804070246,0.4012345679012346,0.26069040327561765,0.5012204988116105,0.20815655355630866,0.3375488895984431,0.4286502462062758,0.9544554455445544,0.5367377018199408,0.3602119357994312,0.4713332798671157,0.09207815384615385,0.2321958994421498,0.2236528028933092,0.6196375620407473,0.21319942611190815,0.2691363078182565,0.45355672798412344,0.4896801427186534,0.5277294619081833,0.5,0.7568457801066395,0.5709613694150117,0.35191911432785683,0.4896801427186534,8.124612094206896e-13,0.3753379628829149,0.24378428010896364,0.0017793481081081082,0.003187301789669955,0.2930886966441677,0.2437842801089636,0.4948245392577632,0.3386126891356217,0.3490566037735849,0.33016914049016255,0.28805911777980286,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.032813237,1.026477813890966
6370,0.5765180179316974,0.40754219508858164,0.12600878345407457,0.4802364281875077,0.666666666666667,0.11247083778825129,0.8584707760066872,0.43048960280102777,0.3843795453382993,0.47559548418228537,0.9836633663366336,0.594726186624749,0.38486019776920016,9.055867167262477e-12,0.14004953846153845,0.2327030355719769,0.2120795660036166,0.6245198800761621,0.21857962697274053,0.22035748396779908,0.3790213013880858,0.561983662192715,0.5197635717553847,0.625,0.823246833792458,0.6114492849513689,0.31846652561370115,0.561983662192715,0.8098890067477587,0.385975062080661,0.00012538667615724687,0.0020027084,0.003187301789669955,0.241182621922236,0.00012538667615724687,0.46093158293360253,0.4318902893570359,0.4716981132075472,0.4487400759406277,0.3066855389280183,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.996030084,0.9945402806403559
8129,0.24911556231714482,0.655403613331976,0.16962576479861868,0.8236825050423578,0.19753086419753085,0.06564928350996979,0.40911552341981783,0.26718723892645546,0.06986812089666868,0.11904740355947316,0.9985148514851485,0.062438764960154235,0.07150488796506332,3.256062086620659e-12,0.050349650349650346,0.2968919800043467,0.27363471971066905,0.5959915357172335,0.28622668579626964,0.3058398144358032,0.21412393248312012,0.7557516868973599,0.17631749489889886,0.375,0.8504940795918501,0.438925489380606,0.26224216479399154,0.7557516868973599,0.3908141634834701,0.19595679527110657,0.06500972114750833,0.0010434782608695651,0.003187301789669955,0.21713090597965584,0.06500972114750833,0.23983842464024213,0.0840105847596283,0.32547169811320753,0.5151881256472182,0.050801498431331304,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991101622,0.9949765087964555
392,0.34117633853706775,0.6681862360286684,0.12090386997485066,0.7462319866863263,0.691358024691358,0.06564928350996979,0.40911552341981783,0.26718723892645546,0.09060989394810692,0.15142340819502986,0.9470297029702971,0.19012291430456937,0.09381531557461102,0.03461617623761981,0.11186013986013986,0.2951532275592261,0.21280289330922214,0.602383143393479,0.2522238163558108,0.2678400873243282,0.263256327644559,0.6358475077109067,0.25376801324170367,0.75,0.8589818607372732,0.4543890658525289,0.22934495656272544,0.6358475077109067,0.3908141634834701,0.24364013605306006,0.022655040486782834,0.0011591304347826088,0.003187301789669955,0.20886015780967754,0.022655040486782838,0.22298661954052013,0.11066657027130303,0.6509433962264151,0.5490162236796694,0.0671377647817415,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.014181248,1.0134412166740387
0,0.6529575781223607,0.3138147184473197,0.06752749521414349,0.3654717786500973,0.2469135802469138,0.06564928350218224,0.40911552341981783,0.26718723892645546,0.3643461211966678,0.5731379602626185,0.9544554455445544,0.2961337342395593,0.4057345888752106,0.10371155122233588,0.09104895104895104,0.1425777004998911,0.10603978300180832,0.6237470035220798,0.11470588235294114,0.12375494610451655,0.49832282461829314,0.48901179475153184,0.6345282212447994,0.5,0.8863496404801195,0.6165723035624828,0.20114173918057657,0.48901179475153184,0.3908141634834701,0.42959272034793206,0.12820712988603236,0.0014795454545454545,0.003187301789669955,0.14174351174065974,0.12820712988603236,0.35742236808886646,0.4887463667816647,0.4150943396226415,0.5091473938557118,0.3169339866519424,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.030288903,1.0117447674161955
2106,0.45933002687633084,0.4948244968022745,0.13741976652528043,0.5983012567516901,0.666666666666667,0.12688982384423753,0.528207112458008,0.6495868574367138,0.2510234908886087,0.33537944963883604,0.0,0.6540916195034298,0.2515793232878031,0.0,0.0,0.26675360428892225,0.22669077757685324,0.619051710915421,0.2479913916786226,0.2539909946786737,0.2958517124685336,0.633876278251965,0.40169874318225335,0.6527777875,0.8390586956474095,0.5377231868578505,0.2886690438612104,0.633876278251965,0.8830269106435014,0.29553679498639657,0.0,0.0,0.0,0.22426086129860257,0.0,0.3579904064630144,0.29521650733988447,0.49790358490566033,0.37469796341042505,0.1923243858283749,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.998674624,0.9960478038022791
